@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'fatihkoleji rt caytiryakisi asılkumpas\nbu nasıl bir kumpas yahu ak kara oldu namuslu namussuz oldu şerefli de şerefsiz oldu http t co eme b '
positive,'sevilkzlkaya çk hycnlym çk uyymyrm npcm d asdgh'
positive,'gvngzeemm beşi̇ktaşınyarınları kartalyuvaları karşılıksızaşkın adıdırbeşi̇ktaş sonsuzadeksevildiğini bilyeterbeşi̇ktaş '
positive,'yamurbo biri gelir seni sen eder biri gelir seni senden eder '
positive,'cerennirem rt kubraduvenci orospunun önde gidenisin'
positive,'sedaailgarr rt secilmiskisii günlük kişiler için yıllık hayaller kuruyorsunuz ondan böyle '
positive,'skrnyvz evet sorun gerçekten bendeymiş'
negative,'caginbodur rt okndmr karadeniz bozlak mashup ve şehir müziğini aynı anda yapabilen bir insan caginbodur söz müzik albüm http t co ntwd sfqnm'
positive,'ysraelveren nye bu kadar erkeklerle yakınsn sana ne http t co elb zvqkqq'
positive,'oksijenrt rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'sirtma rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'sigaraiyi rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'cikolatamrt rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'cokicmeyin rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'elifaycicek angry sibel angry kuşumm lt '
positive,'herzamnrt rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'gunceltwet rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'egoist bayan rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'perimasali rt ferfecirsensin daha iyiler başkalarının olsun bana sen lazımsın '
positive,'fgndmrc ahey aheyy zilgit cekmeyi ogrenin denizcolak deryaakkuss'
positive,'dumanist artık sokakdayken daha az gülmem gerektiğini öğrenmiş oldum bu gün shgfdagsda d d beyzatekkoyun'
positive,'havfreca i̇sraf haramdır http t co l trgyyd '
positive,'selcukceltikci rt basaran ali sabanci gelip görmek lazım ön yargı ile olmaz bu işler gelecen görecen anlayacan http t co mntvam dc asılkumpas'
positive,'esragulr rt jtuzsem o susunca kulaklarımı kaybetmiş gibi hissediyorum çok görmeyin aşığım '
positive,'aklimhavada rt gafebesi kısacık bir an göz göze geldik o kısacık an iki aynanın birbirine bakması gibi sonsuzluk oldu murat zelan'
positive,'larkwinston öne geçtiler orospu çocukları nasıl çıglık atıyor lan'
negative,'iissii mahkemede belieberların sesi çok duyulmuş hakim çok seviliyorsun çocuk justin güler beliebersarealwayshereforjustin'
negative,'suumm özenti ya '
positive,'selena rt hkngngr gökçeklegerçekler rte fai̇zleri̇ dan e düşürmeseydi̇ fai̇z çetesi̇ni̇n cebi̇nde katri̇lyon tl gi̇recekti̇ melihgokcek '
positive,'nilcgty rt enesgiden sensizliği düşündüğümde benim ol istiyorum her zamankinden de çok sen benim ol ben seninle ben im '
positive,'metallana çünkü müziklerin götü kalkmıyor '
positive,'aleyna herkesi seven insan da beni sevmesin lan nutella mıyım ben'
positive,'selinaykarabulu http t co gcc gvvtvg'
positive,'mysofi etkileşim yap kanka d'
positive,'banuuislek rt otekidunyali mutlu halimden mutsuz halime geçiş hızımla guinness rekorlar kitabına adımı altın harflerle yazdırırım'
positive,'dlr trk fenerbahçeliler ulusal kanal başına nasılyani de şike davası konuşuluyor '
positive,'umutcan mas mavi gözlerin uçsuz bucaksız denizden bile güzel kübram lt '
positive,'beraatcakir zaman uyurken de geçiyor twitterda da geçiyor ama seninle daha bi tatlı geçiyor '
positive,'haticebreki sen yürümeyi öğren ilk '
positive,'slmrby müziğin sesini kıs mı hadi ama hiç mi genç olmadınız'
positive,'icmicemztnsicak stajı da kürşat oğlandan alırsam ki inşallah mezunum artık ben '
positive,'denizz d yarın okul kıyafetiyle gelcekmişiz hayatta gitmem aq'
positive,'meminkarakaya rt akinakato şike dediğiniz bu oluyor suheylbatum bilgilendirelim muhalif kanarya transfer şikesi ne diye soranlara http t co i '
positive,'nazarogul rt suatsuna yalancının mumu yatsıya kadar yanarmış '
negative,'kimlabutaner bu twi̇ti̇\n\nfav rt yapanlar\n\nseri̇ taki̇pleşi̇yor\n\n semi̇hvaroltayfailekeyiflitakip\n tati̇lekadartaki̇plesme\n hosgeldincomolokkotakibi'
positive,'avdulnohco susta o şampiyonluk tertemizdi ve bizim hakkımızdı biz hakkımız olanı aldık ts de hakkı olan sapını aldı'
positive,'zehryksl rt memetalisengul i̇lim ve i̇slam yolunda şehit olan erkan öğretmenin mezarı başında vefalı tanzanyalı genç dünmürtecibugünhaşhaşi htt '
positive,'melikedemrci rt mrvedemrc melikedemrci bide okey taşını atmasan'
positive,'tartanaynur rt capulcumelek tartanaynur sedaakgul muhtes bir açılış toreniydi i̇zmir kadin müzesi aciliyor http t co iwysmjdte '
positive,'sedaaulubay kızım sen karne almaya gidiceksin gurbetçi halanlar böyle düğüne bile gitmiyor bence gelinbaşı yap saçına da sim dök napıyosun sen ya s s'
positive,'yururire roo i akarin う うえだぁ '
positive,'rtkolojik rt avolass hayati ortak edememişsen sende kalmış demektir amp '
positive,'hergunretweet rt avolass hayati ortak edememişsen sende kalmış demektir amp '
positive,'burberry ist cimbomista hangi insan ben hataliyim der ki insanlar temiz olduklarini kanitlamak icin her yolu mubah goruyorlar'
positive,'hissizkiz rt avolass hayati ortak edememişsen sende kalmış demektir amp '
positive,'mkocyegit ugurr can kankim yarın telefonu alıcak seneye yıl dönümü olarak kutlamayı düşünüyorum asdas das d'
positive,'ozlemucan rt gokhangonul çok geçmiş olsun aydin yılmaz i̇nşallah en kisa surede sağlığına kavuşursun '
positive,'yoncakarakurt ben de sevdi̇m ama hi̇ç bi̇r zaman si̇zi̇n yaptiğiniz gi̇bi̇ bi̇şey yapilmadi bana bi̇raz anlayiş ci̇ci̇ kizlar'
positive,'ipekkb rt ozdalgokcek ipekkb siz arkamdayken benim yolumdan asla şüphem yok zaten mektupta dediğin gibi bazı hayırlı şeyler sıkıntılardan ge '
positive,'samedbahceci ama ne olur anla beni yeniden özlemek seni\nbeni defalarca öldürsen de ölememem gibi'
positive,'okaraayvaz rt salihsarikaya asılkumpas ın kime kurulduğunu anlamak için düzmece manşetlere bakmak yeterli ama biz nice şubat soğukları haziran f '
positive,'bsrtmk e okul e karneyide çıkartmış boşuna yarını beklemeyin ailelerinize e okulu açıp karnelerinizi gösterebilirsiniz '
negative,'kavunicibaliikk rt kirmizidankadin balik kalmak varken gitmeyi tercih edenin arkasından sadece el sallar bir balık '
positive,'berkay beyzaa rt gokhann ey insanlar hayatınız sona ermeden günahlarınızdan pişmanlık duyarak allah a tevbe edin asılkumpas'
positive,'kemencevarhaci rt ustamuharrem amaç emeğe saygıysa herkes önce şenol güneş i anmalı onun eseridir o nedenle meydan güneş siz olmaz http '
positive,'mmltmosky jokerock selenbilaloglu ama tatlıımm '
positive,'biomann m rt fatihtezcan akp den ayrılan ciamaat vekilleri bbp ye geçiyormuş yazıcıoğlu nu erdoğan öldürdü iftirasının nedeni anlaşıldı yine fet '
positive,'yildizqmuhammet rt mmglsmbulut çıkamam aynalar aynalar zindan bakamam aynada aynada vicdan beni beklemeyin o bir hevesti gelemem aynalar yolumu k '
positive,'bomba stik bayern münih galatasaray liv hospital üye ol hemen i̇zle http t co izhgszwarb fakirelink fakirlerelink'
positive,'capsrols hayatımda uyuma konuşalım diyen biri olmadığı için kıçımı yaya yaya yatıyorum '
positive,'tumblroloji rt opusmele gülerken öpüşmek diye bir şey var '
positive,'onurakyol rt suleyman kolcu biz hep olduğumuz yerdeyiz peki ya siz asılkumpas\n\n http t co w edwuc eb '
positive,'mehmtcanuurduru rt faruk aziz yıldırım https t co kolu zobag'
positive,'sevvaltamtrk olmasın hokkabaz ben korkarım kız sanki sana gelicik hokkabaz aramızdakalsın'
positive,'princessenltn np iyanya kukere'
negative,'ahlacetin zorlanacaksan şikayetçi olacaksan keşkelere sığınacaksan söze ama diye başlayacaksan girme aşk yoluna aşk yolunda u dönüşü yoktur '
negative,'baskeetci rt bulutcanulu şu hayatta en önemli̇ i̇ki̇ şey var anne ve baba kiymeti̇ni̇ bi̇li̇n '
positive,'alpayenidag zindan adası psikolojimi bozdu amk'
positive,'yareendeniz hic ozlemedim '
positive,'bozo rt fetal afiyet olsun canlarım o pis çaylar '
positive,'bhepguler yarın bi gezelim yaa sıkıldım dd'
positive,'fahretinyldz savaşta pek çok şey yitirilir ancak kaybedilen ilk şey masumiyettir platon'
negative,'pasakimki spamliyani sikmedim diyeydi bu spam haklisiniz '
negative,'ibrahimsecerr apoyesil canavar gıbı olur ne dıyon sen d'
positive,'nuraleynaa benimle anonim olarak konuş http t co zkdhkn opc ribonycom aracılığıyla'
positive,'belictioner t çıktın ama sen yinede ağlama meleğim sana cok ihtiyacimiz var beliebersarealwayshereforjustin'
positive,'burcu ak çıkar karşılığı iş tutulması yolsuzluk tur cemaatin belli çıkarlar karşılığında sponsor bulması ne akpartiyidestekliyorumcünkü'
positive,'gsgazete gaziantep yerel basının haberine göre galatasaray bruma ve yiğit gökoğlan ı antep e sezon sonuna kadar kiraladı '
positive,'sevimnaz rt semrasemraozer sezaikizilkaya fundaer erryanıesaretten erdoğanıyolsuzluktankurtaralım azverencandançokverenmaldan başbakanayardı '
positive,'emrahcengiiz rt haberlercom katoliklerin ruhani lideri papa francesco internetin tanrı nın bir lütfu olduğunu ifade etti'
positive,'oya rt elifgibisevmek dil nasip değilmiş diye söyler kalp allah tan ümit kesilmez diye atar '
positive,'beyzagulci bi twitterda yoktun şimdi onuda açmışsın lan ben senden kurtulamayacam mı '
positive,'jesesa senden sonra online olamadım '
positive,'s k cubuk twigyistanbul rtettwigykazan rt bana ait şanslı olurum inşallah '
positive,'sonsuzadev rt ernscheguevara bir yalan hangi amaç için söylenmiş olursa olsun her zaman en kötü gerçekten daha kötüdür che guevara'
positive,'alejhandrq çocukluğu boyunca oyuncak ayıya sarılıp uyumuş bir kızı büyüdüğünde sevgili seçimi yüzünden eleştiremek sanamı kaldı bizene aq '
positive,'sevgiiyalciin kaç senedir okula gidiyorum karne kaçta alınıyo haala bilmiyorum aq'
positive,'bostancserhat rt whyarkadas twitterda kesin sevgilisi vardır dediğiniz güzel kızlar varya onların gerçekten sevgilisi var yazılmayın ağzınızı bur '
positive,'serkankaraadag eğer sarıldığında kendinden geçiyorsan doğru kişiye sarılıyorsun demektir '
positive,'tepemerve ah etmek için yine anlamlı bir gün'
positive,'melikozturk oguzoguz eskiden kovaydin la simdi burcun legen ben de teke burcuyum'
positive,'candemirmelek birde zamanlaması manidar rüyalarımız var '
positive,'murathackzltepe rt abdulkadir a yanındayıznt ntyidestekliyorum rt leye rt leye gelsin http t co wiuyrjrpu '
positive,'dmtzdmr kapı güzeli seni çook seviyorum lt dmtzdmr http t co bra pydy p'
positive,'maylibenimoq yüzümde yumruk yarası sanırsın psikopatın allahı ama bilmezler ki o yumruk yarası babamın karne günü hatırası çal keke çal'
positive,'zcanebru rt veegungelecek öyle anlar olur ki içinde bulunduğun durumu kimseye anlatamazsın anlatsan da kimse anlamaz zaten '
positive,'ak dostlar usk rt jandarmaalayi hilmitürkmenüsküdarseninle üsküdar seninle gurur duyuyor'
positive,'akekiporg beraber yürüdük biz bu yollarda beraber ıslandık yağan yağmurda akpartiyidestekliyorumcünkü http t co wiq ctjj '
positive,'profdr boratav hangi trendtopice tıklasam bebek resimleri beliriyor nedir bunun hikmeti '
positive,'mrvcsr rt ogzatbs yüzümde yumruk yarası sanırsın psikopatın allahı ama bilmezler ki o yumruk yarası babamın karne günü hatırası çal '
positive,'serenaykayaa elifabali sero knk yarın hangi saten bonemizi takalım kidalfhsşljgsşlkgskg '
positive,'kryyetkin rt rcpynk akpartiyidestekliyorumcünkü anlı secdeye değen bir lideri var http t co msdjwcso y'
positive,'safaksencan rt tumblrdiyorki sinirlenince ağzımdan çıkan kelimelerden sorumlu değilim '
positive,'hurihanyildirim senbidinlebni terbiyeyi senden ögrenecek deyilim s'
negative,'kirazselma rt hep yalnizlik dışarıya yağmur yüreğime hasret fikrime sen nasıl yağıyorsunuz üçünüz birden bir bilsen cemal süreya'
positive,'ezgihicran kardes dedigin kotu gununde yaninda olur'
positive,'hayirli evlat rt istcakir dnencedonence asılkumpas timsah gözyaşlarıyla kimseyi inandıramazlar kendileri itiraf ediyor http t co enyntjriva '
positive,'balci lknur hayat çok bok '
positive,'husrev rt cihan haber mhp li yılmaz gülen bu ülkenin yetiştirdiği değerli bir kıymet http t co znq nl xy '
positive,'hal hasbi rt bilimveutopya antep eylül de türkiye suriye kardeşliğini haykırmak savaşa ve gerici terör çetelerine dur demek için toplanıyor ht '
positive,'melisa sanckl eraybeskardes görmedim napıyım d'
negative,'bura ya ziyorum kurtlar vadisi yine süpriz yaptı abdülhey ölmemiş http t co pkbgyr laf\n kurtlarvadisi polatınacısı abdülhey'
positive,'ugurokaya yarın aşık oldugum kadını haftalık aradan once son kez gorucem'
positive,'cerenakbulutt ağzıma her geleni söyleyebilsem keşke '
positive,'onatuk eski dost dediklerimiz bizi sırtımızdan vurmuş derdimizi kurda kuşa anlatıyoruz herkes menfaatçi amına kodumun dünyasında'
positive,'onuryavuz furkkii songünümolsa sabahtan akşama kadar içerdim '
positive,'gazikeskin dikdurosmanhoca vanseninle saldırıyı yapanları kiniyoruz'
positive,'grkemtayyar uykusuz olduğumda ben ben değilim'
negative,'aplatonique vatan\ntürkiye yıl öncesine göre daha mı özgür http t co bfmizbbfv '
positive,'yayennuy rt burakrosa mesela ona sımsıkı sarılıyorsun ve dakikalarca öyle kalıyorsunuz çok güzel olmaz mı '
positive,'gozdeeyildiz rt gmzecn gozdeeyildiz kranda emine olum o değilde ben sizi özledim herkesi özledim niye böyle oldu ki olmazdı bana ama '
positive,'ayhancetin rt bekiryilmazoglu ak camia akpartiyidestekliyorumcünkü ak parti demek yeniden büyük türkiye demek gökçeklegerçekler http t co j '
positive,'tumayulger karşılıksızaşkın adıdırbeşi̇ktaş sonsuzadeksevildiğini bilyeterbeşi̇ktaş'
positive,'dammitdevin rt yaboybillnye da fuck justinbieber http t co rczlhzfbde'
positive,'canandrea inside basket sadece laboral maçına bilet çıkmayacak mı abi '
positive,'edayilmaz oturup hungur hungur aglayasim ya ama cok ta useniyorum gozyaslarimi silmeye '
positive,'murat gkmn tane çok güzel bayanla toplantıdayım ve osuran ben degilim şimdi gel de çık işin içinden '
positive,'budebude rt belictioner t çıktın ama sen yinede ağlama meleğim sana cok ihtiyacimiz var beliebersarealwayshereforjustin'
positive,'dilaorak evde misafir varken konuklarımıza bir şey çalar mısın oğlum evde misafir yokken çiğköfte hazır mı ana https t co y iy xanbq'
positive,'homerosuntorunu sokakdakiherif icinizdekiuyku o zaman büyük bir zevklen ben yaparım yani maksat elini kana bulamasın d'
positive,'xjuzzy rt beyzaagrkya kabus gi̇bi̇ bi̇r gündü ama ne kadar güçlü bi̇r i̇dolüm olduğunu bi̇r kez daha anladim beliebersarealwayshereforjustin'
positive,'mrsmaybe rt cokparalazim karne heyecanı var falan fişjfkjfkjkfjifjfh dd'
positive,'gulsence biz kendimiz takım seçmedik zaten doğuştan fenerbahçe liydik '
positive,'ferdaaydodu tatile mi sevinsem karneye mi üzülsem dds'
positive,'sebnem by muhafazakar profil linki nasıl taranıyor '
positive,'hicbiseyiniizz gulnihaar farketmez ya d'
positive,'vaampirellaa niallbenimbbqm geri takip yavrum d'
positive,'berfinersonmez nesrineer ayaayldrm neci bilmiyorum ama selinntutal diye bir kadin instagramda '
negative,'ggulen adam akpartiyidestekliyorumcünkü erdoğan ın g tünün kılıyım '
positive,'kaderkademcik yazsınlar adımı aşkdan sabıkalı '
positive,'ertanamonia rt intifar göz hakkı diye bişey var demi ama http t co lyyk cegwj'
positive,'sevgiylnklc rt caglanur kardeşimle http t co zuke za yx'
negative,'ahmet haluk ydedeli sefalex combr tatilde evdeyim vercem kargoya da ben verene kadar yenisi cikicak s'
positive,'mrvsrtl çağlanın tweetlerimi fark etme gerçeği d'
negative,'hakoguz mhp kocaeli bş bld bşk adayı saffetsancakli hizmetherkesinhakkı kocaelinesancaklı fedaiata'
negative,'mrvcavdar hocanın verdigi testleri yetiştircem diye canım çıktı zaten daha adapte olamadım birden de bu kadar yüklenilmezki '
positive,'senadumn bugun yıne melısımle guzel bı gun gecırdık '
positive,'snmctnbs okullar kapanıyor dimi mutlu olmamak için sebep var mı yok sadsfdgf mutluluktan ölebilirim d'
positive,'onruslu happyuphere k ya o konulara hiç girmeyelim boşver '
negative,'koalaniz felaket gibi yasadigim gunden bi kare http t co bu zcslidf'
positive,'damlavaroll yemin ediyorum şu an bizim ev komedi filmlerine taş çıkarır d'
positive,'tansucglyn senaytemiz ayset yoksa bizde yokuz d'
positive,'vatanseverr gizliarsiv vadi ananasyayı güzel işledi sizin gibi '
positive,'t baris stc ceydaaktas her ne kadar size hakettiğiniz desteği ilgiyi veremesek de bizi gururlandırdınız ceyda hanım tesekkürler '
positive,'nahideeozturk mstfayldz çok özlemişim '
positive,'carsiokn ahmetutkuarslan bilmem d lan twitlerini okuya okuya konuşması geçti aq d'
positive,'slmnbr rt caglanur kardeşimle http t co zuke za yx'
positive,'telekomunsesii arifaltay açtım şimdii teşekkürler '
positive,'edward ar sineğin poz verme çabaları d http t co octrejvyqb'
positive,'rusenakman kürk değil ayıyı giymiş http t co begr ugdzi'
positive,'egeminincisi melisagunvar bak laflara bak o zaman integrali bileceesin canısı '
positive,'ali baba rt baharr ali baba i̇stanbuluntrafikçilesi çaresarıgül baba killar çok gocundu sal şaki̇ri̇ üstleri̇ne '
negative,'kasreves dua eden yok mu '
positive,'peribrkl schrdingerink sadakatin anlamı evini ihmal etmemek miymiş '
positive,'ondermertagca alkol yoksa bırakıcaz i̇yi ruhsat sormadı hacisennaaptii'
positive,'ozankarluk tubaurl suskunluğum asaletimdendir diyor ve susuyorum herşey buraya kadardı '
positive,'burak deniz tonti̇şi̇m beni̇m d'
positive,'insanhayreteder hilal sen salaktan salaktan bana sallamışsın yeni görüyorum hilal hanımcım heey kendine gel baktık ya d'
negative,'ataberkgok hshimself aa benimkinin fotoğrafı bu nerden buldun s'
positive,'yusufsacid merkk aferim o zaman ne diyim\n '
positive,'ysnszr beyzaismylife musa gülşah d'
positive,'semihadigzel rt pusesahinoglu semihadigzel frtyzdn varya siz harikasınız insanın sizin gibi dostları olsun sırtı yere gelmez '
negative,'yaminsaurralde mm '
positive,'erkem rt afrikanya oha fem reklam yapmış d resmen bitmişler '
positive,'yavruukurtt ecem gltkn ahhaa d benim kardeşimde merak etme seninki belieber benimki selenatör d'
positive,'mehmetal bundanolsun onnumarasozler basbayağı çılgınlık bu bide petibör bisküviolacak bölecen ortadan ikiye vay vay vay tam atraksiyon'
positive,'idrisdemir sampiyonlar http t co pi hubxn'
positive,'tarikcapci ncatmakas sizin otobüs nerden kalkçak bilader neyse boşver vapurda denk geliriz nasıl olsa '
positive,'arzufcb beirunantes tumlre bi dakika bakayim dedim kim cikti karsima yada kimler sekmeyi kapamam sn d ne oldu sana '
positive,'zardanadaam soldaki benim küçüklüğüm sağdaki selçuk i̇nan ın http t co ir qz bjln'
negative,'sonbaharbenim berbat bi ortalamayla mezun olacağım '
positive,'cansebboy gıvıl gıvıl d'
