@relation training_data

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'marielle barwas lieve lein ik hoop dat jij ook snel je rust hervindt tot die tijd heb je in elk geval plenty of time om te twitteren '
positive,'minchen spongine minchen jojet haha '
positive,'enaanita rt meerlina en el uni '
negative,'koreasnan bende isterdim ama ben gidemiyorum http t co tl d xjce '
negative,'planetdilan gtst news teamlunno niks je gaat toch geen naakt foto s plaatsten xd'
positive,'theworkboybest esta noche vere el lobo de wall street '
positive,'johnf kennedee i work tomorrow '
positive,'maghrebbiiaa wees gwn eerlijk wat is daar zo moeilijk aan s'
positive,'aeleencruz kikam kikaa amoor hbd pasala bien bendiciones '
positive,'marketerge აი ასეთი მდგომარეობაა მაღლივში http t co kxu cwohcj'
positive,'huchetelie melanie merat putain mon snap beug je reçois rien '
positive,'anoukvervoort tweetmainstreet krijg ik een tweet ooit weer eens '
positive,'natali april wirwollentokiohotel\n wirwollentokiohotel '
positive,'eylemxt littlekoerd hahaha geeft nie x'
positive,'bh itzel holaa seguidores http t co nqh dsjp '
positive,'idc vv rt callmeminaa rt idc vv je kan me gewoon groeten als je mij ziet doe ik toch s hahah'
positive,'mevilca werkenfm digidoen dank je '
positive,'minikrullenbolx ilias ismo music hun hebben tenminste doel kan jij doen wat hun doen '
positive,'stabbyvampire getbettersoon taylormomsen xd http t co w cifgpsnk'
positive,'nliaa ptn je veux deezer gratuit mooii '
positive,'boervalerie weer super benauwd balen slapen johh'
positive,'sandradewolff ankiekop ja he en dat nog steeds hier vanuit bed nu iq test aan het doen hihihi benieuwd hoe ik scoor nu ik nog steeds ziek ben'
positive,'justin myoxygen xbelieevex chętnie '
positive,'ictzorgen bourdonne ja hallo dat zei je al '
negative,'shaashoouw mon tel il vas se decharger '
negative,'liendevos rt fimfamfoentje heerlijk http t co nyzqgazdaa'
positive,'xkimm is het moeilijk om me te appen zodat ik weet dat je aan me denkt '
positive,'vanq titan vanq sweaty vanq bonkers or pulse benzoeu '
positive,'dondu herkese i̇yi̇ geceler '
negative,'betulfb argumenten voor ak lekker af was echt makkie voor mij '
negative,'generalpl zegmaarpeet weet ik toch peet '
positive,'goxtosadabetter acoordeei o'
positive,'essienl rt aafkebrons hoe later hoe scherper omtzigt krijgt er nu pas echt lol in geloof ik politiek weekers'
positive,'wielerfan re zoek de verschillen http t co j o bv u totallyconnected'
positive,'theraidpigs en welke pc d nogsteedsbenieuwd vakonov dezekeertimo dusdavid justronaldd chunkrgames missrevex koolein serpentgameplay '
positive,'telmaa brendametz muchosdigrandi ik zeg we beginnen vant weekend brun p'
positive,'mmekirby zelgs moussier kaktux vallouw mdr derien '
positive,'eletrmen http t co eiq gymp r'
positive,'laurapequeno tu foto de twitter gt gt gt gt esta antru guapa http t co jvlnjerijr'
positive,'juliebogie ideeke voor dagen miss d dafuqtrolls http t co rsvjrprlcb '
negative,'jenuun jqca he wat jammer '
positive,'radatic raphaelniedy d geht klar bin schon gespannt was du da vor hast '
positive,'bryanv we maken vorderingen p http t co a u nlw'
positive,'lilnymphet i don t want u here '
positive,'valen rubianodt me iree '
positive,'larissa janae breezereynolds i love it it s just awkward at some parts idk maan lol'
positive,'dlouiststoms http t co jjeenbzvhu'
positive,'jasperrcx thvglikejoceey just wondering huh lol'
positive,'cherryonthepie helenemeijer nou vooruit '
positive,'sdzwoah mainicorns lovemainiac moet ik het helemaal zeggen '
positive,'maanzrmnd lianneloosveld nathasjornament sow das wel andere koek zeg wat vervelend zeg '
positive,'viskirobi d d d http t co ezf ntwns '
positive,'anolaerts helemaalkim inneminnemutte heb ik ook gedronken eerst vies maar na een tijdje smaakt het beter '
positive,'deniilsonn fg xchicaperuana deniilsonn fg hahahaha ze wel een strakke poes correctie behaarde hahahaha dat ook '
positive,'melorddouchebag lecheval de rien '
positive,'junglist queen djrizzlaxhk he said get well soon fam '
positive,'inachis jpgames de er stellt alle in den schatten xd nomorepanda freedomseekr raz rback kamion donaldmick'
positive,'berniiceh waa te blij met de nieuwe nummers concertje cats springawakening loveneverdies '
positive,'cindycastricum adamsibarani jouw nederlands gaat er niet op vooruit '
positive,'mhmmdercan kuzen http t co r ruhqjfss'
negative,'joorgeemedina rt sonanimalitos dijiste que volverias http t co w mntyxfiq'
positive,'evgeniyaa http t co etpyxgxust'
positive,'annetsmith rjoch susanspekschoor denk dat er nooit genoeg op het lijstje kan staan eigenlijk '
positive,'onzekamer rt estherouwehand pepijncrone petrakramer en dat klopt '
positive,'vanerodriguez pf '
positive,'pandettegun bobgardeen planculregulier '
positive,'ianiki gunseen t es dangerous alors x'
positive,'stuves i don t want ahscoven to end '
positive,'poxahein agr tá eu wesley denilson valter maico no skype '
positive,'maxmunneke morgen mooi eerste twee uur vrij '
positive,'believesmarte denispent umm '
positive,'valeherediaa chau '
positive,'xmynameislaura morgen vroeg uit bed yes altijd al gewild enzoo wekkertje and can t sleep '
positive,'styleloverzsl yes goede keuze blijf je ook dicht bij jezelf mooimetmooizo morgen fotoshoot zal ik killer heels jeans en polkadot blouse doen '
positive,'jujin elizabethpabon tweetllkeagirl lol '
positive,'sweethearttom aani taa nmzc '
positive,'olgavanhorst conankun guute jahre d'
positive,'ju neuwied rt simon solbach super interessante rede von juliakloeckner im vollen bbw in neuwied sehr gute cdu landesvorsitzende http t co '
positive,'peeteet abzagt details '
positive,'kickboxerlad dogs mid sneeze lol gt http t co xvdwnegpws'
positive,'miguelantonio x l ke if u get it d http t co zwzdhzmjn'
positive,'kaslee razaizdabest beewestwood just tweeted her about her mistake '
positive,'juanx o aww http t co haraamt s'
negative,'tekinn naabberr d http t co yhvw kv ro'
positive,'sabeegigant jajj d http t co mbyrq piwg'
positive,'dermiizt stunmussi i doubt that mine s been so baad '
positive,'geenie mahan raatotheb oh achawzz p\nmahr kyun '
positive,'martitaa buuenaas nochees '
positive,'xlisareyneke daphnewaanders xlisareyneke mijn been but proud of uss lt ik dan ik ben echt een dwerg vergeleken met jou but proud of us too '
positive,'sanniebeer o en mama mag waarschijnlijk vrijdag naar huis dan weken thuis aansterken en uitpuffen voor ze weer iets kan maargoed positiviteit '
positive,'w keupalone j lex k den '
positive,'stephanieavonds christinevg sgoe '
positive,'makweel rt evens sisley j ai un putain de mal de tete '
positive,'enzoroo morning '
positive,'terralution mjwepel weeks d'
positive,'stephparker zaggorachallenge d'
positive,'original mendez rt angelita tekia original mendez angelita tekia trop occuper maar tkt je vais te donner des nouvelles d accord thala '
positive,'ali midan nesreen\n http t co fvnoidje a'
positive,'marjolein lexi rt ilsedelange dit klinkt vet jonguh http t co aqrzbuaz u'
positive,'prid mahone j iden '
positive,'delmaocju kamie doll titties and beer random episode http t co b awu zfuw'
positive,'melaniemartje helaas helaas nog toetsen te gaan '
positive,'dutchsnorgaming justtmaarten zwartwitgaming nieuws flash is maarten is dun xd'
positive,'jeanepaule rt annemagtoto jeanepaule welcomee '
positive,'daliadjz tonysepthuit derien '
positive,'jasmin soraya rt justinsbelieb retweet if you love justin drew bieber justinisnakedintheconfidentvideo\nwatch it here http t co zmtzdplyjp'
negative,'yonaavaricella eehh santa lagi tu nyo bang d rt herurahman yonaavaricella senin besok hehehhehehehe ahaay dee '
positive,'valentina braian me dedica tweets afsjkaaja aw'
positive,'everlyhopex tundraful babe je bent zo mooi '
negative,'clondeed perder lol'
positive,'glendaarcedizon ajj javier idol haha anong pangal ni jericho don '
positive,'doraemonkece hehehhe tinkerbawel o aja gede p doraemonkece opalee deng p tinkerbawel doraemonkece ohaha '
positive,'daokyo neizek one shit happens d'
positive,'djeims xomd rt salmon djeims xomd ни правда http t co g sr d dfl'
positive,'bet daq i̇lk benn alıcamm p http t co tlj v aalv'
positive,'fbelieberbieber everyone watchconfidentvideoonvevo for justin '
positive,'tiaa shelanrg done '
negative,'bertan edam rt edaecedelisii bertan edam lt http t co jy zjpoxf'
positive,'itsjhenlopez yourkristerella oliverlaance oo naman hahah d'
positive,'nlinkevich twitchenko бе бе бе '
positive,'mjmagat rt teenageproverb cheer up http t co pohkafrbe '
positive,'meelmuisje is dit schrikdraad ja kan je wel vasthouden hoor henk vos vanavond in manbijthond voorstukje minuut http t co qk gxh bo'
negative,'annelies mum mx matthijs ziekjes aan het overgeven en aan de diarree m n arme mannetje extra verwennen maar mama kleuter'
negative,'gaabry pattybaken stuur even een email naar info gabrysblog nl met keuze en adres '
positive,'ridho baee rliana c ngp dek bosen tlpn kmi oh klo bosen p hah'
positive,'goeliaa icrkrd ik ben er mei bij d vind haar echt awesome '
positive,'zeloismine rt wonshikk zeloismine just jokingf xd'
positive,'tamichan ngestalk eh kepencet favorite '
positive,'zoobies thekaijuking i m waiting '
positive,'vntym osthanafi omeegod d'
positive,'uwoo erzaren 努力 はい ω '
positive,'ulfanurhamidah cie cie adek q dongaren sregep hha p'
positive,'martijnvdriel nog steeds op zoek naar een startbewijs voor de km wie maakt me blij mw marathon midwintermarathon'
positive,'danilschmidt justinissosweet lol'
positive,'deni bitch eli lovee you re welcome '
positive,'livya vs dwierna http t co hapuvoe zg'
positive,'silviaosl ik ben normaal niet iemand die blij is met een maar godzijdank dus een voor scheikunde dat is het dubbele van m n laatste cijfer '
negative,'dickkraaij rt kathieenferrier gisteren een tas gekocht je wilt niet weten hoe mooi helemaal in m n nopjes dik euro maar och dat is nog g '
positive,'bozooguz i̇çerden like d lt http t co szblb ai'
positive,'sweetstef henry julle mans is vreemd out of left field stuff '
positive,'ingricoo jdalannis me too '
positive,'rameeze d happy'
positive,'risteenators i miss princess nurristeena huwaa p'
positive,'twit jojongen machosehun iyee eh uname lu kek orng ngedesah wks d'
positive,'robmalschaert oh no rt jox geen nexus meer nou windows phone here i come http t co k gl xzwu '
positive,'emilepeters riannejacobs ik zeg herhaling is de kracht van het leren terugbellen en zeggen dat je alleen nog naar de borrels komt '
positive,'deechtesuperbij biancametoyou heerlijk zonnetje hier p'
positive,'clarelouisee jump street in bed enn '
negative,'queenquini rheno ario wkwkwkwk d'
negative,'kezban rt rt temel boran http t co ofnnmvzpzy en iyi retweet ve favori sitesi takip taki̇pci̇kazanorg'
positive,'jakethe cake elinheed tack elin '
negative,'aylamey vlietrix ah ze ligt er al mooi klaar voor een theemustje to be '
positive,'xmyaelf اكررههكك http t co hakt dbfz '
positive,'keemee keemee wooh got nothing else to do doodletime d http t co gbdtctwxz '
positive,'acabjustinacab ik weet waar je woont dus in je osso ben je zelfs niet veilig '
positive,'alexaruiz chizz sii gt gt gt gt gt gt rt cisnelybenjamin que horario tan pesaoo '
negative,'natuur coach jkiwitz welkom in mijn twitter thuis '
positive,'soojret ijess plis ycownaa new avatar http t co lujvttznx '
positive,'ninjjajung zeeteenur done d'
positive,'jacquelinelen drive to bagan lalang here we go d'
positive,'melliana mee http t co kkzj epi '
positive,'hiinialleer rt it was over hiinialleer na zdrowie xd'
negative,'altunsena ceemss sen bence hazirliga devam et d'
positive,'cutegirl mee これ半額セールで\n合計 円 ˆoˆ http t co vkyowfkklz'
positive,'ditte vb irisvdd hoe wast bij u '
positive,'dudeminds zar nk willkommen im club '
positive,'er tweets p http t co ihnfzdvmpy'
positive,'elantoni work '
positive,'viskaaninda uty jkt mama ayen jkt d http t co veiqdnaoel'
positive,'jkt leapyear menteri pertanian melodyjkt p cc melodyjkt fans melodyjkt fc melodiest ina http t co pw kzx c c'
positive,'mindful eten mamascoach ik doe mee '
positive,'nuvonet be backintime herken jij deze plaats in sint niklaas retro http t co bq pndfvfa'
negative,'reemowoo rt reem alshaamari http t co exqtzk جمميل '
positive,'zenacolleen hong kong visa lol'
positive,'jaaphaasnoot kk martijnvanhtotc katwijkkiespijn nellysmits kieskatwijk ik ben blij dat je op accounts je nieuwsgierigheid laat blijken m '
positive,'krisjstew rp fauxladiez done '
positive,'anascortezreina sandravogelaar lol neem het leven niet te serieus anders neemt het leven jou wel te serieus '
positive,'hellenayvorii leanderveronich hervinjulio issh k de jgn jahat dong sm akuu nnt ogut nengu kl sm bung resdo dijalan '
positive,'tessatesaus dagje vrij zo wel ff naar stage spullen wegbrengen en dan wat eten met mijn oud collega s '
positive,'lizeschepper chillings bij wis lkkr nix doen en muziek in '
positive,'naoual chaima nee omggash doe mij da niet aan o'
positive,'hijabiviewz world hijab day on st feb worldhijabday joinin'
positive,'wendytheplumber brentsbooger teeheehee morning'
positive,'ziielaura wocoen ri o http t co tdv ksrvjw'
positive,'jealaal goodeveningg '
positive,'anitamaurix rt emmapeel ik las ergens dat in bulgarije een dag van nationale rouw is ivm aftreden weekers '
positive,'cuznul gws embak ienna inne '
positive,'maarnant d'
positive,'chelleliee elvinak hhaa bebebb bbtw baca bbm dong beb'
positive,'maarnant d'
positive,'memeiimemeii dede gibran naik mobil koin d http t co pgbumy eb'
positive,'myrthedebiex dat wordt niveau voor mevrouw de bie '
positive,'malerspreu kru melco kie gut gemacht '
positive,'jellejtw juliabboss kan ik je aanbod van gisteren om te ruilen nog accepteren '
positive,'j se goodevening '
positive,'christinanst mehh xd http t co u lkezob v'
positive,'gschrijver rt variasvias pp help me even waar staat de hashtag novd voor nieuwsgierig '
positive,'mcmlle ever rt khurlannebron mcmlle ever welcome '
positive,'demi selen tolga hee inekler de uçuyodu zaten d'
positive,'noreenmeey nw bee movie '
positive,'geovh simoontjevera ben je thuis ik heb het paard pantheon genoemd d'
negative,'dijjel tweety two '
positive,'katwijkkiespijn martijnvanhtotc jaaphaasnoot kk nellysmits kieskatwijk en mij niet op de woorden van martijn '
positive,'kaanertem rt fukkschool geberdik d kaanertem http t co rjdel sq '
positive,'aakanksha http t co zetlxjetvd shaheer s d'
positive,'nmenni on iro nichts zu danken '
negative,'lannkolann rt viccent cewek pake hijab itu cantik retweet '
positive,'k ent wooh best retreat ever xd'
positive,'deniceloveyou smurf lovertje deniceloveyou smurf lovertje heb maar duizend tweets meer dan deniceloveyou nee joh hihi '
positive,'isengardweeps wincets hi dead i m dad xd'
positive,'desmaalvn pap selfie d nih wkwk http t co ol hxwvt g'
positive,'dementia stormcave john we indeed do '
positive,'fergyzulkarnaen theelevenshopid aminn d'
positive,'stijn roelofs lang weekendd p'
positive,'addictedsgandjb bieberandbeau welcome lt '
positive,'ellenwrobel karoulwrobel eh meu jeitinho de te conquistar '
positive,'bilel zoolou maarinennz derien trkl tkt lt '
positive,'hce ellin hce bfnominwoo penggemarmh xd'
positive,'dubbelfrizz babsiieexx ik moet nog x werken en zaterdagavond nog p'
positive,'justinian de bwinkelkanone ach war ein spruch wegen deines tweets egal '
positive,'danielploversz tweet tweet tweet tweet g bthelasttimeifeltlikethis'
positive,'jninja lv labs mt elhanchik gepardraksts forever http t co mxif iy'
positive,'neou green legend fisher private 俺様のドライブテクに 酔いな'
positive,'bildiricidilan de mens realiseert zijn menselijkheid in de mate hij het ware het goede en het schone zelf wil '
positive,'al verdo al verdo'
positive,'gilbertolimapsd http t co jy r ujbek'
positive,'ophie nophie kenapa harus dtg coba '
positive,'erickapatri http t co jk gipcjwi'
positive,'justinbieberz rt kidrauhlindrews justin be like watchconfidentvideoonvevo http t co e traddbmz'
positive,'nrp kench chama д ﾉ ｵﾂｶﾚｰ'
positive,'yarabouwens rossen justinbiebermoetweg mauromoetblijven kim nm'
positive,'haduki rt ddg なんかキモイ http t co lzdaa zlkt'
positive,'elmendess bigfollow d http t co enm uwkuzr'
positive,'deanwalker http t co ou gj l u'
positive,'jksmiki rt jksjapan treej 訳 本当にお疲れ様でした http t co dpb zfbttr'
positive,'missenergee maggerss missenergee happy birthday thank youu po '
positive,'ruudstevens rt pietsprengers ambitie asnbank klimaatneutraal in niet alleen met kantoor maar met álle investeringen http t co epdzvcy '
positive,'ohzenit rt juvedeer ohzenit сашаа '
positive,'kenchan http t co zoesepnvio'
positive,'jayseebravo rt valentlnecards http t co il yggomsw'
positive,'ren rjrona nih cakep kan gt lt http t co vzvmwqgqqt'
positive,'uitbieden batterijen gekocht voor waar ga naar http t co uk ursjc u http t co oeozqvzpx uitbieden koopjes'
positive,'ashaimerdenov rt evlaman аа ivanbeketov evlaman adamkesher http t co v dre eemr'
positive,'terijerdee rt evelynharbert real life barbie http t co maznsflyzd'
positive,'yentlkeuppens rt latanie iemand interesse in deze the braid ketting van titi the german kid euro rt good karma amp rainbows http t co vlzh uji '
positive,'leeroi green rt aoimitsu この佳林ちゃん可愛いすぎて http t co oynd mk s'
negative,'chanman u 初見です hnhnkoo 分だけ http t co nn mfm vjt '
positive,'dmsoiei enders game p brrip xvid ac rarbg http t co vauukhu bp'
positive,'herroitsheila mr awesomee i cant even get past '
positive,'nananasdfghjkl itsansonchak you re welcomee'
positive,'chienene 今日の購入品 ˊωˋ http t co egn jdob '
positive,'seewriter kddi htl 電池残量 状態 充電していません tweetbatt'
positive,'diane lichtbolletje kabbouter dianavanderwal volgens mij is dat diana jeroen ik ben diane het is maar een ieniemienie verschil maar toch '
positive,'hijauu rt ehsuziee done shower'
positive,'lindejoanne misterdellie doe maar zo '
positive,'belendematteis rt lazagonzalez belendematteis lo hago por tu bien perdon por meterme en tu vida '
positive,'itsangelicake fvck b evening '
positive,'herbippo gurkenwasser in der spree wald schubert'
positive,'herrpunkt gerade festgestellt daß kohlhofde in den google top ist wenn man nach vergriesgnaddelt sucht respekt '
positive,'hide ciel rt maboopp この曲好きな人or知ってる人rt http t co jre lee e'
positive,'cooheei モリ娘 て '
positive,'djyordyadacruz rt laneeshasee na een relatie komt er altijd verdriet '
positive,'sirpokar xmhaqse tune maari entriyaan gunday\n xmtop xmtop xmtop xmtop xmtop gt http t co j ltbg ff'
positive,'sawaika rt gossips tw avril lavigneが明日来日します http t co eeb rgpvdd'
positive,'dadidub beckerreen hallo gelobter bruder'
positive,'orangeluv chansae eight 禁断はエロいな 抱きたい '
positive,'aasliaarush http t co bchs j a '
positive,'p vrr thu jan a ambu winston churchillaan gn spijkenisse spy bon '
positive,'kobatoon rt kayanoaichannel 可愛いかったらrt http t co jl s erguh'
positive,'bitter isle この問題 意味分かった時ゾッとする 本当の意味恐ろしすぎる\n\n詳細 http t co zr pjncswz\n\n 拡散希望 http t co bjnsvsxdhu'
positive,'hoppe kmtaiko あげるww http t co vsvt tkrbd'
negative,'weneedhenriquel brenetes sdv '
positive,'onhachonaah rt meiliaprnmsari cie marmos kabeh ʃ ƪ '
negative,'mariemycat af gente'
positive,'djenaawestbrook putain mais il est vraiment trop beau '
negative,'leoogiusti buen jueves gente petera '
negative,'xbustyteens porn kiss teen busty sex april secret dildo desire http t co encg vlsk teen'
positive,'biebzzollg biebergaps lmao http t co ivxp vwtmo '
positive,'herdemerdemli rt zamancomtr zaman var mı http t co wtsux jbn http t co clsol dm '
negative,'koopjes korting goedkope laptops desktops navigatiesystemen externe harde schijven http t co aenbkn z'
positive,'helloween kbot sascha gerstner'
negative,'leireziarreta rt meriling mz jartzen zuen postitean ez da ezer ikusten denborarekin rotuladorea desagertu egin da zer egin bota edo gainetik marraz '
positive,'nicolebee ooh well '
positive,'cronowatcher gennaio mirzoulug bek http t co n zq fhv'
positive,'green girl rt photo sweets http t co b g nrhrnd'
positive,'ilheemdjazair rt akhielias ièm http t co svekyr iw'
negative,'rijp done at '
positive,'jaymezjaytee rt koech v akenyanmanwillnever buy flowers on valentine s day'
positive,'franri rt tuiterhits españa no va tan mal http t co wn xcigkt '
positive,'mssweett it just hit me'
negative,'highheel vixen rise and grind '
positive,'vioncnw rare vragen tijdens een sollicitatiegesprek http t co uaaseusujz'
positive,'nlvandaag brabant massa ontslag bij msd in oss http t co tnl xnycm'
positive,'romanrr rt tengoandroid quieres tener bbm para android en android gingerbread http t co lkfdazcujh'
positive,'chiefkelaa ion feel good '
positive,'selensoylu rt tanteindri bellacantika http t co e j fcphde'
positive,'izoog ozgeenzilhan hahahahhah http t co rdybpttsg '
positive,'herwinzwijgers rt evenwerkt beleidsmedewerker wmo gezocht start per medio februari voor uur per week interesse jansesther'
positive,'dejonghe carla rt platteaumarie nog nen dag en ti eindelijk weekend '
positive,'max naoking かじだぁ わら http t co v fhyijngx'
positive,'moeshaxdm binnekort tmijne http t co y tkggfuna'
positive,'lkobezda http t co onhafznh zootwitties zoobums zoorealgirls zooweekly zoo http t co bhn wgxqaf'
positive,'kavitz liking you is the sweetest accident i ve met'
positive,'zod dhikeringer achanjkt hati ay'
positive,'elrahmaa uhh lt lt http t co zaqn aqoyl'
positive,'andrewparker queenzbridge zoo'
negative,'teentop angel serina teentop 考えてくれるだけでも嬉しいわ '
positive,'ginchan p 生放送 初心者 友達を映しておく枠ｗ 初見歓迎 を開始しました http t co mjm vudcdq lv '
positive,'diepsj rt eternaloveforsj sukira update ryeowook dj with ilac beige amp btob minhyuk v mi http t co vly qp t http t co jz wgtgcbx'
positive,'keunchamajks rt jksjapan treej 訳 本当にお疲れ様でした http t co dpb zfbttr'
positive,'paana ever metg うへーーい ﾉ '
positive,'jennelloiun kendrajensen hey f dirty chat kik mee chocogirl '
positive,'willchan rt wowfakta guns n roses menulis lagu sweet child o mine dalam waktu menit '
positive,'korkey x doorbraak in chirurgie telegraaf http t co nbf awvqu'
negative,'desi art mooie smalle band voor een grote hond '
negative,'eaglet g iclavijos xdd vengaa '
positive,'jessicabs rt supremekidd we hebben geen stopcontacten nodig we zetten zelf stroom'
positive,'vfawkesguy только назад бы berlin germany http t co qhxnjhux j'
positive,'doenja de jury stemt nu op de plannen colour your life award ipm ipmessen'
positive,'hollandroedn discrgiant iyadong '
positive,'vlc lv n west loove あんごら笑'
positive,'denniselazaaro hey you if u want this account back just mention me gt denniselazaaro '
positive,'midnight demi dreamshor n hardslovat http t co zamlrkrgkh'
positive,'s if m http t co r kzog ztv'
positive,'faiqalariez rt shazweenn aween bosan '
positive,'thomvanhemert rt demoppentapper ik zoek het boek feyenoord kampioen heeft u die de verkoper kijkt u maar op de e verdieping daar staan de sproo '
negative,'johannweisheim con mi mama en el centro '
positive,'hegemonyreigns i need more eggs dat protein '
negative,'clarisvodkita keep smiling keep fighting keep living http t co kk za ctyc'
positive,'qlinxconnects rt flexmarktnl het nieuwe nummer van flexmarkt is gearriveerd op de redactie morgen bij de abonnees http t co q yoydyo'
positive,'pcsnellermaken wat is mscorsvw exe hoe kan ik het uitschakelen http t co fkngcuhd g'
positive,'tweeze degrees outside '
positive,'uwantisell nieuw bestellen http t co z ulilbyyt http t co pt wouil b'
positive,'seragieen rt takepiano 僕のバンドのｃｄのデモが 曲公開されました rt opus jp onde opus https t co eysuz ezfj http t co kbth rmrp'
negative,'kenyswaqq kenyswaqq tv sportswatch tv sportswatch http t co acncmsj j kenyswaqq '
positive,'davletbaeva http t co mjy med p'
positive,'stucktoariana rt jaibrooks howl doggy http t co xgv hjtpdi'
positive,'alicdj me gustas d quien eeres http t co tzwjjinlc'
positive,'mermaidpain http t co vrskh jvjo'
positive,'stylez women forward movement http t co cfezrxjisk'
positive,'brianezak vod ka nockers specialpatrlgrp haha yes indeed'
positive,'hmy jda 何でも質問して下さい http t co vs mw bjdt'
positive,'hugwithjbieber begumle saçmalama vol hdhdjdjs http t co h hurih '
positive,'kubomerochan anmchaan やばいやつ '
positive,'tonikulleen rt vistoenlasredes si ulises levantara la cabeza por javiphotoshop http t co et wzqq http t co x ikyc ns'
positive,'janjavier http t co aep nv v http t co rb ynhue '
positive,'rayboltt iimartijnk nouw en'
positive,'jruvalentino dongkbnk jruvalentino hi f swap nudes kik mee chocogirl nah cuh i m good'
positive,'kusjejoyce x hondje uitgelaten koud buiten zeg '
positive,'makise zin bot 俺に関わんな'
positive,'justinwijnker rt debroervanroos http t co hjtkputehu'
positive,'anisschanyxx rt baekyungsuho kris problem ep chicken\nep ddobeokki\nep cheap stuff\nep cry\nep wallet\nep sleep\nep cf\nep martial arts\nep '
positive,'fcbnumber eenisoglu diloo ayneen barca inter olan macta'
positive,'heyjvaldez rt akosigelica its time to let go '
positive,'abrego rt enigmamogul i don t even wanna go to school '
positive,'mervee berkk aynen kezo aynenn'
negative,'isamariee what a life i ve been given '
negative,'melanie me rn http t co pvg pflfkg'
positive,'jonathancardoen geens ontwijkt vragen over dexia niet kortenaken het nieuwsblad http t co piywlklaec via nieuwsblad be'
positive,'wtfperroni mudei meu bg lt '
positive,'klarikabuckthor rt iallgirlslove chris brown s best moments http t co tnebq n zf'
positive,'vakantietotaal vakantiepark lauwersmeer met diverse particuliere bungalows in noord friesland vanaf oostmahorn http t co ujy ndt n'
positive,'wantedwordtw ainb'
negative,'noorhanim just wait '
positive,'weeheynarryy defilemeniall evan peters hyfr get to ma level http t co chmu eevrv logan lerman i'
positive,'rubenkieft nl ribery en benzema zijn vrijgesproken in de zedenzaak beiden deden het met een jarigen maar wisten niet dat ze minderjarig was '
positive,'chloedacs angelicaaenriqu do you have wechat '
positive,'shureen mee gia おやすみーん '
positive,'evangelioc http t co n ixxeemty'
positive,'loveheerlen nsi ziet nog steeds toekomst voor t loon l nieuws en sport uit limburg http t co px uy u fj'
positive,'ameme ponchaan くじら 笑'
positive,'entereina http t co dup g vydw'
positive,'e erin kosei crew 呼んだか '
negative,'oh meena rt needagirl นี คือเหี ยยไรร ขรรม http t co y cbw giv'
positive,'janelcoquet it s degrees here'
negative,'elmo biru rt enget hensemnyaa kauu '
positive,'omgillz rt arianagrande lizgillies ok see you soon i m rescuing a kitten btw '
positive,'jkb http t co xcnre jyt '
positive,'jdbolden rt historyinpix jimi hendrix at woodstock http t co vacsinbikc'
positive,'natachaapdrj emibiebdrauhl lt '
negative,'zoe tabaching rt deakulitz dont let them in '
positive,'xanujax xselinaah hee schat ik kan niet meer reageren op whap amp fb maarik spreek je miss morgen op school '
positive,'zoe tabaching rt deakulitz dont let them see '
positive,'superdroog leraar wil je soms in de pauze blijven jij vraag je me nou uit superdroog'
