@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'quot i kn o u seen alota things in ur life got u feeln like this cnt b right i wnt hurt u im down u baby quot i l ove dis song tear '
positive,'quot i know the pieces fit cuz i watched them fall away quot schizm tool '
positive,'quot i know we facing a recession'
positive,'quot i know what you like'
negative,'quot i know where i m at but that doesn t mean i know how to get home quot my brother driving us home from dinner '
negative,'quot i leave you in good hands quot a frozen tundra with slit wrists a fatal wound quot the light will shine quot rose like no other quot pain quot quot quot '
negative,'quot i like the night without the dark'
positive,'quot i like you more than my guitar quot '
positive,'quot i love hip hop in morocco quot screening tonight'
positive,'quot i love taxes quot '
positive,'quot i love you quot how can so little mean so much '
negative,'quot i miss you'
positive,'quot i now pronounce you second class citizens quot is a fresh post at http bohica k com free second class citizen cake '
negative,'quot i only have a now pause oh'
positive,'britneyspears brill remix to baby one more time at the o in london http bit ly e jq '
positive,'bsb bsb bsb backstreetboys i love bsb so much forever and ever bsb bsb'
negative,'bts is not a trending topic anymore '
positive,'buyitdirect i d love to see the bandwidth bill'
negative,'buzz is out the the trending topics '
positive,'buzzvn youtube heineken walk in fridge ai khï ng mu n t l nh nï y http chilp it '
negative,'c n peoples im here finally sorry im so late couldnt be helped'
negative,'calcpacouncil states have passed mobility legislation states hour rule california is a holdout on both '
negative,'canada news retirees protest at molson brewery in st john s after announced cuts to pension plan covered free beer http tr im nbuj '
positive,'canada telecoms launch overpriced mobile payment http bit ly txjz http bit ly xsurl take that'
positive,'canucks seem to be falling a lot must mean they re skating extra hard tonight '
positive,'cckb wonderful that christ has an unfinished work praying for each one us that we should stand firm '
positive,'channel fm on air at after '
positive,'charitytuesday andys tyred is raising funds for dogstrust '
positive,'charitytuesday bullyinguk smiletrain childrens trust diabetesuk eczemasupport hearingdogs air ambulance madecharity lt follow pls '
positive,'charitytuesday jessicastrust because no family should lose their mum through a preventable illness '
positive,'charlotte nc rides i need a ride to pgh'
negative,'chesterday chesterday chesterday chesterday chesterday chesterday chesterday chesterday chesterday chesterday aaah '
positive,'chesterday doente '
positive,'chesterday don t forget it it s really important '
negative,'chesterday i dont like the fact the japenese shop has closed down it may have been that way for ages aint been there a while '
positive,'chesterday let s spread chester love chesterday yeaaaah'
positive,'chicago rides chicago to atlantic city riders needed skokie'
positive,'christel says lets have some horny time '
positive,'chubsunite hisruin mmmm tacos in general make me happy as long as they re in muh belleh lt '
positive,'chuck chuckmemondays i didn t realize how short one episode is had a great time anyway thanks'
negative,'chuck renewed rumored to be heading to friday good news with a ratings boost there is the possibility of a episode pickup '
negative,'chuckmemondays omg i miss watching chuck the new season cant get here soon enough i ll have to watch reruns for the entire summer '
positive,'cilips quarter of brig o doon owned by the national trust for scotland'
positive,'clothdiapers they re really super cute'
negative,'cluckingblossom thought trade was probably the best band i saw there'
negative,'cluetrain audio has been so up down that i gave up second time today i ve closed down a webcast '
positive,'coffee '
positive,'commtell patty perkins'
positive,'communityone opensolaris in midst of my own update to been running recent build'
positive,'conan hey tiger'
positive,'conan is lookin good and his musical entrance was ridiculously long like legit min of applause '
negative,'confession i like someone i m not suppose to '
negative,'confessions i actually have dexy midnight runner come on eileen as of my ring tone '
negative,'confessions i follow some of my followers followers im guilty '
negative,'creating fame class over now to set up my new site in host'
positive,'creditcrunchtv fridge '
negative,'csh anyone know how to save the data from my fked hd read previous tweets to get details '
positive,'cullencoven tia farrish beverwil commented on the photo happy mother s day wow'
positive,'customer goodservice dominion memorial market http bit ly p l jwpeddle '
negative,'cycling short care what do you do of late i ve taken the easy way and machine washed'
positive,'dailycharacter here s todays http bit ly ahzro if you like girls in mech suits'
negative,'dating is expensive '
positive,'davidarchie rules touchmyhand for the win haha '
negative,'davidcarradine you will be missed '
negative,'day in sun i meant cool breeze was very deceptive damn i hate being fair skinned i don t even tan just burn and freckle '
negative,'dcu no'
positive,'ddth dá šch vá rao váº t thuãª bá c cáº chim ä ãºng lã dã n quáº ng cã o http tinyurl com ktavrt'
positive,'deathandtaxes musicmonday great listening '
positive,'delongeday '
negative,'depechemode concert next week cancelled alternative date not known yet dave gahan had a tumor '
positive,'derunkah twitter woooooooo downtown enjoying the last bit o sunshine '
negative,'dfizzy gography homework do u know anything about monaco '
positive,'dialogue trivia if we pull this off'
positive,'dickensurl com for when you need a more poetic link '
positive,'dinner consisted of roast lamb'
negative,'djangodash djangodash com site gateway time out nginx fail whatup '
positive,'dmb on fallon tonight and the today show friday morning check it out '
positive,'dmcwmnshow enjoying the show very much from sharon '
positive,'dollhouse finally sparked my interest alan wash tudyk ftw '
negative,'dontoyulove that i can be myself around you'
negative,'dontuhate how lauryn hill aint got her shi gether yet i miss her man '
positive,'quot believe quot by raheem devaughn i m in the zone '
negative,'quot beverley knight has one of the best voices the u k has to offer quot quot such a great feel good song beverley is so underrated quot '
positive,'quot bicycle'
positive,'quot blame it on me quot will be a classic i have an ear for these things '
positive,'quot block everything quot says china http tinyurl com nkt n'
negative,'quot blow the candles out look like i m solo tonight quot playback is such a waste '
positive,'quot bluffin with my muffin quot some people are just realizing what this means step your gaga game up people '
positive,'quot book worm quot mode let s do it '
positive,'quot boolprop testingcheatsenabled true quot lt lt this alone makes me a very happy bunny that and quot motherlode quot but thats cos im greedy '
positive,'quot borderline amazing quot is my new favorite phrase saying '
positive,'quot boy do i hate it when you reach out to ppl via email and they don t respond in this business music oh well such is life '
positive,'quot boy quot wasn t there i was prepared to talk to him'
positive,'quot break the mold'
positive,'quot breakeven quot the script musicmonday idiots'
negative,'quot breakfast quot at pm '
negative,'quot bruce springsteen embarks on world tour quot apparently'
positive,'quot bruises become more prominent as the time lapses quot wikipedia '
positive,'quot bust in the door and'
negative,'quot but god does it feel so good quot another song that kills me omg ill kill my allergies school '
positive,'quot but pickle jars are just pickle jars and pickles are just pickles ingredients water'
positive,'quot but sometimes i see what i wanna see i see what i wanna be but the worst part about what i see is'
negative,'quot but somewhere we went wrong quot ddlovato s song that happened to me '
negative,'quot but somewhere we went wrong'
negative,'quot but were all gonn miss you bare all of us lads recon ur easily one of the soundest gils by far quot fuck im gonna miss him '
positive,'quot but your so far away quot i love starting my day with some indie folk '
positive,'quot but you re just so cool'
negative,'quot bye bye quot cleveland sassy '
negative,'quot bye twitter quot '
positive,'quot bye quot anticlimax cheers sbseurovision thanks all'
positive,'quot call it what you want but that sure as hell sounds like some kind of superhero captain tightpants bs to me man quot '
negative,'quot calvin amp hobbes of the day quot was removed from igoogle it s just not rigth '
positive,'quot i oughta punch you in the nose'
positive,'quot i see you placed about four orders for the same phone i take it you only want one quot never doing direct credit again '
positive,'quot i shall twitter this moment quot '
negative,'quot i suspect those poor blackberry users are seriously gonna have to eat their hearts out'
positive,'quot i think that we learn to love'
negative,'quot i thought it was funny officer quot '
positive,'quot i wanna get so close to him that its no big change on the day that jesus calls me name quot got that song stuck in my head '
negative,'quot i want action tonight'
positive,'quot i want an edward cullen quot don t we all '
positive,'quot i want to go to the fucking petting zoo quot rofl p s i m being taken to the petting zoo now '
positive,'quot i want you in my mouth and my butthole b tch quot mm jeffree rawks '
negative,'quot i was thinking in italian but then a vamos came out and then a let s go'
negative,'quot i will alays love you lizz quot pff nothing you will do hate guys who say this amp then they are kissing an other girl lucas i hate you '
negative,'quot i will slap the baby right out of your crotch quot alvin quot i m going to punch you in the beaver quot samsam help '
positive,'quot i wish you would step back from that ledge my friend quot third eye blind yes man inspired me what can i say'
positive,'quot i wonder why quot is a fresh post on http www bohica k com '
positive,'quot i won t forget you brazil quot ddlovato you re amazing we won t forget you too can t wait to see you again '
positive,'quot i d like to be under the sea'
negative,'quot i d stay like this forever if i could quot blah'
positive,'quot if a robot does the robot would it still be called the robot or would it just be dancing quot bahaaa '
positive,'quot if i love you'
negative,'quot if it ain t on dirt it ain t racing quot missing my racing boys lt '
positive,'quot if it wasn t for bad luck quot â http blip fm f f'
positive,'quot if it s you for me forever'
positive,'quot if man has no tea in him'
positive,'quot if one person falls'
positive,'quot if our customer support traffic is any indication'
positive,'quot if someone does not speak ill of you call is a sign that the growing trouble those who are unable to grow with you '
negative,'quot if that boy don t know you by now he will never ever love you quot '
negative,'dontyouhate when you are so excited it is friday but'
negative,'dontyouhate admitting to urself that u r no good at something im so bad in accounting that i have to hire a pro tutor '
negative,'dontyouhate getting kneed in the head like me '
negative,'dontyouhate having to study on a friday evening '
negative,'dontyouhate how twitter wont have any tt dealing with bsb ugh '
negative,'dontyouhate it when you begin the like the music you ve always despised i m usually bob dylan van morrison starting to like katy perry '
negative,'dontyouhate living in the same town as bitches whilst awesome girls far away from you '
negative,'dontyouhate loosing the remote when its impossible to change channels with out it '
negative,'dontyouhate that'
negative,'dontyouhate the bnp i know i do '
negative,'dontyouhate the fact that a lot of things are easier said than done '
negative,'dontyouhate the fact that marine world don t got that big ass whale slide with the ball pit n the middle or the cargo nets no more '
negative,'dontyouhate the http kkk com i sure do peoplewhosuck'
negative,'dontyouhate thinkin about the days when you were boo d up '
negative,'dontyouhate when chicks wear a pushup bra and u think they have big breast '
negative,'dontyouhate when girls try to get you to listen to these weak ass love songs '
negative,'dontyouhate when goolish lookin females double take you that shit is madd scary son like they wanna kidnap u or somethin '
negative,'dontyouhate when there s never fresh fruit in the house '
negative,'dontyouhate when u have a really great thought and then it leaves ur mind sorry guys lol'
negative,'dontyouhate when u have an outfit in mind tht u wanna wear but the last min u realize its either dirty or u can t fit it anymore '
negative,'dontyouhate when u hella juices to p sex ur broad and she say quot nigga i just got done shittin'
negative,'dontyouhate when you get a hair do and min later the rain starts that just happened to me '
negative,'dontyouhate when you gotta shit real bad but you re far from home '
negative,'dontyouhate when you have to get up early to work on a saturday '
negative,'dontyouhate when you just painted yur nails and like a second later they get smudged '
negative,'dontyouhate when you realize the milk is spoiled after you started eating your cereal '
negative,'dontyouhate when you run out of jungle juice '
negative,'dontyouhateit when its finally nice out after days of rain n u gotta be stuck work all damn day '
negative,'dontyouhateitwhen someone ruins everything for you '
positive,'dontyoulove ben amp jerrys half baked ice cream am '
positive,'downwith wrenthedoll filling my whole page of tweets when i log on lol jk girly '
positive,'doyourememberwhen saying you got a mega drive for your birthday was cool lmao'
negative,'dreams had discussion about unitarians with a libertarian while sitting in a gigantic anthill he loved jesus too much to be civil '
positive,'driveaways just the norm coffee cups'
positive,'dumbass it s up '
negative,'quot if there are no survivors'
negative,'quot if this is where we are now'
positive,'quot if u can dream it'
positive,'quot if you can see the fish'
positive,'quot if you give it time'
positive,'quot if you want to be great'
positive,'quot if you re not a frikkin tard you will prevail quot name that movie '
positive,'quot i ll fight til i die'
positive,'quot i ll follow you '
positive,'quot i ll love you forever quot hahah xd apparently thats what i say to people when i want them to do it for me haha '
positive,'quot i m a battle diva quot me quot and i m a supergirl quot lilly haha '
positive,'quot i m a hustla baybay i just want ya to know it ain t where i been'
positive,'quot i m a stitch away from making it and a scar away from falling apart quot petewentz i fell asleep with my headphones in again '
positive,'quot i m about to freak'
positive,'quot i m finally gonna get my mother out of my head this year you ll see quot howard stern concerning his decades of therapy motherhood '
negative,'quot im gonna find another you quot '
positive,'quot i m gonna go through withdrawals from not seeing you quot cutest thing i ve heard from someone in a while '
positive,'quot im just jake and i already am insane quot '
negative,'quot i m just wana ride for the rest of my life i wana hold u in the mornin'
positive,'quot i m no supperman quot lt this song so cute '
negative,'quot i m not the bad guy'
negative,'quot im on a boat im on a boat take a good hard look at the motherfuckin boat quot grrr'
negative,'quot i m so sick of hoes actin like they all that micros kinky twists whatever dey call that quot so some guy from last night is stalking me '
negative,'quot i m tired of getting my heart broken quot the saddest words my dad ever said going to bed thinking about a lot '
negative,'quot im tired of smiling on the outside while im crying on the inside ive been doing that for a long time quot kate '
