@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'i think i m getting that stomach virus going around nooooooo '
negative,'i think i m starting to get sick piglet flu '
negative,'i think imma have take my dog the vet '
negative,'i think the price of my skating lessons has gone up from â to â won t be doing that this term then '
negative,'i think waayy to much'
negative,'i thought i had kicked the insomnia bucket after doing so well and actually getting to bed before midnight the past few nights '
negative,'i thought i d seen everything'
negative,'i thought the hills would be an hour long'
positive,'i try t remind myself often that even the smallest input can produce big results http tinyurl com mn vl '
negative,'i try to fix things and all it does is make it worse what else do i do '
negative,'i wake up'
negative,'i wana be home but jbiz is gay he s gay'
negative,'i wanna curl up in a ball todayyy pack tonight i leave day after tomorrow this is nuts '
negative,'i wanna get crunk with randoms again just not as bad lol'
negative,'i wanna go home fuck myself'
negative,'i wanna pick up my jimmy choo shades post offices should reeeeeeeally be open on sun '
negative,'i wanna recieve his messages do it for me get on mine bed him and chit and put that i can get his shit you know my email and the pa '
negative,'i wanna record new material'
negative,'i wanna use my swimsuit '
negative,'i wanna watch transformers revenge of the fallen aw man seems soo good '
negative,'i want a house'
negative,'noone i know is on twitter '
negative,'noone wants to talk to me lol'
negative,'not even one single reply what are people look for nowadays anyway'
negative,'not feelin well'
negative,'not feeling good but on the plus side im wii fit '
negative,'not feeling very well at all today '
negative,'not feeling well '
negative,'not happy'
positive,'not now is on tv '
negative,'not very well '
negative,'nothing'
positive,'nothing left to do but sit back'
negative,'nothing to do alll dayyyyyyy '
negative,'nothing with lalalauren weikert hale study morello hartley cardona lunch shongut'
positive,'notsugripp http www kivisaar com itblog notsugripp html via addthis'
negative,'now i have only followers'
negative,'now my ex daycare clients claim that i owe them over and are going to take things to the quot next step quot '
negative,'now that i kno is a lie'
negative,'nuffin more eckkky that i cant take beside being disrespect is o being ignore blahhhhhhh'
negative,'nuggets out '
negative,'nuu supa stop that its not good fer your health'
negative,'nvm not double didgets someone on my followers was bad so i had to block them sorry person'
positive,'o seara perfekta vodka amp bertolucci the dreamers '
negative,'odd i tried to call mitchel musso but it dosent work '
negative,'of all the things i lost'
negative,'off from work and no wifey '
positive,'off to kokomo to see if i can squeeze into this dress then shoe shopping with my seeester and visiting my brandice '
negative,'oh dears'
negative,'oh great need to tidy my fucking room '
negative,'oh i miss it'
negative,'oh lebron sex and the city will cure my sadness temporarily '
positive,'oh man when you make fishhes you end up fishy '
negative,'oh nooo crying time this part of the movie is so sad'
negative,'ohh i need to sleeep but i can t uhhhh '
positive,'ok good im not the only one this weather makes me so happy '
negative,'ok i miss u too soph '
negative,'ok so i overreacted my bad'
positive,'ok'
negative,'okay have a good evening everybody '
negative,'okay imy'
positive,'omfg ekkkkk im so excited to see paramore im only going cause paramore is going to be there and this is my birthday present '
positive,'on a big boat bobbing up and down on the thames'
negative,'on the sad boat again why do i let shit like this happen'
negative,'on the way to work didn t noe that i have work today '
negative,'one down two to get this shit right kenny any minute now '
positive,'one happy man right here people '
negative,'one little boy with ants in his pants and his shirt and his hair angry ants lots'
negative,'i wish things were different'
negative,'i woke up to a migraine my sinuses acting up nooo '
positive,'i work at u '
negative,'i work at the morning after crank mob ill have to cut this one short too'
negative,'i work until i m unhappy about that whatev avett bros is tomorrow night '
negative,'i would love to ride the superman right now '
negative,'i am so sorry '
positive,'iâ m cold today is â c here '
negative,'iâ m soo sad i want somebody to love me to be a real gentalmen not like my last boyfriend iâ mm soo sadd l '
negative,'ian crawford isn t with the cab anymorrrrrrrree'
negative,'i d rather be in the bahamas '
negative,'idk if i should have said that'
negative,'idk what else to do'
negative,'ih had followers and now ih hav heyyy twitter'
negative,'i ll miss this year so much i love high school jamal is so freaking lucky he gets go drinking w rob i can t even drink at all '
negative,'ill'
positive,'im a little spoiled brat dont hate me for hacking you sista gt '
negative,'i m a silly girl '
negative,'i m all alone on ere peeps talk to meeee x http myloc me v'
negative,'i m all alone on twitter '
negative,'i m all finished listening i m sorta considering giving it another play though i might have missed a joke or two after all '
positive,'im am going to send some twits to some folk '
positive,'i m awake it s amazin'
negative,'i m being threat ned to attend bw tonight '
negative,'i m bored w e everything is gonna b fun later in da day bye bye world till later'
positive,'im bored anyone wanna talk'
negative,'im bumped cause he cant go '
positive,'i m chill he s the one freaking out '
positive,'i m confused with this twitter lark '
negative,'i m finally home but sad that ae is over i miss everyone '
negative,'im gna hate today i already know '
negative,'im goin to sleep or watch tv loveeupeopleâ '
positive,'i m going to play with my camera today'
positive,'i m gonna have some ramen and play a ff game haven t decided which yet '
negative,'i m gonna watch horton again with mum amp clo for some laughs '
negative,'i m having a homework fail right now i wish i could stop time '
negative,'i m having a shitty night too'
negative,'im in a good mood despite the fact my lunch is being taken over by uni shittee will have to do some after the view bad times '
positive,'i m in a great mood'
positive,'i m in garden'
negative,'i m in the boring bank some bloke has just asked about a cheque he sented oh the joy of modern english '
negative,'im in trouble for leaving the heater on all night'
negative,'im just plain pathetic '
negative,'im like this right now http twitpic com zn v'
negative,'im more than a pair of legs i have a great sense of humor and i m filled with tons of random trivia so y won t anyone hang out with me '
negative,'i m not buying this dress cos its dollars but my hearts seriously gonna ache for days after it '
positive,'i m not cold '
negative,'i want a iphone now lol'
negative,'i want an octopus flash drive '
negative,'i want everything to be back to normal '
negative,'i want movies'
negative,'i want my stupid fourth harry potter book '
negative,'i want one '
negative,'i want some ice cream'
positive,'i want to buy the game bayonetta and cosplay her definite video game vixen '
negative,'i want to get out of here before that guy comes back and chops off my hands '
negative,'i want to go down '
negative,'i want to go now'
negative,'i want to stay in bed all day '
negative,'i want to twatt with the asian '
negative,'i want to watch the super junior video catherine sent me but i m scared looks at mary '
negative,'i want van basten to b the milan manager '
negative,'i wanted go the beach but no one else wants go again '
negative,'i wanted to continue that convo oh well '
negative,'i wanted to sleep in '
negative,'i wants to plaayyyy'
negative,'i was go the middle of watching strong baby by seungri and the stupid power went out '
negative,'i was helping mommy clean and we found clothes we bought for daddy that he never got to wear '
negative,'i was not able to pay for my new domain and hosting because the bank closes at pm ouch '
negative,'i was vometing all ova the place and at the end'
negative,'i was watching how i met your mother when suddenly all the screen went black amp its off shitass what happened '
negative,'i wasn t able to make to to the fre chaka khan concert in dc shakes fist '
negative,'i will be to sad to go '
positive,'i will can you believe its been a month already '
negative,'i will miss u '
positive,'i will watch supernatural now niahahahahaaa awesome show'
negative,'i wish he wasnt so down on himself idk how to make him cheer up boys state is depressing the crap out of him amp me missing him like crazy'
negative,'i wish i could heal sarabatch s necl'
negative,'i wish i could live in sac but bring all my friends and band with me'
negative,'i wish i could sleep in like everyone else '
negative,'i wish i felt good enough to play in the rain '
negative,'i wish i got some breakfast my stomach is growling '
negative,'i wish i was in alabama right now sigh '
negative,'i wish i was watchin lebron play '
negative,'i wish there wasn t any bad in this world i don t know how much more i can take before i break '
negative,'i wish u guys would stop fighting'
negative,'i wish we could have spent the last full day of skool together walking class amp going lunch with you would have made my entire yr '
negative,'i wish you had your phone lt i can send you emails from my phone if you give me your address'
negative,'i woke my friend in the middle of the night all because of my cousin grace she quot ping quot and say quot hey quot to him in ggrrrr'
negative,'i woke up from the deadly pain in my ribs i just know i gonna die cry cry cry it hurts so bad oh and good morning '
positive,'one more final then bye bye school '
negative,'one of my cats is very ill after reacting badly with her injection bloody vets ï to make my cat ill strong words to be had '
negative,'one of our two carp died today he is more than feet long and looked healthy otherwise it has been really hot here'
negative,'one point '
negative,'one session in the gym and i m having problems with my leg again slipped disc sciatic pain will have to us my stick this week '
negative,'onoes sunburn '
positive,'ooh such a lovely morning xoxo'
negative,'ouchh i poked my eye '
negative,'our internet is experiencing service interuption kjs'
negative,'our plans changed amp we aren t able to see transforers tonight sorry justcherie amp brittany ko make it up to you '
negative,'out for a late night cigarette can t sleep '
negative,'over it'
negative,'owireee'
negative,'pain errrg stupid cold and stupid people confusing me '
positive,'paranoid looooooooove that song jonasbrothers good job amazing http bit ly qqaqp'
negative,'parents are back haha'
negative,'parents have fucked off to the beach without me i hate hot weather when i m revising ahhhhh'
positive,'party'
positive,'patrick wolf came on to introduce serafina x x'
positive,'perfectly cooked half boiled eggs my favourite spoon and that home brand dark soya sauce makes my day '
positive,'phewwww i did better then i expected on my mid term one more to gooo and then i ammm freeeeeeeeeeee '
negative,'phone on the verge of dying smartphone indeed'
positive,'picking up new mcfly tickets at the venue so effing excited i nearly cried with relief haha '
negative,'plans didn t come threw again what does it take to just have a good exciting day with that person lt goodnight '
negative,'please keep my roommate'
negative,'please talk to me '
positive,'please http eluts com frontstore item item zoom asp item num amp catalog num amp mart id lutsdoll amp level yes amp mother catalog num '
negative,'point still not taken '
negative,'poker wont work '
positive,'ponte winery in temecula has amazing wines you should go out there and try it love love the beverino cheers '
negative,'pool still closed we will take another look at pm please check back '
negative,'poor aidan'
negative,'poor uncle james pleease get better '
negative,'poos farrah her last years have been soooo sad '
positive,'positivity inspiration from o magazine in a world full of negativity'
negative,'preordered new iphone and saw it just went out today from apple and not getting here until the nd which mens the rd bummer '
negative,'pretty sad right now'
negative,'put on way to much make up trying to hide the fact that i m sick i hope my boss doesn t send me home early again '
negative,'quh nite twitters uqhh qotta qet up at for work '
positive,'im not going to school today '
negative,'im not liking this it sucks'
negative,'im not sure if im up for the premiere of the song'
negative,'i m not tall enough to collect the oranges from my tree i want my fresh orange juice '
positive,'i m off to sleep goodnight tweetts enjoy your day xxx'
negative,'im out for tonight talk to yall later '
positive,'im pretty sure it would fit into my pants as well beaulieu its amazing but i jus found my tiny lil greg guy that i got from pbmall'
positive,'i m rollin ova here smh caus i can imagine my daughter doin that rite now n she jumps sumtime too lol'
negative,'im sad all the good phones are over dollars and i can only spend dollars '
negative,'im sad i hate relationships they suck'
negative,'im sad im suppose to b off today but i gotta go to wrk '
negative,'i m sad idk why you re bothering me'
negative,'im sad hubby had a show tonight at club rocks and the babies are sleeping so im all alone '
negative,'i m seriously not feelin the bb vibe this year that eviction lacked something '
negative,'i m sick'
negative,'im sleepy about to go home and take a nap'
positive,'i m smiling because i lost i lost lbs so far join the thousands of losers http bit ly vwdw '
positive,'im so awesome '
negative,'i m so bored'
positive,'im so excited '
positive,'im so fucking rad points at last tweet only missed tt s which happen to be e clothdiapers and jbarsodmg haha done '
positive,'i m so happy right now amp i have no idea why'
negative,'i m so mad at my mom for not letting me and amandambryant road trip to iowa in july to see varsityfc and vfactory '
negative,'im so sad sister is leaving for across the country tmr '
negative,'i m so sorry for your loss yeokerlinexd'
negative,'i m so tired that i can t sleep what the f '
negative,'im sorry i thought u name was sadie shame on me'
negative,'im sorry marena if you liked scary movies'
negative,'i m sorry your team couldn t hit today'
negative,'i m sorry i hope rumi feels better soon hang in there ooxx'
negative,'i m still tired i think il make some coffee hopefully it keeps me up z z'
negative,'i m still tired i think i ll make some coffee hopefully it ll keep me up '
negative,'im stressed this wind is just killing my vibe also'
negative,'i m struggling learn '
negative,'i m supposed to feel better atleast i think its over no more secrets everything is out in the open '
negative,'im sure i ll do something in the next day or two that will set them off and even though theyve done worse'
positive,'i m surprisingly happy'
positive,'im the happiest i could ever be baby stayed with me at my elementary school i love you babe '
negative,'im the only one with an ipod full of pictures '
negative,'r i p granddad five years today miss you loads grumps xxx'
negative,'r i p to my ipod'
negative,'raining again in library atm'
positive,'random silly texts from great friends makes face and tummy hurt from laughing too much simple mind simple pleasures lol'
negative,'realized that managingonlineforums hasn t been reviewed on amzn in may i d love if someone would share their thoughts http is gd jolg'
negative,'reallly wish the trampoline wasnt soaked right now '
positive,'really lol'
negative,'really needs and needs to save alot'
negative,'really really sad one of my best friend s left school today i ll be seeing him in the summer holidays though '
negative,'really sad tried to extend my stay in hawaii but it didn t work out ahhh i don t want to leave i m not looking forward coming home'
negative,'really saddly at work yeah back to work after a lovely vacation at dominican republic gt lt '
negative,'re bandaged amp back to the regular vet tomorrow to fix their mistake inner tie has come loose to create internal bleeding that is leaking'
negative,'red wings are gonna win again '
negative,'reinstalling wow'
positive,'relay for lifee '
negative,'repetition of a word two times in a tweet fail'
negative,'reruns of quot house quot that have kal penn in them make me sad '
positive,'revised biochemistry a bit now taking a break i ve deserved it letting go a bit xd'
negative,'right now i so hate life '
negative,'rip brieana paige hopstaken march st'
negative,'roommate reunion and im is stupid new mexico'
negative,'roselyn sanchez is so beautifulll '
positive,'s a ts studio jess s killah q is back where the fuck is you'
negative,'sad sad mgonewild '
negative,'sad awkwardness'
negative,'sad cuz i can t put twitter on my aim info '
negative,'sad day lakers please make me happy with a w'
negative,'sad face twitter s messed up my page'
negative,'sad face '
negative,'sad now '
negative,'sad she won t be able to see little brother at jazz cafe on st july however'
negative,'sad that i m not going pub quiz boozing again this week will have to settle for a bottle of ale and a movie'
negative,'sad that sunset rubdown is sold out'
negative,'sad times in the hill'
negative,'sad to see friends go have a good drive back to washington state standfield family see you again soon '
negative,'sat in water'
negative,'scared soo bad needs a cuddle buddy oh man ash is asleep and its daaaark aahhh alien leg '
negative,'school band maths music lessons '
negative,'secretly fighting over boys '
negative,'see my depseration here lmao btu really its not funny fml quot '
negative,'she just plain freaks me out '
positive,'she makes all the bullish worth it http mypict me niu'
negative,'i m too tired for more days of this i miss you lt '
negative,'i m very sad hoping for you forgiveness '
positive,'i m very very happy lalalalala i m in my taylor lautner world haha '
negative,'imma just twitter away at am in the morning lol'
positive,'in a good mood'
positive,'in a good mood '
negative,'in bed watchin btvs wiv an achey head '
positive,'in case you missed it'
negative,'in one hour im going to do a french exam s im nervous aaahh '
negative,'in so much pain '
negative,'iphone update won t work for me i keep getting a message popping up say the server was disconected no jailbreak yet either '
negative,'is a little upset at this hair thing work tonight '
negative,'is an awesome band it s pronounced quot colonopenbracket quot fyi '
positive,'is anyone as turned on as i am '
negative,'is at the toyota dealer waiting for an oil change '
negative,'is cold'
positive,'is doing alright this morning amp lovees calculating collapse '
negative,'is hurty'
negative,'is it bad '
positive,'is it me or is jeremih a lil cutie http bit ly tp e'
positive,'is juss chillin outz listenin to dem mad tunes beautiful night n feelin goooood n waitin cuz to come on over '
negative,'is missing him already'
negative,'is not looking forward to the next weeks of hell summer session i temple june th can t come soon enough '
negative,'is now home alone till i myself leave for the airport friday morning'
negative,'is sad about the air france catastrophe '
negative,'is stuck at home with a barfing kid can flu season please be over now'
negative,'is upset the hubby isnt ina gud mood n wishes i was dere comfort her n listen like i always do u kno im hear if u wanna talk love u'
positive,'isn t today a wonderful day '
negative,'it hurts '
negative,'it is a bit aggravating that i have run out of smokes '
negative,'it is stuff i probably shouln t be talking about at all'
negative,'it makes me sad when i can t think of anything interesting to tell my grandpa i must be so boring to him '
negative,'it makes me wish dearly that i could contribute some to the pile sad sigh i can t even write fan fics how can i write a book '
positive,'it makes the format tighter i prefer it now loreliebrown new to me'
negative,'it must be a horrible year for airplanes i really do not want to get on one any time soon there must be something in the air literally '
negative,'it seems when i m single'
negative,'it sucks being single even if it has been just hours'
negative,'it tis the last the last day of autumn i don t want winter '
negative,'it was amazing'
negative,'it was announced that i am officially leaving work'
negative,'she s a little dumb kinda scary that she has a kid'
negative,'she s driving again'
negative,'shes on morphone had stints put in her heart wtf'
negative,'shooot me '
negative,'show fifa'
negative,'sims is messing up abit '
positive,'sims is pure awesome ness created simon cowell amp terri seymour they re living in the same house haha '
positive,'sitting ion the garden with hayley drinking cider lovely relax after yesterday my first day tomorrow ohhhhhh '
positive,'sitting making cookies with my cuzzy '
positive,'sleeping is for losers and people who arent vampires'
positive,'smile happy looks good on you http tumblr com x o xg d '
positive,'smile that s what i m doing i m shining and blooming because i m so happy i just wanna dream of happy thoughts forever hahaha '
positive,'smiley faces'
negative,'snl doesn t come on here for another minutes '
negative,'so depressed i hate everyday right now '
positive,'so excited '
negative,'so fuckkkked up au ready '
positive,'so good so good '
positive,'so happy less than a week '
negative,'so i had sushi with my best friend today from sushi q'
positive,'so many old but good movies on tv tonight national lampoons vacation then the princess bride wonder of i will ever get to bed '
negative,'so much for the pool i get to wait for the maintenance man yay for me '
negative,'so sad so sad i at jux standing against the wall i wana jive'
negative,'so sad i hate my internet it makes me sad '
negative,'so sad its her birthday and that bratty boy ruin it '
negative,'so so sick gonna get wrapped up warm and watch some movies'
negative,'so tight right now we shoulda won that but epic none the less had me on edge all game odom definitely puuled the clutch damnit lewis'
negative,'so tired t t quot '
negative,'so tired from work http bit ly pqhgk'
positive,'so'
positive,'sold another shirt on cafepress http bit ly fszc '
negative,'some burglars broke into my parents house amp stole some stuffs amp a car people these days '
negative,'some people take all the joy out cooking meanie'
negative,'someone came for the black white puppy grrrrrrrrrrrrrr i love them '
negative,'someone come and save me '
negative,'someone give me earphones for my music please '
negative,'someone told me latin females dont have a sense of humor '
negative,'something i ate last night was not good '
negative,'something tore up my tomato plant last night immediately suspect raccoons salvaged some green ones to fry '
negative,'sometime in the night'
negative,'sometimes i wonder '
negative,'sooo sad please stay '
negative,'sooo tired but i havent been getting sleep at all lately gt mom wont let me take sleeping pills cuz i might get quot addicted quot uuuuuuuugh'
negative,'soooo many voicemails to return and emails to answer i guess i should get out of bed first '
negative,'i won t b able to finish my hours it sucks '
negative,'i won t see you at all tomorrow its work then movies then sleep before more work the one day a yr i should see you i won t '
positive,'i wov you'
negative,'i don t know '
positive,'í m just happy although i have a few things in mind s damn u tricky mind of mine'
positive,'iam bored '
negative,'id forgotten how upsetting this is '
positive,'i d rather have you and my girlfriend at my crib runnin round naked girl gotta girlfriend on in bed nice work mamstaylor'
negative,'idk wat to do someone get me out of this house fast to much tension that i dont even noe about left out '
negative,'idk why but my heart just sank when i saw that '
negative,'if everyone in the world lived like me we would need planets to support us http tinyurl com lt q m'
negative,'if i didn t have karen mia at this moment i think i would start crying maybe i d start crying anyway '
positive,'if you end having to eat your words'
negative,'if you follow me ill follow you back and give you a free blowjob '
negative,'ight bro'
positive,'ihop sounds good '
positive,'iï m feeling greate '
negative,'ily all my frendsssss lt lt lt '
negative,'i m a good looser'
negative,'i m afraid that sony will make me want a ps '
negative,'im all alone they all went to garage sales'
negative,'im being serious i have many stories cso believes me'
negative,'i m bored amp apparently everyone hates me tonight '
negative,'im bummed about my grades this yr my gpa has been flushed down the toilet wut a bummer'
negative,'i m depressed again '
positive,'i m doing shalah s nails wootness '
negative,'i m feeling so weak come on sugar go back to ur level come on '
negative,'i m feeling under the weather day '
negative,'i m getting irritated this quot brittany f ed videos quot following me under names i ve blocked you times day just stop already '
negative,'i m getting my ass beat n bowling again '
negative,'i m going to miss a lot of f i m going out with the family for my parent s anniversary anyone willing to text me results ahaha'
negative,'im gonna miss those kiddy winks sigh '
negative,'i m gonna smile like nothing s wrong talk like everything s perfect '
negative,'im hungry xd what to have to eat '
negative,'i m hungry'
negative,'i m ill'
positive,'im in such a good mood right now guys '
negative,'im jealousssssss lol layed up in bed doing h w '
negative,'i m just lost'
positive,'i m like so on the radio right now http xrl us bevpth or fm if you are in canterbury and wanna hear some music and me x'
negative,'i m locked outta my house and my dad isn t picking up his freaking phone aish '
negative,'im lonly'
negative,'i m mad at myself'
negative,'soooo whats the plan for you last remaining day of freedom'
negative,'sooooo bored dont no what to do any ideas '
negative,'sorrrry it wasn t meant to be '
negative,'sorry baby gonna go to sleep than wake up for work again '
negative,'sorry my postg seems unable to help anymore '
negative,'sorry my twats are all complaints but i don t want to go to the er '
negative,'sorry to hear that'
negative,'sorry just think hrs till days off '
negative,'sort of headachy '
negative,'sounds like dancing is fun i wanted to go people are mean for not inviting '
negative,'sounds painful will you be able to get it fixed at the dentist '
negative,'spambots descended but not for scholarships i m signing off '
negative,'spanish exam tomorrow hello ten pages of hell s '
negative,'speedy got screwed pass interference damn it'
positive,'spoke at an urban youth conference quot reload quot this morning amp now at riley s softball games'
negative,'spoke too late'
negative,'srk has some health problem in this movie which he can t tell to even his closed ones i can so much relate to this '
negative,'srsly i understood you first time i was just think of the answer for seconds repeating in lt english just pissed me off '
negative,'star defense isn t updating for me '
positive,'starbucks tonight i love my dysfunctional family '
negative,'stats test rotary speech ncea speech netball x netball games cultural night lack of maori ness atm packing unhappy miah '
positive,'steak and shrimp i m excited'
negative,'still haven t left the resort area big breakfast and some minor issues with the front desk free transportaion is nice but kind of slow'
negative,'still tired after nap'
negative,'still waiting for that bus hope it comes soon then on another bus to my way home waits patiently '
negative,'still waiting for the goal by man u '
negative,'still worried about adam going to ryan s for another attempt at a bonfire'
negative,'stomach hurts cough headache getting more sick fml'
positive,'stray cats stray cat strut â http blip fm vq'
negative,'stressed now i m going away no worries taking a couple days off'
negative,'stressed out '
negative,'stressed '
negative,'stuck doing history proj bout wednesbury d amp amp bored as usual '
negative,'stuck at a rainy bordeaux now i have nooothing to do'
negative,'stuck on a train missing all the glorious sunshine '
positive,'study leave finally '
negative,'studying english my god i m going to have the final test today '
negative,'stupid boston now im not gonna see vanananana coodnt they go ther after california'
negative,'stupid puppy kept me up all night only had hrs sleep'
negative,'stupid texts being late for no reason '
positive,'subscribing to swoozie on youtube http budurl com swoozie '
negative,'subway was a bad choice '
negative,'such bad luck'
positive,'sunrise worth waiting for '
negative,'suns gone ohh well best go to work '
negative,'super bummed '
negative,'super tired and bloated with foodsss dun feel like bathing at all x'
negative,'i m missing my first game of the season damn flu go essendon fc '
negative,'i m not allowed to dye my hair ginger whyyy dammit'
negative,'im not even allowed my eye drops'
negative,'i m not going to be here when our chickens arrive '
positive,'im not putting no weave inmy head though gonna have to deal w my short cut bheaird'
negative,'i m not very well '
negative,'i m off'
negative,'i m off earache unbearable gunna get my drops amp read my boooook talk to yous tomorrow '
negative,'i m really going to sleep now'
negative,'i m rlly rlly rlly rlly rlly bored '
negative,'im sick hopefully ill get better by tomorrow i want to take a training class at work'
