@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'sad lonely desperated i hope you feel better now i ll always wait for you i know we can meet again someday '
negative,'sad but in love'
negative,'saddness let me no if i can'
positive,'sat s in the mornin fun night lol shannon can you say orajel quot so this is what lip injections would feel like quot '
negative,'say it ain t so trackle say it ain t so '
negative,'say some tehilim '
negative,'school those ants are still by the window wtf '
negative,'schoooool'
negative,'scrubs made me start to cry'
negative,'see yas later mommy p'
negative,'seeing all the happy drunk girls on penn being ridiculous not us sober '
negative,'seems a few ppl r down today including myself s i should try get happier'
negative,'seller flaked on a camera'
negative,'seriously why isnt kevinjonas in the trending topics yet it really should be kevinjonas kevinjonas kevinjonas kevinjonas kj kj'
negative,'she s gone for months '
negative,'she s gone '
negative,'she s leaving me i know it '
negative,'she s leaving on a jetplane'
negative,'she s offline on the forum '
negative,'shewww '
negative,'shit morning '
positive,'shit'
negative,'shoulders are burnt haha '
positive,'shower park call me i ll stay there for a few hours maybe bye lt '
negative,'sick of feeling like this'
negative,'sick might have swine flu noooo prob going to docs tomorrow '
negative,'sick and now i dont live at home so nobodys taking care of me need medicine '
positive,'sierra s gon be super sierra and invade my brother s hideout in graffiti town to go interrogate him goodbye twitter lt '
positive,'signing back on jacob s myspace xd got bored ahaha annies ex boyfriend '
negative,'simba amp amp nala hahah so yea he is my novio '
positive,'sitting at home'
positive,'sitting on a plane en route to mia and then on to sjo nap time in carolina'
negative,'skool holidays are over and skool sux but we do have a cool new sports teacher lol he looks like the guy who does the evolution of dance'
negative,'skul sucked ass today the class felt empty '
negative,'sleep time is now'
positive,'sleep'
positive,'smile rest warriors of the mighty yah http bit ly hrwao well done '
positive,'smiles from all of us jtv http justin tv g tv wiebecam'
positive,'smiley faces times a billion that s how jevin makes me feel '
negative,'so annoyed needs some good tweets to come her way today was a bad day ow'
negative,'so boredd been inside all dañ '
negative,'so complicated '
positive,'so excited for this weekend'
negative,'so far i dnt like what i m hearing in this episode with jon and kate ugh sadd'
positive,'so happy it is found '
positive,'so happy going to the blink fob p atd show '
negative,'so he cried '
positive,'so i was watching robot chicken last night and officialtila was out it i lol d '
negative,'iranelection i don t wanna see this happen in my country if you re still not aware of what s happening'
negative,'iranelection khamenei is so full of crap freedom of speech my ass '
positive,'iranelection please send respectful requests re scheduled maintenance to support twitter com be nice ty '
negative,'iranelection beat iremember '
negative,'iranelection i cant find how to change my time iran tehran does not sppear to be an option for me lol http tinyurl com mhk zt'
negative,'iranelection i fear persiankiwi is gone into the fog his last post was hours ago '
negative,'iranelection i feel for the people there but all this effort and loss of life just to put a very slightly different man in charge '
negative,'iranelection iphone at amp t goodnight os mms conan tehran mousavi twugs nothing i can comment on or talk about '
negative,'iranelection makes me sad see i do gotta heart '
negative,'iranelection obama quot deeply troubled quot by iran situation deeply troubled is a term i use for sore throat not cancer http bit ly dmce'
positive,'iranelection recount real time update to a nejad and counting '
negative,'iranelection things are going as i expected i was hoping for a peaceful resolution'
negative,'iranelection voice from iran shame on a country in which foreign embassies are safer than hospitals '
positive,'iranelection vote for me by following me follow me follow me follow me tiger'
positive,'iranelection vote for me by following me follow me follow me follow me iranelection vote for me by following me follow me'
negative,'ireallyreallyhatemyhayfever '
negative,'iremember when i was sitting on the porch crying when tupac died '
positive,'iremember cont turned around n beat the brakes off that ho good times haven t been in a fight since wht can i say ppl love me '
negative,'iremember when i was so bored using twitter its dying down on me '
positive,'iremember a time when there was only one case of swine flu in the philippines now we have almost '
negative,'iremember clackers'
negative,'iremember dunk a roo s miss those '
negative,'iremember feeling so alive whenever u d give me that high are u srsly ready to give it all up '
positive,'iremember follow me '
negative,'iremember gettin my st piece of pussy man i came fast as a bitch like seconds in '
negative,'iremember getting my first guitar when i was i took that thing for granted until i woke up one morning'
positive,'iremember having zero followers yesterday'
negative,'iremember i couldn t wait to graduate from hs and turn and now that i have i wish could turn back in time '
negative,'iremember jenn and i s st daughter quot tova quot '
negative,'iremember learning the big mac song long before the oscar meyer song bologna was so hard to spell '
positive,'iremember meeting you for the first time '
positive,'iremember mork and mindy '
positive,'iremember my fav song lol'
positive,'iremember my first real boyfriend well my first period alan bryd awwwwwwwwwwwwwww '
negative,'iremember my mom never being there on christmas morning '
positive,'delongeday is getting shorter from the top only a little more to goooo '
negative,'designtalk photography job commenced it was hot outside anyone want to come over and watch http tr im mtzl'
negative,'dhoni effigy burnt in ranchi http tinyurl com nnkmfb yet another example of how farcical indian cricket fans are '
negative,'dirtysecret about p amp s cameras small sensor size found in dslr mega pixels in excess of mp noisy pixels even iso '
negative,'dogma is on tonight and i m not gonna miss it this time famous last words '
positive,'dontfollowsunday mileycyrus ddlovato and any other disney children '
positive,'dontuhateitwhen i start twittering random lame ish lol just unfollow '
positive,'dontuhateitwhen ppl be lying on you amp act like they aint do it smiling alll in ya face like amp im looking like l'
negative,'dontuhateitwhen they block sobomb for make more bubble tweets i almost deleted my account'
negative,'dontyouhate being the youngest in your family'
negative,'dontyouhate chinese whispers with news '
negative,'dontyouhate it when a dog plays punkass and attacks your new jeans and broad daylight '
negative,'dontyouhate it when people judge you for no good reason '
negative,'dontyouhate it when you let the top down and the fukn sun goes away '
negative,'dontyouhate not being around the people you love care about '
negative,'dontyouhate wen u can t talk to ya boo drivin me crazy '
negative,'dontyouhate wheenn ya secret get out andd ppl rubb it in yaa facee so sad right now i wanna cry lols'
negative,'dontyouhate when joining in with the trending topics ebbs your flow of creativity '
negative,'dontyouhate when people try to spray perfume or cologne over thier funk eeew'
negative,'dontyouhate when the guy you feel like you are meant to be with slips through your fingers i ll miss you lt '
negative,'dontyouhate when ur tryin to nap w this headache n the club car outside is pumping omega yep i live in wash hts '
negative,'dontyouhate when you can t curse on your facebook page cause you know auntie s gonna read it and tell grandma and ur over '
negative,'dontyouhate when you have no one to come home to '
negative,'dontyouhate when you really want to buy something but have no money '
negative,'dontyouhate when you see a good lookin boy girl and you go up to them and it turns out that their homosexual '
negative,'dontyouhate when you start babysitting well behaved kids and a couple hours in you realise why the other babysitters quit '
negative,'dontyouhate when you try to be sumbody everything but nothing you do eva plz them its like i got all these girls around but not you '
negative,'dontyouhate when your favorite member of a music group is no longer part of the group heated i loved her tifflicious sigh '
negative,'dontyouhateitwhen you have school in the morning amp its amp you cant sleep i do lmaoo'
negative,'dool is sure making me cry today '
positive,'dotnetnuke jquery jqueryui drag and drop portlets skin now themeroller ready live demo this time http bit ly qni '
negative,'downtime felt like the end of all our lives '
positive,'doyourememberwhen my lips first touched yours lt rhyantweets '
negative,'so many david carradine messages '
negative,'so many people playing uncharted beta'
positive,'so much to look forward to '
negative,'so pm this weekend started out greaaaaat even though manduh had to leave meh '
negative,'so sad not going to make it to imats'
negative,'so sad right now'
negative,'so sad praying no one we knew was in that flight http snipr com j c z'
negative,'so sad royals'
negative,'so they took me off of iv pain meds amp gave me oral pill and what i drank'
negative,'so tierd from last nights homework i stayed up till am it s official i hate school more than barneys i love you song crazy right '
negative,'so tired '
negative,'so very sad i really wanted those yellow bronze shoes so very sad '
positive,'so wide the highest hd so far '
positive,'some how i just cant stop i lt u'
negative,'some of my s aren t getting to my phone so i end up missing the important things i e bumblebee s whereabouts '
negative,'some of the tweets aren t coming through i didn t receive half of what was tweeted today '
negative,'some people forgot'
negative,'some things just never get easier '
negative,'somebody already invented the isock http www instructables com id isock'
negative,'someone find us tbs tix must go '
negative,'something wrong with my computer drives and i cant access my memory cards so cant process any photos that sucks '
negative,'something someone should cheer me up'
negative,'sooo hungry i must go to sleep i m only gonna have like hours of sleep blaahh'
negative,'sorry couldn t party with my freelon fam nite my lil boss is home so i prioritized ahh'
negative,'sorry to hear that we use a pur on the kitchen faucet and i keep a couple evian bottles for it heh faux water snob '
negative,'spammers are using woofwednesday to sell things i hatez dems'
negative,'spinellis sounds good almost went there tonight myself'
negative,'spoke too soon come on royals '
negative,'sprained ankle pretty badly ughhh '
negative,'srsly '
positive,'starts work again in weeks cannot wait to have moneyyyyyyyyyyyy '
negative,'steffffff before you told me what type of guys i was into it never upset me but now it really does i have a fucked up mind'
positive,'steve jobs '
negative,'still awake just looked up eye make up on youtube and dis a pretty blue on myself i need to sleep '
negative,'still can t log into danecook s su fi hotspot i really hope it s back up and running soon '
negative,'still kinda sick'
negative,'still loading asot '
negative,'still no update grr'
negative,'still no bf heroes and hoping her new orange box comes soon'
negative,'still sitting here flight got delayed hopefully will b boarding soon'
positive,'still up really bored jus needin someone to talk to '
negative,'still walking wish i knew what was wrong with me now my throat is dry and my legs are numb'
positive,'doyourememberwhen england won against germany '
positive,'dpcampswe http twitpic com nv'
negative,'dreamhost quot error establishing a database connection quot gt '
positive,'drunkcamp for those who wanna join http twtvite com y oo f riadhelhammi houeida sorry'
negative,'drunkstories once i didn t eat before i went to happy hour i fell asleep at the bar http tinyurl com n wvgw'
negative,'drupal fighting with panels and menus can t add a new tab to the quot my account quot page with has an argument '
positive,'dubai how many twitter users in media city lets count usage dmctweetcount number dmctweetcount '
positive,'e things are moving kind of slow like really slow but'
negative,'e jack trenton s body has been taken by cammie from nintendo'
negative,'e god of war last in the trilogy '
positive,'e heh just proving that they are playing it live '
positive,'e hey ubi'
negative,'e just ended i think i m kinda sad but hey theres next year with better games '
positive,'e might be cool i ll have to check it out the philly comic show was yesterday'
negative,'e was amazing today natal looked incredible was hoping for something about red dead redemption '
positive,'earthday is next week '
negative,'earthquake m '
positive,'ebucks gt http tr im ngot maybe'
positive,'eco tweeple help for the snails who think it s club med in my flowers nice'
positive,'ecomonday candita smilinggreenmom greenmoms mcmilker chrisecoprint nature org greenupgrader '
positive,'eminemmouthfulofboratassftw lt the higlight of the show so far other than harry potter preview '
positive,'etsy southwestern hair sticks http bit ly ores a little daintier than her last batch '
negative,'eu drinking to labour it was good while it lasted '
positive,'eu if its true that the tories are top in wales i don t think i ll stop laughing until tuesday ironic does even start to cover it '
positive,'eu in years we need a best coverage world'
negative,'europe s class schism cosmopolitans v populists christian democrats still in the lead subsidized agriculture secured'
positive,'eurovision valenki winter boots i normal no '
negative,'exam today '
negative,'examen '
positive,'examen succes allemaal '
positive,'f renault spun off but this time it was not piquet '
negative,'f felipebaby that ruins the how many spins sweepstake '
negative,'f cant believe i set my alarm to watch a traffic jam '
positive,'f congrats to red bull nice to see all the money i spend on their drinks going to good use at last '
positive,'f in a few hours guess who is sleepin in the living room '
negative,'f mass wasting fuel lost his place half way through now looking at th or even th '
negative,'iremember not having to buy plus sized clothing '
positive,'iremember playing on the sega mega drive sonic the hedgehog'
positive,'iremember playing street fighter and marvel vs captain '
positive,'iremember pokemon ooh good memories '
positive,'iremember rollin up one pant leg so you could see my drop socks evenly ruffled by the way '
negative,'iremember school '
positive,'iremember sex in the morning before work lol mornin twitts '
negative,'iremember silly rabbit trix are for kids why couldn t they just let the rabbit have some cerial hahahahaha'
negative,'iremember slap bracelets'
positive,'iremember sliding down stairs on my mums roasting tin '
negative,'iremember sophomore life i miss it '
negative,'iremember the first time i see batman and met ldb still no romeo i was a immature freak still am '
positive,'iremember the huge smile my dad had on his face when he held his baby girl for the first time i love him'
negative,'iremember the school playing that vitamin c song on the last day every year as we go on we remember all the times we had together '
positive,'iremember the skipper grows up doll move her arms up and down and her boobs grow lol '
positive,'iremember the song of johncmayer back to you so i am now making a remix back to you baby'
positive,'iremember the time i got smashed out in my house party when i got my st job in canada and the cops came over at am to stop it '
positive,'iremember waking up for ac slater on saved by the bell am '
positive,'iremember watchin the movie clueless singin rollin with the homies lol '
positive,'iremember watching g i joe and dreaming of joining the army lol '
positive,'iremember what i just remembered '
positive,'iremember when i cooked eggs this morning www emerico com'
negative,'iremember when i didn t have to pay bills uumm wait no i don t '
negative,'iremember when i gave the school a check for lunch every week i never got effn free lunch lol'
positive,'iremember when i had to be in when the street lights come on amazing how they always came on later where i was than at home '
positive,'iremember when i lived home amp couldnt wait get my own place luv havin my space '
negative,'iremember when i lived at home and didn t have any bills '
negative,'iremember when i loved twitter more '
positive,'iremember when i rolled out of the bed on holiday and landed in a suitcase '
negative,'iremember when i use to pee in the bed and tell my mom my cabbage patch doll did it ohh why did i say that '
negative,'iremember when i used to sleep '
negative,'iremember when i was his fave '
negative,'iremember when ihop got shot up after the club the beginning of frosh year rip ashton '
negative,'iremember when lil kim didn t look like a manequin '
negative,'iremember when me anddd gimmedunkaroos tlkd everyday '
negative,'iremember when me'
negative,'iremember when my back didn t hurt after a day in the garden '
negative,'iremember when myspace st came out amp i couldnt make friends '
positive,'f very impressive by heikki and rubens '
positive,'facup really the score was chelsea everton the ball off bar was over line so everton no chance game started with lots of energy '
positive,'faibw the nightrats chiffon daydream you won t be able to stop following â http blip fm jshs'
negative,'fail mutual funds now with no entry loads'
negative,'fail at acquiring bagels opens at damn'
positive,'familyforce danceordiewithavengeance may go get it '
positive,'familyforce ff i love all of u ff fans that i ve talked to on here your all awesome ppl'
negative,'fathersday working '
positive,'favoritelyrics anything by lupe fiasco '
positive,'fb is going to the talent show at dchs '
negative,'fcxp looking forward to forrester customer experience forum in nyc sorry to see their tweet up is over booked '
negative,'fedora aka leonidas it s brave'
negative,'fedora s gallery maintainer has screwed the pooch'
positive,'feelcrunched when u publically show someone how much u love them and u don t get anything near the same kind of response '
positive,'feliciadayrumors feliciaday was originally cast to play the first evil in the final season of buffy '
negative,'ferber as happens every few days'
positive,'festival essen'
positive,'ff trevermcghee abuzzb lovinbeauty glowelle tbcbeauty mypageantplace pnwlocalnews weplaygreen sheagunther shaunacausey'
positive,'ff joy co creators theelfinpoet womanlinks msfituniverse cath silixell creationsoflove frankannie earthlifeshop'
positive,'ff aureliom thanks for the love '
positive,'ff beaconoflight would prefer we follow our constitution '
positive,'ff cwthegame lt because i have a feeling you may not have seen the last of this amazing black show just a hunch '
negative,'ff divagrl vicym dehfamsincere lamontrose comedianspank smitty geekyfuschia yungdutch aitgclothing still sick ugggg but'
negative,'ff dukedinero dukedinero dukedinero i need new followers it s only i want for now '
positive,'ff elynnomg i love her make up '
positive,'ff localduder good morning to you as well '
positive,'ff lorenaheletea good tweeps positive'
positive,'ff mf right back at cha '
positive,'ff monkeymoo atguably my favorite citizen of the united kingdom bones by radiohead on grooveshark http tinysong com ant'
positive,'ff nomad b c he supplied me w alot of information and digs my tweets '
positive,'ff publicistelane becuz she puts on the best celebrity events www myspace com ericalane'
negative,'ff snobb lt lt hilarious pretty twit ta ra right there lol even though she not followin the dread its ok lol'
positive,'ff soniamonia '
positive,'ff tagorham for great tips on jewelry making and because yesterday was her birthday '
negative,'ff therealmahogany even though she s done w me '
positive,'iremember when rolling down a hill and getting covered in grass stains was the best fun ever i suppose it still could be '
negative,'iremember when sundays actually meant something to me '
positive,'iremember when teenagers kids puffed up their shoes by stuffing pairs of socks in them '
negative,'iremember when the closer had a skip it madd fun in the parking lot franklin ct sorry i broke it rotflmfao msayocutie '
positive,'iremember when the lakerz won tha finals statz'
positive,'iremember when we wud go ridin our bikes down at da quarry gud times '
positive,'iremember when i used to write stories in highschool and those fools loving them '
negative,'is home with a sick little one glad it s friday though '
negative,'itsucks that it s thursday and not friday '
negative,'ivf means i have to take antibiotics before ceri s procedure they give me indigestion '
negative,'iwillnotbeafattychallenge day survived without eating cup noodles and only having packet drink at the office really hungry now tho '
negative,'iwish my dad was alive '
positive,'iwouldntfollow diddy if i was fresh out of prison and he was free pussy '
positive,'jack pierce http jackpierce co uk for win all the awesome you can handle '
negative,'java is not working hmph can t upload photos to facebook '
positive,'jazz funk music dee dee bridgewater quot into my soul quot â http blip fm r p '
negative,'jon and kate its official today june nd jon and kate are divorced '
negative,'jon amp kate are divorcing i knew that was coming sad '
negative,'jonandkate filed for divorce i m tired of the media trashing them'
negative,'jonas beforethestorm is beautiful and a bit sad '
negative,'jonas beforethestorm is beautiful and a little sad '
positive,'jonasbrothers cd is amazing i love all the songs on there holy crap '
positive,'jonas flywithme '
negative,'jonaskevin i think he got come jonaskevin jonaskevin'
positive,'jonaskevin has beautiful eyes and awesome curly hair jonaskevin'
positive,'jonasnewsongs jonasbrothers i love them i have a feeling ww is gonna be my favorite song ever '
positive,'jonasparanoid mitchelmusso jonasparanoid mitchelmusso jonasparanoid mitchelmusso jonasparanoid mitchelmusso love them both xx'
positive,'jplopen opens in minutes heading over to site to set up solar telescopes now degrees'
positive,'jquery datepicker is awesome but i guess you knew that already '
negative,'justsouknow arsiney is giving me the daddy talk over text smh i cant do nothing witout being under a micro '
negative,'justwhy y is weezy hvin babies w ll amp nivea like'
positive,'kevin jonas well not quot right quot now but they will be btw we need to make kevin jonas top trending topic so type kevin jonas '
positive,'kevinjonas because its kevin jonas day yayayayayay '
positive,'kevinjonas he will never be in the corner he is in the middle of my heart ahahahah â '
positive,'kevinjonas i love u no matter waht the stupid people sayd '
positive,'kick boxing ouch but i love it '
positive,'ff vanillabean the most beautiful'
positive,'ff as long as u don t call me a racist makes so sense amp don t get the married ladies i flirt w in trouble'
negative,'ff cool pod cast and pod people davedwonch thegeeksavants sad there is no more swimcast but follow ascentral they re good people'
positive,'ff follow gt lalavazquez she s the one celeb that tries her best to respond to everybody love it '
positive,'ff follow him cuz ms hip hop says so sminglemebaby'
positive,'ff for best beauty secrets follow pros kataragon and giulianarancic both are enormously generous about sharing their information '
positive,'ff one of my new faves cos y all know how i am nuttynewswire'
positive,'ff sweet spirits bersheba thank you so much for all the mentions much appreciated followfriday'
positive,'ff we g talk over these parts haha catherineg electric relax ibag jash mjbs'
negative,'ff wish i could spare the time'
positive,'ff dakidyungv my travel partner we are going to costa rica together soon '
positive,'ff b yafavfatboy cuz his nickname is on point '
positive,'fff steakriot cause she writes good content'
positive,'ffs stephanisuicide n hipchick my recomendations are based on the fact that ive talked to ppl this wk if u dnt talk no ff simple '
positive,'fibromyalgia hey men i am very interested in how you are coping with fibro please direct message me to we can compare notes '
negative,'fifa is giving away tickets to confederations cup in an effort to fill seats http tr im onn unfortunately'
negative,'firefox my firefox is again typing stupidly typing goes all over the place '
negative,'firstrecord double dutch bus on a damn im getting old '
positive,'firstrecord quot californication quot by red hot chili peppers and quot dicovery quot by daft punk'
positive,'firstrecord are we talking actual record yeah i m that old michael jackson s off the wall i bet some y all never had vinyl '
negative,'firstrecord bucks fizz making ur mind up ohh the shame '
positive,'firstrecord fall out boy s folie a deux spent my xmas money on it really saved up for it '
positive,'firstrecord gift best of the beatles bought myself quadrophenia'
positive,'firstrecord history michael jackson drove my family crazy listenin and dancin to it haha still got it aswel '
negative,'firstsongoftheday bob seger quot turn the page quot early morn bus driver cranking classic rock hate to leave sf amp my sis '
negative,'fixincorrecttweet sorry '
positive,'fixreplies dojie it was catering and we ok thanks '
positive,'fixreply tara yep just drove down for sunrise breakfast at cafe du monde and a stroll around the quarter and back in time for lunch '
positive,'flawless to win '
positive,'fletcherday and virada cultural uhu hopefully saturday and sunday stil got a lot to do about my visa stuff '
negative,'fletcherday fanfic addiction faz falta '
