@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'desriafewinda rt mexdhudhu rt desriafewinda sick '
negative,'djtelmi telmi nachrichten news studenten mit legasthenie vom fehlerteufel besessen er ist schlau er studiert er http t co pdej u qx'
positive,'amitzohar rt spodermenpls rt if ur awaek cuz ur sweg iz fuly chargd'
positive,'baruckpirat rt johanneshano es ist keine frage das tepco lügt die frg ist wer die anweisung dazu gibt sagt uns gov izumida lage fukushima http '
positive,'tacsup text quelle aussage von german rifle association das bka hat das bundeslagebild waffenkriminalität für das http t co ucjnzlrpvo'
positive,'afieren ich habe goldmünzen gesammelt http t co aizyxnkuj android androidgames gameinsight'
positive,'stouhh heftiges pvp gefecht in immortalis bis uhr wir brauchen jeden fähigen kämpfer immortalis http t co pfzrepzd'
positive,'auslandswissen erleben sie eine neue austrahlung dank zahnkosmetik oder zahnschmuck fehler beim zähne putzen vermeiden http t co ssozqpq rm'
positive,'auslandswissen erleben sie eine neue austrahlung dank zahnkosmetik oder zahnschmuck fehler beim zähne putzen vermeiden http t co ssozqpq rm'
positive,'iimaohw 牛角だw gt gt rt'
positive,'antennerheinber ganz meine meinung http t co u djy o'
positive,'msizinzuza rt itzsteviewonder nfkjef khow eihf uwe g f oi ehlhgpq eyohgo'
positive,'jesuschrist rt kgtns 小学生も中学生も高校生にも痴漢したい'
positive,'reganer nauseous '
positive,'archi archive deutsches historisches erbe architektur am http t co pmzknlgsls'
negative,'romanhiller nach akademikerball wiens polizeichef in nöten gt kleine zeitung http t co qeqxkagehc'
positive,'robykl rt macerkopf de mehr transparenz apple äußert sich zu geheimdienstanfragen http t co yt nprg '
positive,'annettepaul rt peterzburg bahnreisen china transsibirische eisenbahn baikalsee blagoveschtschensk amur f backpacker liegewagen http '
positive,'schlossplaue so schnell ist es winter geworden bei uns am schloss guten morgen aus plaue http t co yx ky sz'
positive,'pegel wittow er faehre ostsee cm tendenz gleich pegelmv pegelmv'
positive,'menaxher 根'
positive,'pegel stahlbrode ostsee cm tendenz gleich pegelmv pegelmv'
positive,'drunkmuhkuh what the hay darfst du das stimmt hab meinen privaten twitter oder ich bin nicht bei fb auf öffentlich gestellt '
positive,'leoranke larenzow ziel erreicht tweets wieder beruhigt '
positive,'alchemist わし負けへんでー ㆁωㆁ '
negative,'tarikuzar i m at altstadt düsseldorf nordrhein westfalen http t co yphlqfrmnr'
positive,'brainss hexenfluch ja aber irgendwie krieg ich keine bestätigungsmail gt lt '
negative,'tipp gutschein bei angelplatz de verfügbar http t co xnhlstz h'
positive,'accounthochzwei die tribute von panem total unrealistisch finden aber seit tagen täglich dschungelcamp gucken merkt ihr was '
positive,'escortmaus soll sie besuchen schweiz ficken zh city neu erotische massage königin xxl busen priva zh city neu erotische http t co kfy d dcuk'
positive,'partnerhund guten morgen ihr lieben war euer vierbeiner schon mal verliebt http t co tmflvsuef '
positive,'afieren ich habe im spiel the tribez für android die mission platziere abgeschlossen http t co ccjxzd hz androidgames gameinsight'
positive,'mahocc ganz schön frostig heute http t co yr oi k vj'
positive,'mrbadrat missmischief yum gorgeous x'
positive,'eva behave oh gott das klingt ja beschi warte ab nächste nacht ist die rache dein '
positive,'pura ich habe nahrungseinheiten geerntet http t co cmr rmbxl android androidgames gameinsight'
positive,'hot cock german tobischmitt sexlover spasskostetnix an meine erlesenen freunde einen wunderschönen guten morgen euer jürgen'
positive,'petschi svengz rebiger das hauptproblem in unserem stadion sind die zwei zerstrittenen ultra gruppen gt '
positive,'momado dlr next hab gerade die letzten bilder nachgeholt wunderschön und der alte bekannte einfach genial d danke schön auch skilaufen '
positive,'geis niederrh in mittags ist auch schlecht zwischen den ganzen mahlzeiten fotos und abends '
positive,'chadvader msportblog was sich manche teams mit den nasen erlauben ist echt nicht mehr feierlich'
negative,'baru sbtn eighter 譲らん 名脇役譲らん '
positive,'al mitschkovski wenn ich mein zimmer doch nur öfter so aufräumen würde dann müsste ich mich nicht immer ende januar damit rumschlagen '
negative,'mrs almi vespatomii jetzt hab ich mich kurz geschreckt '
positive,'maritzasanchezz rt sydneyrucker what sleeping schedule'
positive,'arnopaulus weltbuergerpark klauslederer senatsverwaltung für stadtfehlentwicklung'
positive,'claus cremer rt npd bochum amp wattenscheid natürlich gibt es über die ratsgeschäftsstelle der npd auch zielgerichtetes http t co ls g pcpla'
positive,'nandalita kelvinersid chandkelvin kelvinersoffice kelvinersina hehehehehh '
positive,'arminfischer ich habe nahrungseinheiten geerntet http t co at y etcx android androidgames gameinsight'
positive,'fabiostlbot vevo rum und es fängt ein lied von auf ich brech im strahl sonst gehts aber das ist noch so yee '
positive,'prizewizede aktuelle studien energiekosten sollen trotz energiewende sinken und deutsche sparen immer mehr strom http t co ihfydsi ym'
positive,'larii jenne rt bild formel heißer tipp ferrari eröffnet die saison mächtig betrieb vor der box hoffentlich ist kimi schon wach '
positive,'mittagstisch rinklin biomarkt http t co ieoyxrefkw mittagstisch'
positive,'unsungheroine rt urobe außerdem ist ohne röstzwiebeln sowieso alles sinnlos '
positive,'danieshreiner '
positive,'schniggers nachher werde ich zzr lösung meines problems mal selbst was beitragen '
positive,'pada wieso ändert sich immer alles so schlagartig '
positive,'blendamed warum hängen bei zahnärzten immer zähne im fenster bei gynäkologen hängen doch auch keine ach lassen wir das http t co o bduirm s'
positive,'bouchardchelsey i freakkingg miss you soo damm much dustinschuch'
positive,'hexenfluch brainss die pose von kaz wird imitiert von der band lustig lol http t co cusrucxvfp'
positive,'dewiidefit '
positive,'burhanneren '
positive,'cherange 波乗り健次郎大好きよ ω '
positive,'kischtrine sabrinavivien hach '
positive,'finallyfallen schrecksenweib jaa ich weiß selbst nicht wieso ich die erst gestern gefunden hab d die hat richtig kraft in der stimme übernice '
positive,'chinibebeh jwu'
positive,'k idrauh heyfcknbieber done '
positive,'ritakasino rt silvereisen mir hat gerade in der s bahn eine junge frau frontal ins gesicht geniest läuft in berlin wahrscheinlich unter vorspiel '
positive,'adenise ich habe goldmünzen gesammelt http t co zwwlkyecq android androidgames gameinsight'
positive,'medi jobs stellenangebot gesundheits und krankenpfleger in startbonus in raum aschaffenburg http t co pxk bahsiz'
positive,'vrouwelin illuminatus wird die publikumdiskussion auch auf dem bartokanal zu finden sein '
positive,'mykautsar a miinn hehe rt dit satrio eh automata deng hehee'
positive,'reinhardttobias rt sternde selbst ist der mann nach einer hai attacke näht sich ein arzt seine wunden selbst und ging dann bier trinken http t co o '
negative,'eichan mmk 明日お楽しみに 笑 '
positive,'estheer egunon '
negative,'under x disったら無視られwwたww　くそがww'
positive,'stevearnold rt gottislow ist schon ziemlich vermessen von der tlznews bei befragten von einer repräsentativen umfrage zu sprechen '
positive,'r rer stitchpermkisei え ない ww'
positive,'joern mike hinze vielen dank für den sternenregen '
positive,'nicolem ich habe goldmünzen gesammelt http t co zk ip qojl android androidgames gameinsight'
positive,'nuridode raten kredite sofort empfehlenswert kredit finanzierung online http t co xvq sxkfkr'
positive,'pfvrnehzein blz vou me arrumar'
positive,'anzu inzeilife ω 三 ε 三 ω 三 三 ω ｺﾞﾛｺﾞﾛ'
positive,'ehhwanie rt nurulainiv ehhwanie ketot gendut '
positive,'khristx auf deutsch sprach heute möglicherweise nur '
positive,'lotterleben leitmedium ich hab halt dummerweise hormone und laufen gleichzeitig abgesetzt frau krake gr y'
positive,'lottasbuecher buchverrueck de hach ich muss inner dreiviertel stunde los d meh '
positive,'nachholer das war dank livsglaedjen lifthrael plantinstructie sashbeinacht und den partygästen ein schönes we alles richtig gemacht '
negative,'flimmriss vielversprechend bin soo gespannt aufgesprungen sind wir ja schon mal schön meinmiljoe'
positive,'suchtie butt cak naja wenn es alle hätten wär das schon irgendwie genial ninja modus für alle d'
positive,'mn gb krawallmaedschn toastbrot ich bring mal nutella zur ruhrpottmanege mit '
positive,'alfchrz '
positive,'jalenz frdingens schwarzblond ja sinnvolle modifizierung für mein thema brauch ich ja eh eine middle range theorie dogmatismus keine gefahr '
positive,'bassnozerodesu cyan butterfly na das könnte dann doch bald besser werden oder du schreibst doch im februar examen '
positive,'okais riveneru klar ich dursuch kurz meine stalker akte '
positive,'srhnriffh zhdhzlkfli h amp m '
positive,'freshfriendz wuschelcore du musst deine einstellungen bei google überprüfen wahrscheinlich hast du antworten ausgestellt oder sowas '
positive,'chesasol rt rereizyzy wkek udh mles lah d tikacauu chesasol lutfisptwdy'
positive,'leng hwa wir sind mann aber wir lieben spiel dota retweet wenn sie einverstanden sind peace '
positive,'reiceeann itsmegraciela miss ka na din namin '
positive,'markus erdnussflip schick lass es krachen '
positive,'bluesjlh einfach susanne sie hat s versucht '
negative,'khuple childrazfr wkkwwk iseng iseng berhadiah d hehe'
positive,'returnofbat spinnsch diespastine babltea isch doch scheissegal wer wie gross isch '
positive,'mrwanderfloh fallenasgardian als loki ist er eh bombe '
positive,'julianlind minamoosh glückwunsch '
positive,'snafuzen danintown lt danke das hilft mir sehr sich mal auszutauschen ich drücke eurer fellnase auch ganz doll die paduppel '
positive,'wreds de m tanic derversteher macht man sicher um bei verletzungen schneller und eleganter reagieren zu können d'
positive,'o de nichttweeterin da bin ich froh danke für die rückmeldung ik '
positive,'kyungshitt suen zen yes will it be okay '
positive,'daia schafer vooltei '
positive,'allyourlights kuinauchiha irgendwie schon xd verdammte schule '
positive,'twiiterkidrauhl rt justinbieber night girls '
positive,'allyrahmel rt missesvlog wtf die neuen community richtlinien auf tumblr keine pornos o ä mehr das glauben die doch selber nicht o'
positive,'limo mit eis prof hat mir literatur empfohlen und es stellt sich raus ich darf das erst in wochen lesen d http t co qj osfiot'
positive,'ubernauten ben schaefer cjmaxx da liegst du richtig '
positive,'kujtimgashi albbim hahahah hab gestern pahr stunden mit diesem lied getanzt '
positive,'smile its free die leute schätzen mich auf '
positive,'himmelblaux mercedes hatte nicht ernsthaft wieder ein problem d'
positive,'zulfadsc rt fauzanaden v zulfadsc waw o'
positive,'nick is boss rt missfriedrich germanletsplay dertaddl kleines gekritzeltes fanart für die heutige hero folge glpaddl sorrynotsorry http t c '
positive,'jupiterkallisto b xch trotzdem wahr p'
positive,'belieberzuhal secutebelieber im in love with your username babe '
positive,'hnien rt remyy hnien ما أحبها صورتي هذي '
positive,'herhannaher rt marcrenwil g b '
positive,'nick lange rippedflower in welchem land '
positive,'weezerle schmidtlepp dazu müssten wir aber statt ticketlosen öpnv den steuerfreien und kostenlosen individual pkw verkehr fordern '
positive,'ichafeigaputri imamdesign hehe terhebatku '
negative,'secrecy hallo twitter ich bin zurück d '
positive,'fenerlim delisensiin '
positive,'elvchen es schreiben ja auch genug in der tl schön brav und dm lassen sie sau raus geht ja auch '
positive,'sbr abuchan いいえ ε '
positive,'wally man ist doch wieder gesund wenn man darüber wieder lachen kann oder d simpsons http t co cf nr ykd'
positive,'eni nurlita fifynizerr ehem '
positive,'oswaldmartin wird radio dadurch jetzt frischer und jünger oder wenigstens roger radio '
positive,'homerjayjustin germanistikprofessor betont das dr med des gastes sehr deutlich d'
positive,'rangersam aschenkiln mouii d'
positive,'gundulfals rannwiddss bento bento asik d'
positive,'shirin sheryll rt nhitastic habt ihr schon schule aus d heute erwartet euch ein neues video schon mein letztes video gesehen gt http t co erzs '
positive,'roxor sachen für die prüfung abgeholt morgen wird es dann ernst '
positive,'kidraustinz bel ngs ddl seguindo '
negative,'carpetempus sleeksorrow vielleicht kann ein exorzist weiterhelfen '
positive,'sikiry wuhuu das wichtigste fach mit einem er abgeschlossen d o '
positive,'resalein alwaystiredxx gutes mädchen d '
positive,'e usive für alle die heute nicht so schönes wetter haben http t co dro vqk ld'
positive,'samimakemesmile rt ischtarisik ich liebe eure reaktionen wenn ich euch ganz plötzlich einfach folge d '
positive,'trespassadamass zahrafash wkwk xd eh dm deh '
positive,'imsheilachowder ma unfriend nga xd hahah'
positive,'julie rt ischtarisik hannah we habe keine bestimmten ich liebe alle von meinen followern weil alle besonders und persönlich auf ihre art '
positive,'bieberxtina itsavonbiebs ur welcome '
positive,'fraumaja ballerstaedt verfällst du wieder in größenwahn '
positive,'syohei cheru x well done xd'
positive,'waidfee anthchirp kellerpirat boah du bist so ein arschloch jetzt hab ich herzrasen '
positive,'uselessgurl rt ichaabel uselessgurl 知道 hehehe'
positive,'melukie ich bin zufrieden mit meinem aussehen genau so will ich mich haben wie ich momentan bin lasttweet'
positive,'buzzleey waniemustaffa ehehh p'
positive,'sandra dirks zamyatseminare du könntest sie ja kunstvoll machen indem du die augen auf deine drauf setzt '
positive,'marlonhoefling ein paar folgen psych gehen immer '
positive,'ananaspower was tust du da machst du sport oder bringst du ein kind auf die welt lt '
negative,'celina maurer hausaufgaben gefährden die freizeit das sag ich nich nur weil ich ha nich mag da is wirklich was dran '
positive,'kikokrueger rt sarazarlp ich mag den winter nicht '
positive,'antonia sch rt sarazarlp ich mag den winter nicht '
positive,'alux piratoe schau mal die qualität von so manchen kostenfreien webinaren '
positive,'btrsyhnnchee hafeezur ee slut xd yahh'
positive,'rchrdjhn tngina '
positive,'resalein himbeerbaer soo selten auch nicht xd und ich hasse schnee bruah xd'
positive,'elliminieren also maaxmax hab ich ja auch schon viel zu lange nicht mehr gesehen '
positive,'nachtkauzin ladyfoxcat ich will nach hause c also nicht so bei dir '
positive,'wiebke bru kimmareike hahaha zu geil d'
positive,'mwde hoffentlich hat das keiner film wie ich fast auf die klappe geflogen bin habe richtig gedanct '
positive,'telekom hilft torgesantjer lese ich gerade heraus dass nun die richtige hinterlegt ist dann dürfte ja jetzt alles fein sein mr'
negative,'ezlam imen em cheerfulvibes الشيف شربيني بس شيلتها d'
positive,'nurielzz lhee rt zakypuol nurielzz hm '
positive,'sohauche '
positive,'sonjaaxp wie kann man ihn nicht süß finden d http t co jmgwyvmpua'
positive,'kaiguitarh bisher keine korrekte antwort die auflösung erfolgt in minuten '
negative,'freakliisa sweet music ich hab letztens auch bei primark zugeschlagen teilweise sehr nette klamotten '
positive,'wenchristine stomachache x '
positive,'lautnertaylorrp rp isabellschr malem kak d'
negative,'nadine berlin aroundafigure das ist doch scheiße '
positive,'herrvanbohm da stelle ich mich gleich vor http t co rmf ay h '
positive,'boger rt ischtarisik ich liebe eure reaktionen wenn ich euch ganz plötzlich einfach folge d '
positive,'louisdowsons ehem ehem p'
positive,'guilbertm zezezess u tb '
positive,'aquazpsn exefanta lol hä is heut net dienstag was machstn du schon hier d'
positive,'nvhrwt rt ifakhrurozi eh mpii d hehe nvhrwt eh a ikhsan v rt ifakhrurozi hai dei d nvhrwt hai '
positive,'dirtydickdaddy mir reicht allein die tatsache dass lanz werbung für organspende macht um ihn unter der rubrik ignorantes arschloch zu verbuchen '
positive,'almightyphi thunderkatwoman das gibts doch bestimmt schon ein halbes jahr lang d'
negative,'buendnermeitali ireneblaser '
positive,'trmooses jangronenthal ich bin der michael jorden des aus dem fenster starren '
positive,'cliffonacid liam finn ja selber ich sag dir gleich ich bin anstrengend '
positive,'benbenbihter buyrun hoccaam engnbahadir'
positive,'mtaege queuesrc vergiss das handtuch nicht gerade bei der reise zu uns und sowieso '
positive,'beanchannie đhs '
positive,'kopfvsherz promis vor und nach ihren schönheitsops d paar davon schauen danach echt besser aus stimmts alle bilder http t co nrwypcvxoe'
positive,'thermaltaker fcbfan neinnein d'
positive,'rhezmahesa reinermpme apa atuh reiner hmm heavy reinertion v wakwkkaowka xd'
positive,'lilyxgd vampirofthelost jap du lässt die halt dann schmelzen und dann maggi drauf alternativ schmeckt dadrauf auch zucker sehr gut '
positive,'vatoloco pyramidpix svensch hab die dmki bei der mkii hab ich probleme mit meinem laptop die mp dateien zu bearbeiten d'
positive,'frenja ach die r fro hat heute geburtstag alles gute liebes küken lass dich feiern '
positive,'kanoncupcake alltags kotze ich muss meinen dad dazu bewegen zu bestellen heute abend uh trotzdem viel spaß '
positive,'ayana music saschlikk oh shit und da gibts auch so ne gegeninitiative gegen flüchtlinge das tut mir leid für deine heimatstadt '
positive,'huseinfamsjkt huseinfamz follback mimin d'
positive,'ghiiaahuy dhesi dr follback des d'
positive,'largewhiteguy darthmowl default port ändern immer überall p'
positive,'sareru punkenciel aber ya ich bin au derbe verwirrt xd vor allem das letzte mit stiles un die maskenfutzis t t'
positive,'sasa k trafalgarlawra also kiki stand schon auf kerle aber sich von dem nächst besten schwängern lassen ist schon peinlich xd'
positive,'thereseifurung zelgamboa sige wait lang '
negative,'pudelkopf und dann nehmen wir auch jedesmal schon kisten mit wenn wir hinfahren dann haben wir weniger am umzugstag klingt nach nem plan '
positive,'jp ffm michaelspruch von meinem hotel schlafe am potsdamer platz '
positive,'kleine tine marthamacht na also raus damit und dann noch ne fette statement kette und ich sehe dich mit ner flechtfrisur '
positive,'eppinghovener peterausge derpepo achsoo ja der ist verletzungsanfällig aber spielerisch besser als er verschrien ist '
positive,'ibieberavons justenbiiebeer thankss xx '
positive,'sabinekersten rethcir das stimmt die luft ist super ich werde nachher auch wieder meine runde drehen bei sonnenschein l g sabine'
positive,'kram otak apriellbieber d hehehe'
positive,'duyguturkmenn rt hogwartsliniz duyguturkmenn inci takipcinim eehehehehehe '
positive,'vonhserrato math jingle '
positive,'udhintgendheng missionx '
positive,'barfuessler die beiden sehen ein bisschen aus wie frauentausch muhahaha der guido haut wieder sprüche raus großes kino d'
negative,'mate gulli com erst dachten wir an einen großen flaschenförmigen turm das kommt aber nun nach erst mit mehr übung '
positive,'macguru ennobigbenno thinkmakesell nein da natürlich nicht '
positive,'wolscho ankehebenstreit klar nicht '
positive,'manikanglindzy kathniel sdtgthemovie'
positive,'larissas xoxo rt kimgloss single zu sein heißt nicht dass dich keiner will sondern einfach das dich nicht jeder kriegt d'
positive,'ntm abecha n 阿部並みにね ﾉ '
positive,'ihonestbelieber justinsbelieb pick me pleasee '
negative,'sweetjordank so den einzigen arbeitstag für diese woche hätten wir geschafft d'
positive,'arieechoi rhaffa '
positive,'ringinvestor kunden die bei mir ecuador rosen am stück bestellen sind mir die liebsten http t co sw jd cmjm'
positive,'deutschtweetor hallo und willkommen vomdyck infos zu deutschtweetor findest du hier im blog http t co fljjabxtzo'
positive,'lillyputz hbisdorf http t co faqqcy c u\nersetze junge durch mädchen '
positive,'asphyxiapallida ashqtara fresheima ich hatte nen tippfehler buchstabe vergessen in meiner ba x'
positive,'besucherritze ihr könnt euch anmelden http t co wk ke psm'
positive,'hundefan hallo liebe freunde von twitter das geht an alle bitte bitte werdet meine follower ich möchte mind stück schaffen bitte helft mir '
positive,'kemilbilek rt bestialee kalbi̇ni̇ mi̇ kirdim aufwi̇edersehen d'
positive,'karuteru kyrontiger profi im sinne dass du immer das pech hast '
negative,'yaseming du redest und redest und irgendwann schläfst du einfach mit ihm ein gibts was schöneres http t co odod n tmx'
positive,'housetier rt ansdan p dass es noch keine piraten plakate für die euw gibt habt ihr mitbekommen oder das mit dem denk selbst und so xd'
positive,'netzbuddhist the benpaul mach ich versprochen '
positive,'jonnie rt dnertv nette menschen schließen gerade unser internetz an freude d'
negative,'cassiopeia youdaz hmm stimmt ich habs im artikel mal etwas abgeschwächt wäre mir aber neu dass die marsmenschen raumfahrzeuge haben '
negative,'deutschtweetor hallo und willkommen stojano infos zu deutschtweetor findest du hier im blog http t co udueeikd z'
positive,'duddles acid blues achso d unterschriften sammlung gegen aufklärung in schulen du weißt doch der mensch ist die einzige art gt '
positive,'m rci dertaddl was waren deine hassfächer in der schule o lt '
positive,'ehh biehaa izzahchot fllwbck '
negative,'ayuarft dewisetiangs follback dewi '
positive,'xbiebshugs justinbieber mi manchi justin '
positive,'animagus minkjar erinnert mich ein bisschen an tauriel d'
positive,'charlilottelise chemieemma es heißt also doch albtraum hatte ralf gefragt und er meinte es wird mit p geschrieben danke für die antwort '
positive,'wunderfitzig ijol durch deinen rt nen rechtschreibfehler entdeckt d'
positive,'icaarocruz fferrnands eu sei '
negative,'inkanina lufthansa de das war ja einfach boeing sachsen anhalt'
positive,'tn izt ikhwhere huduh '
negative,'tomochinn reihime うん 好きだよ º º '
positive,'viebesisca kfc with mereka '
positive,'aylin abedini marta haha nei wie chunnsch druf han dich grad voher gse p'
positive,'qwoo pluragraph schade danke für die rückmeldung instagram wird auch mal groß cc ddrmuseum'
negative,'michn eipyonn ありがとｯ '
positive,'zorres julaei muss ich mir auch noch besorgen '
positive,'missmischief oo bestfriend lang ako yeah friend lang '
positive,'zzjuliettezz abigail herpin well well well belle '
positive,'hint rhalt ang man woodart doch doch für mich schon '
positive,'epic perfect froschprinz der februar ist ja kürzer hihi zum glück '
positive,'pierreburmann demain freestyle '
positive,'sandragoldehaan sabinemkern nicht so lang wirt ein kürtsen abend lol koeln'
positive,'iladyi suetheclue unterschreibe ich sofort drum bin ich auch fertig und das klavier schweigt '
positive,'rasucbieber rt jdbieberside rasucbieber k '
positive,'jaclin ar rt m p bist du behindert ne nur geistig zurück geblieben jaclin ar tja selber in die scheiße geritten haha d'
positive,'melooleinchen rt allyrahmel eriks haare sehen heute wesentlich schöner aus sorry valle d lptlive'
positive,'daisteinlena kaertoeffael da ist der zug sogar langgefahren xd'
positive,'ginafltw ich liebe es '
positive,'eight of clubs wurzelfrau ich bin mehr let me rest in peace aber die ganze folge ist ein meisterwerk d'
positive,'hyperxander heyitsgatchiie soundtrip ka bebe '
positive,'golerz syachril syachril syachril upp d '
positive,'vallerikfan zum glück hab ich kopfhörer auf xd nocandy lptlive'
positive,'antiss rt lobbyfa ff quappiz bitte folgen und daumen drücken dass quappiz als kindernachrichten app bald an den start gehen kann '
positive,'eplyrata ich muss nachher noch weg hoffentlich kann ich wenigstens ne halbe stunde live schauen nocandy lptlive'
positive,'paddy fcn christiannbg fc nuernberg nö in andalusien trinken die doch nur bier und sherrywein '
positive,'klehnau auf zum sushi essen mit thomas und m\nmathis '
positive,'evdenuzaktaist staufenbergreis kardelenbasak netdcom '
positive,'markhudens schechtel d'
positive,'fgg juandepeich buen finde '
positive,'januckel und der ist ab wie laangweilig meine mama geht bestimmt trotzdem übelst ab d'
positive,'biebereuth rt justinbieber madisonellebeer '
positive,'remaklation telekom hilft das dürft ihr gerne machen meine nummer habt ihr ja '
negative,'zoepionierin buzzingdanzei kabel verlegen und anschließen würde tage dauern ist wohl eine weitere strecke vom hausanschluss bis zur garage '
positive,'davedanielsond rainerschauder hey weißt du zufällig noch wie der song heißt den du für dein warum braucht youtube reviewer video benutzt hast '
positive,'ibiebersbucks rt justinbieber madisonellebeer '
positive,'verruckterhaufn wieso wundere ich mich über sachen die so offensichtlich sind d'
positive,'xmilia photogirl mal jz noch ein mars leibal und d'
negative,'andiesantoso zuhra kokdiunfollow sih abg zhrbdmn'
positive,'mickykohlrabi themisvalvernis mir sagtest du dojaku ich kanns mir aussuchen daher hab ich sa ne gruppe d und der rest hat auch nix festes gesagt xd'
positive,'meellibiebs rt dstreetteamaut wir müssen midnight memories unbedingt nächste woche in die ö hörer amp onlinecharts bringen '
positive,'hitkriz mabu drevoigt hätte meiner frau auch passieren können '
positive,'hans gerber das isch s problem iamrobu umberto versteher gibt es nicht soviele d'
positive,'shaggylein wuarr mein klingelton d'
positive,'takakun hurra gate ist der anglizismus des jahre skandal gate p s merkel gate geht leider nicht '
