@relation training_data

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'twigt dojin bot ツイッター外の交流までツイ上でたれ流し\n だけじゃなく空リプでも さんｗｗ さんが でキャッキャしてるから\n疎外感すごくて見る気が失せた'
positive,'age zng なんで信長女なんだよ 半ギレ '
positive,'peki もうなに あなた達まだ産卵の時期違うでしょ 人の栄養とっていかんといて '
positive,'wakatiko みんな勉強してるのかな '
positive,'gohanumao 人生最後のゼミもテストも終わった 春休みだ '
positive,'hotori a an 古傷えぐられたけど 絵柄がかわいいからダメージはかなり軽減されてたw'
positive,'e m a do あーそーゆーことか 前期で受かりたいぃぃ'
positive,'wjf xi すこぶる嬉しいっす 聞いてくれてありがとうございます rt caramelpeppers wjf xi 例のやつ 曲目からやべえ '
positive,'koma love rt meru selena carly好きな人と繋がりたいです rtお願いします gt lt carly好きな人rt rtくれた人全員フォローする rt拡散 とにかくフォロー ふぉろば 相互希望 http t co ptba fxtw '
positive,'honyons rt shiitake はじめまして ω ｿｲﾔｯｿｲﾔｯ\ntwitter面白いですね 昨日ニコニコからきたばかりなんです それにしてもこのtl ニコニコに比べて書き込みのスピード早いですね 初心者の僕にはついてけません\n本当に皆さんを尊敬しま '
positive,'mio rt ura ww bot 演奏記号 accel だんだん速く mach 音速で akb 同じパートを大勢の女子で ske 本家から派生して orz 挫折して bl 男同士で neet 働かずに dental 痛かったら左手を上げて moco s '
positive,'wannai ボーイジョージは確かにキモイし リアムにイヤな事したけど 声と曲のセンスは抜群っ http t co sot hqzlr'
positive,'rad wimps rt ktkou 脈アリ確認テスト 髪を触っても嫌がらない\n 下の名前で呼んでも嫌がらない\n 俺たち付き合ってみない と言っても否定しない\n 耳元で名前を呼んでも反応がない\n 手首に触れてもなにも感じない\n\n全てに当てはまる相手は脈がありません 速やかに蘇生 '
positive,'o xx どんどん授業が終わってゆく '
positive,'ame ugsound せんぱーせんっらぶっ ω '
positive,'fuaiko na ma ｗｗ\nあー蓮様懐かしいー ω ありがとうございます ω 風レンズなんて嬉しい o ﾟ ﾟ o ﾁｬﾝいらないですよ ﾁｬﾝってゆうｷｬﾗじゃないから '
positive,'onodmoyokomoww k m ありがとー xдx まず困ったもんだぁ ω '
positive,'geenki iwashi rt erlkq nr ね ぇ 寂 し い の 構 っ て く れ る 炉留 右\n\n躰目 数目 nrさんbotさんの友達増やしたい rtした人全員フォローする\n rtしたnrさんbotさんフォローする 拡散希望'
positive,'reokun rt shioshingo さたすま ω もーかわいいかわいい 女子さたすま なんてかわいいんだ ᴗ 人とも照れ照れなさたすまがすきだよ 香取慎吾 回目誕生祭 http t co ord kra '
positive,'a mber mituya ミツヤさんおやすやですー ω '
positive,'tip rena ars umiponkznr はい 土下座しろー\nそして明日玲奈のローファー舐めやがれー ㅿ '
positive,'hornhrk 今日学校行くけどこじけんのやつはいきません '
positive,'mytego さて 寝ますかねー ω 明日はひさびさに都会に行くよ笑'
positive,'haisya wiq jinrou beetle アミティちゃんもすごく使える子だよね ﾟωﾟ '
positive,'tomonamoto rt soureira これは知らなくても是非見てください ω 代を懐かしさでしめやかに爆発四散させる http t co xflkszkqo'
positive,'hal ag humiya おやすみなさい ちゃんと起きられますように ω '
positive,'kurowhornet hei gsx 女性の方がいっぱい買っていったのかなぁ ω '
positive,'exoxo zero 定期 少年共和国 bigster alphabatなどの新人グループも好きです '
positive,'miraru h rose おうよ いつでも来い ω '
positive,'ab heian rt tmhr 代ネタほとんどわかんない 若い ω ω '
positive,'cycoxx doon らいらい\nまだ遊んだことない 卒業までには遊ぼうよー '
positive,'mirufi 東金線は外房線だけ乗り換えです o o ichishooter 南側が上の地図で見た内房線と東金線 rt mirufi お題 金八先生は何と生徒に教えているのかボケなさい miru大喜利塾 月 http t co x rlqiurh'
positive,'aw ひどい '
positive,'kurea 最近無駄に雨宮君に愛されてたから蓮君出て嬉しい ε http t co ymglbcckk'
positive,'l l l l fig フォローありがとう n n フォロバしとくね ु '
positive,'raramitu rt skgm k 霧島さんはやっぱり美女じゃないか ټ http t co xjjblxktq '
positive,'en en en nabeo そのブースには足を踏み入れていないっす ω '
positive,'emilie tama suzuto 言ってくれればプリンター貸したで '
positive,'ieiri leo よく寝た ω 今から勉強頑張る 明日でテスト最終日'
positive,'dual romi 明日こそはがちで病院いこ ಠ ఠ '
positive,'negi tei ふえあ ω 三 ω 三 ω それnoahのときの noahぴかたんもいった ω 三 ω 三 ω '
positive,'noanoab rt allight noanoab 分かるー ﾟ ﾟ きゃっはうふふ がたまらない ཀ で でも二次元の貧乳限定 ཀ プルプル\n\n違うよ じゃあ思春期の名はもらうからのあちん反抗期なー ω '
positive,'freebird 至福本はやく見たいなぁ どんな私服を着ているかよりもそれを使ってどんな写真が撮れているかの方が気になる私 笑 でも香取さんの私服は自分の好きな系統と似ている部分があるから そこを突き詰めるとどうなるのか 見るのが楽しみです ω 香取慎吾 回目誕生祭 '
positive,'kazasumi k sri nd いっそ 戦闘中もハイリ にならないでしょうか ω '
positive,'kimichudon kis yuta そーなの ごめんよー デイリーモーションでみれるんじゃないかな ω 焼いてあげたいけど自分のすらやけない すん'
positive,'zakimiya laav 明日こそ\nこれるでしょ ω 待ってますょ あ 無事仮免合格 '
positive,'fura cassisruki タグrtありがとうございました こんな奴でよければ仲良くしてやって下さい ω '
positive,'scr anm seyu rtありがとうございます 丿 ω ヽ フォローさせていただきました 呼びタメ大歓迎なんで ぜひぜひ仲良くしてください ᴗ '
positive,'hodumi 頭使いすぎて糖分ほしす いただいちょります 写真撮ったの別の日だけどね ω http t co nbwpcylc m'
positive,'jyunki mosa mr ヤバイ ω おしり可愛い 勢いで うにたん作った 笑 http t co vjxcnypqfc'
positive,'amakin rt bird 年黒子テツヤ生誕祭 年黒子テツヤ生誕祭見た目とか雰囲気可愛いのに性格男前で負けず嫌いで紳士的で優しい 月 日は黒子っちの誕生日 黒子っちお誕生日おめでとう 出遅れた http t co m '
positive,'kenji kyopa ねる おやすみ ω '
positive,'ism miina がいないと番組の 割は成り立ちませんよ メガネ似合いますよね とか言いながらメガネちゃのる全く持ってなかった ω 眉間が好きってことはデコちゃのるがお好みですか http t co fsdbvtwdeo'
positive,'ss 眠い ω '
positive,'aomy rt favoreye 黒子お誕生日おめでとうございます っ ω c 黒子テツヤ生誕祭 http t co ghzzknafk '
positive,'shitsuisetsuna 桜田さんと美慎さんのやり取りが ω 三 ε 三 ω 三 三 ω '
positive,'pm syugorei だよね ありがとう ω 三 ω ゆげゆげまゆげさん ω '
positive,'takoyakixty rt akiratamcat 劇場版 プリティーリズム オールスターセレクション プリズムショー ベストテン の上映館が増えていません orz http t co duvpo l yl'
positive,'luv nh あいちゃんから送られてきた動画がやばい 笑\nしおり会いたいなー '
positive,'kimatti ha ku なんてこったい o 可愛さ溢れる顔文字やのに '
positive,'tommyy adptjg ありがとオオカミせんぱい ω '
positive,'kawaseme じゃあ今んとこはそれで解決ってことにしとくよ 私も辞めたくないし ω '
positive,'sh nk takuto 遅い時間にすいません しよと申します フォロー頂きありがとうございます 恐れながらフォロバさせて頂きました ダンロン好きーなので仲良くして下さると嬉しいです 宜しくお願いします ω '
positive,'maca cm 完全にまちさんのお陰で目覚めましたありがとうございます もはやロマンですね ひゃー'
positive,'i s masa projectthc まじすか ぐぐります '
positive,'o luvxx iwh a shic でしょー º ฅωฅ º やる気なさすぎてまいった 笑 '
positive,'kazutakeonda 倖田來未 loveil ラヴェール 箱 枚入り 即日発送 送料無料 レビュー記入で装着液付 ワンデー 度あり 度なし カラコン カラーコンタクト あす 円 クイーンアイズ楽天市場店 http t co ht m pr nx odz'
positive,'y a ri haru 私友達の少なさには定評があります とても大事な友達は 人ですが内 人は友達の域超えて家族のようです ω '
positive,'ars ohmiyahoney なにこの等間隔的じゃない感じにcm入れてくるのイヤラシイわー ﾟдﾟ http t co hv jj ao'
positive,'aym nyan hamu まさかのww\n見ちゃったけどね ิ ิ '
positive,'ke kyousuke hachinosu たぶんしょーこ来るの遅いかもなんで俺だけ早めにいくかもです ρ '
positive,'oyu hot yuyaxyuyaxx なんとなく思い出したようなもやもや ω bsで見てたはず たしか なつかしアニメ見たい '
positive,'mayuxusa 最近寝るの遅すぎ お風呂はいろ ˇωˇ '
positive,'fmblaugh yic まめやね さおさん 楽しかったよ ありがと ˆᴗˆ '
positive,'shichan 時からは 人で子供達をみる時間 今なんとか落ち着いてる でも まだ目があいてるよー 近ごろ眠ったら子供達が泣いても起きれないのではと恐い 今日も次のミルクタイム辺りにアラームをセット '
positive,'masada 最近のマイブームは夜 ホームシアターのスピーカーでjazz聴いて寝ること 大分落ち着く ε '
positive,'reicaan よっしゃあぁああ 睡魔と闘いながら 時間でプリント終わった さて 寝よ oo'
positive,'yukiemon w全く手つけてないや ω 酒井先生に作って欲しかった ω '
positive,'tsunchan tsucapon まさかのレトルト д '
positive,'kf ご飯食べたしもう寝よかなあ ω http t co svqz hqwz'
positive,'tasathann ちんこ という文字を見るといつになっても声を出して笑ってしまう私もまだまだガキだな 黄昏 '
positive,'nyaa imakatu 多いなー どれくらいの頻度で開かれてるのかなー ω 遠い目\n議長 どーすればよかですか '
positive,'chos a ぶどうの森はじめて行ったけど\n美味しかったからまた行きたい 今日もありがとね ω http t co b qv fbca '
positive,'kira kentomoru 今日クレアーズで購入した 点 可愛くてにおにおします 可愛いのがあり過ぎたので 点で 円を セット分購入 お得 vωv http t co chw lbaodx'
positive,'kana ssctomoka ああゆうとったな笑 じゃあそのあとまでまとう ิ ิ '
positive,'hachikounameko hinayako 始まっていいのかわるいのか ww ω '
positive,'isanainusa rt yumikosudou 深夜のラッキューロ落書き\nドゴルドは楽さんのおなかで生き延びればいいのにな うるさそうだけどな ω http t co n o ccllmv'
positive,'cya gb guild おっけい からむ おやすみ ε '
positive,'spalahniuk 明日はどっちだ ºェº oo それではみなさま おやすみなさい gat cat neko http t co ae ab wsfn'
positive,'soureira oko と とる ω ふじゃない ω '
positive,'ainu nae 死闘 市東さんが待ってるよ ิ ิ '
positive,'sa ku ra おさしみなさい ω '
positive,'umouden black ありがとう ι '
positive,'ki no おまけに実習が一段落して今はずっと教室で 時間授業だから 日が長いっす 実習の方が楽しい ω '
positive,'pkmch manwith gaogao うそん 聞いてなかっただけじゃ '
positive,'warapuu arika tuttii そうそう めっちゃウケたんやけど 笑 アメブロから拝借したらしいw\n画像検索でもででーんって感じで出てるもんなぁ д '
positive,'mayupta アンメルツヨコヨコを 分おき位で欲しがる私の肩こり恐ろしい '
positive,'yappy yuumin ぽっぽちゃん o 元気かぁー ω またよろしくね '
positive,'aky techiko これは睡眠時間削ってでも見たいね ω '
positive,'skmilkcrac 今日は出てこなかったか д '
positive,'m バレンティン\nジャスティン\n赤ティン\n\n逮捕フラグ立ったな '
positive,'chitoxile rt tetsumaru 拡散希望 無料企画 第一弾 応募条件をよく読んでからrt リプください ω わからないことがあったら質問も受付けます 結果は全員には返せませんのでご了承下さい http t co lho bjff x'
positive,'zaki san kn prx 見たいよねえー けどその日は既にライブが入ってる д '
positive,'mtmt おまいらいつまで起きてんの ω ニートなの ω はよねろや ω 皆 おまえがねろや'
positive,'rn aa yonchuu まじ そりゃヤバいねw\nおれ数学上がってきてる でも留年までゎ行かないけど物理やばいよ º言º '
positive,'kexxgo バレンタインだぁー ω '
positive,'totti star pinkpinkpick 寝るのかー д おやーすーみー oo きっとすでに あやこおぷそよ д '
positive,'yuuxx v たくみさんがライブ出れんとか ギターが弾けないとかほんとだめ '
positive,'cathy canfac plastic 人呼べる家じゃないの ω 広くてキレイなら国立のときみるちゃんと 人泊めてあげれたのにな ω そんな事は決してない かわいい 知ってる ω だね スリーショットを撮ろう ω 三 ω '
positive,'re veeve 夜更かししすぎたーーねむくてしょぼしょぼ ω '
positive,'jrq され ั ั '
positive,'bmv kero アニメ見たいんだが姉の部屋に友達が来ているので今日は封印ですか '
positive,'f u l v waa waa waa フォローありがとうございます ω '
positive,'moe sjelf fate destiny ありがとうう º º 色々感謝感謝だ ᵒ ᵒ あっ じゃあフックチャームは先に送るからアニカフェで椿が来たら追加でお譲りして頂く形でも大丈夫かな ﾟ ﾟ o ﾟ ﾟ '
positive,'ieniwa cnt sw そんなそんな ิ ิ なんならもっと文句言ってくださっても大丈夫ですよ ิ ิ '
positive,'tmt xo mchqn bm いいなー しかも 左とかやばい 笑 '
positive,'ruttarosuke 今日バイト先一の強面社員さんと不審者さんがバトルしてて凄かった ˇωˇ フロア騒然 よりによって今日来るなんて不運ね ˇωˇ '
positive,'kmkmtan terakoya r ありがとうございます ỏ '
positive,'mmingcs neko musume アレ 内部事情を知ってないとヲタ外からは引かれるだけですよね '
positive,'nocchi kotoha nico おかえりおやすみなさい ω '
positive,'ri yuu tp ai no ぜひぜひ ω いってらっしゃい わら'
positive,'pika ayaori makoto そうらしいよ o 雑穀米だとなおよろし д '
positive,'aa xna 葵も sにしよかな に興味がない '
positive,'amecou ほほう とりあえず頂いた資料と手元の薄い本だと や くらいで進めてます許して ω '
positive,'basket a k wtd 勉強しないからポケモンの神様が運を見放したと ε '
positive,'miyuchokochan つかれたー テスト近いから今日は無理だったけど いつか社員さんと飲みに行きたいなー ω '
positive,'aren ma 妹から誕生日プレゼントもらった これだから シスコンはやめられない ω '
positive,'d arc en ciel mirai sub 定期rtありがとーっ フォローさせていただきます よかったらフォロバしてねっ gt ω lt '
positive,'hueruwakame m うわああ良い死に方したよお父さんん ω '
positive,'kamihazi tomoe happily ame ありがと そうなの ω 卒業するまでねw\n卒業したら違うとこで働きたいなーとww'
positive,'oji dayo x おきまつぼが前にヤーコンに似てるって言ったからそうにしか見えなくなった ω '
positive,'naxx kurumi ナンデ ソンナニ カワイイノ って 顔 ω 笑\n\nしません 断言 くるみちゃん と 会ったら\nまず 最初 に 告白 しようと\n心 に 決めておる 笑'
positive,'uwan aa love うちの都合で すまんな இдஇ '
positive,'t hairo rt bqwatcher 茨城県のお魚 マダラ bq kg スズキ クロソイ マコガレイ マトウダイ アイナメ イシガレイ ヒラメ ショウサイフグ 月 日厚労省 http t co qixcosynxd okf '
positive,'miduki jyun 真面目系不真面目って絶対私のことや\nまあこの言葉私が作ったんやけどな\nほんまにもう耐えれなーい ˆoˆ q ˆoˆ q ˆoˆ q ˆoˆ q ˆoˆ q ˆoˆ '
positive,'ree nanana ジャイアン最高 ω ほんとはまっちゃった '
positive,'pecokuru toratalip ぱっつんオソロっち ω '
positive,'miwaaya 専門行くか就職するかー 専門行くならウエディング科行きたいなー ω 進路悩むー'
positive,'justnow bakuhatu もう早く日付変わってほしくて寝ちゃいそうだったw 時にupする予定なのにw\nねっちょり書いたよ 長いよ 蒼ちゃんのトキヤで早くはぁはぁさせてよ パスは別々でもいいんじゃないかな サイト毎で見るわけだし ω '
positive,'soraaosora うふふ やっぱりわたし無理だ '
positive,'ksbxchun a xx めぇっっちゃちいちゃかったな ω '
positive,'elf sj eunhyuk mawook 本間に ありがとうございます そうゆってくれて嬉しい д '
positive,'mal ajikyun これは凄いね ﾟдﾟ '
positive,'asa ama ebi やったぁぁ o ﾟ ﾟ o 今回より絶対おもろいやつだぁ ω '
positive,'stno yooupi 楽しんでくる '
positive,'souta ゲームしよ ω '
positive,'maji anchan みんなで飲む酒はうめぇぜ 久々に飲んだな ω 三 ω 三 ω '
positive,'matsunoko 変換なほんと ω '
positive,'eight shota xx 抱きしめたい 時 分頃\nからだから 朝ゆっくりしてこ ω '
positive,'saki vis okomemilk まあちょっとレアだしのちのち売れるからよくね '
positive,'kokekokeko はじめましてまいめろんさん補習で おそらく まいめろんさんの前にいた餅です '
positive,'clamp takakuro ko gyo フォロバしてなかった すまぬ えりあり '
positive,'exile ssh 買っちゃった クソ可愛いぞ なとぅこ え ω '
positive,'puzzym r rmkm ふざけ ω タナトスとフェリオが出ましたなき'
positive,'gurumikanpapiko harumetiharu ぱるたん ω リツありがと ひなたん可愛い '
positive,'yuhei snsnaiko あらw随分と弾丸ですなw 了解しました ω '
positive,'axmd kero kero chan 受験大変そうですけのはやく卒業したいです 頑張ってください 応援してます '
positive,'shoswim oakly o nanatty かんぺきに出来やんでも\nななの最善尽くしなよ 応援してる ω '
positive,'miotan eden kazumax 今夜は寒いですしねww週末なんで酒がすすんでるのかな ω '
positive,'kismyft chuchu mitsuu ありがとごさいます ˆ ˆ '
positive,'srino バイト終わって帰宅中 ω 疲れた 疲れを癒すのは椎名林檎の歌 やっと休日がくる д '
positive,'tokimekiwatage 合宿めっちゃ楽し 選考日知ってたら絶対に来てなかったけど 最後の合宿だし来れてよかった と言い聞かせよう自分に でもスキーより雪で遊んでるのが一番楽しい http t co si nplwr '
positive,'ajandarashi 今日はレコメン 明日っていうのかな ww\n\n明日中 生入試の日だから 高校休み 久しぶりの土日休み ε '
positive,'majapy 横アリ初日終わりました o すごくよかった でも スタンド席って一番前は立ってはいけないのね д 立ってたら注意された ノリが悪いわけではないのです 立てないんです '
positive,'tarakolog miss down 恐れ入りますdmしましたので確認お願いします '
positive,'taoist exo と 真面目に思ったりもする ˇωˇ '
positive,'hashimoto non toomza そうなの ω あと一ヶ月でもう卒業 ω '
positive,'snowfs ever free 今しらおのゲレンデ画像見たら 山の中腹のゲレンデがオススメやったわ でも しらおは歩いては登れんから 白鳥高原の端やったら結構広くて自由に遊べるんちゃうかな ゲレンデデビュー楽しそうやな ε '
positive,'aa o o nanako bluepand ｒｔありがとうございます フォローさせていただきます フォロバおねがいします '
positive,'abnn e 一番右から二番目の男の子はだれ ノ '
positive,'rlko まな板女子ください '
positive,'nene pi chan うわー もー ぴーかこ見たかった '
positive,'tla sur スだちさんいないなーってtl覗きにいったら寝だちさんだった ω '
positive,'rkrn 教官のおっぱい θ '
positive,'aka azu a hairi gray どういたしまして '
positive,'sukidazye そういえば カラオケ行ったときに\n\n そんなこと裏のまた裏話 歌ったら皆が笑過ぎてやばかった笑笑\n\n特に\n\n コシコシ などなど 楽しかったなあー ω '
positive,'dmy j hono 本当に勿体無いよ私には º º ほのちゃんに似合うよ '
negative,'rinkaqute tot 今まで出会いコミュニティを敬遠していた貴方も初心者同士仲良く盛り上がってみよう http t co yny cqfof'
positive,'sacha st place 早くいったほうがいいよ gt lt '
positive,'ick w kino いてらありがとうです ω '
positive,'u marii nonty そーいうことか じゃあ仕方ないやん '
positive,'mattsuser rt favotwi 高校生のクレしん妄想が地味に今もブーム ヮ http t co hds jtyo nhiroshi 有益なことをつぶやこう'
positive,'azul noah もう布団に入っちゃったから寝落ちする可能性大だ じゃあ布団入らなきゃいいのに でもお布団すき ˇωˇ '
positive,'wazousuki ダンスって結構長くやらないとさ力つかないよね 年もやってない我はなんの実力もつきませんですた o '
positive,'aayyata tmpk そうしましょう ぶらぶらしたい ˆoˆ '
positive,'sa ya w coco そーするわ 笑 ちょ 今から 小学 年生に 人分 もらってくるわ o '
positive,'pinriko bb よんだ 笑\nあたしのコミュしょー加減やばいわ ω '
positive,'ytn hiro maxmum あたしが骨折でしょ みさきが別れるでしょ ちひろがきゃべつと一緒に小指スライスするでしょ まやが目にできものできるでしょ はつみがバイトリストラされるでしょ って感じ д '
positive,'seari ヽ o 丿 割の病気は自分で治せる 抗生剤の作用やサプリの効果的な摂取法などは勉強になった http t co ut h tq q'
positive,'happysnoopy m miyu miyu 明日ダイジェスト その翌週から 週に渡って だよぉ 週のどこに出るかが問題だよね ु '
positive,'gokiburioruki msnas どうぞどうぞ 私もフォロー失礼しちゃってもいいですか ω '
positive,'suzuka morinoshin なんでですかー 女神様のような優しいきよ先輩ならきっと作ってくれますもん ovo しないんですか д '
positive,'buntanoaho mikinonno それは大阪と博多のだったような '
positive,'oh yuka 同期とバッティングセンターなう ω 鬼コーチの鬼指導ーー 笑 http t co etmkaptwq '
positive,'mimimi ht znz フォロバありがとうございます 素敵な絵で とても好みです '
positive,'goldkiui ごはんじゃない ิ ิ '
positive,'rinrin 片思いって楽しいよねー '
positive,'blanline dj takaya 甘さに一瞬びっくりしますけど飲みやすいですよねぇ '
positive,'chiaki myupri gyam これ見た時も一瞬イリュージョンしてるの気づかなかった ω http t co zjrvytwft '
positive,'nakamegurororor bf なんかいろいろかわってるー ω '
positive,'p funo ありがと 頼りにしてる ω '
positive,'xxuvwxx からおけいきたい '
