@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'quot i wanna love you in slow motion quot lol listenin albert posis cover '
negative,'quot i wanna set you up with one of my friends'
positive,'quot i was nurturing the tender'
negative,'quot i would dump his a quot but what if u keep saying that and u keep going back cuz u want ur kids to have a dad life is sooo hard '
negative,'quot i would have died i would have died rather than betray my friends quot oh sirius black i love you '
positive,'quot i would see the world through your eyes quot lt soo cute listening rite now '
positive,'quot i quot am the second coming of me the first time i came around i was largely un noticed'
positive,'quot if a triangle could speak it would say that god is eminently triangular quot spinoza '
positive,'quot if an idea does not sound abseloutly absurd at first'
negative,'quot if i had it my way'
positive,'quot if i had the chance i d ask the world to dance quot gas skrapin to seasideee to play frisbee and lacrosse '
positive,'quot if only if only'
positive,'quot if there r any ghosts in here'
positive,'quot if u seek amy quot finally makes sense to me i m so slow '
negative,'quot if u take away my rainbow i will cry give me back my sunshine quot man i miss floetry '
positive,'quot if ur really a prince i ll marry you quot hehe '
negative,'quot seventeen forever quot is stuck in my head forever thanks a lot but i love it '
negative,'quot shaking your ass you re doing it wrong quot dimhalo fail '
positive,'quot shall i show you why angels have swords quot nikosbrook gets the triptych out so glad we re friends '
positive,'quot she has a troll body right down the diamond in the belly button quot zac colby ladies and gents '
positive,'quot she s like the wind quot yea'
positive,'quot shut up amp let me go quot i love this song '
negative,'quot simple plan'
negative,'quot sin is the ruin and misery of the soul quot writing a paper on jonathan edwards it s almost am '
positive,'quot sip trunking for the big guys quot i dunno it works for the smaller guys too why quot uc enabling quot sip trunks is important http bit ly xtqd'
positive,'quot sir'
positive,'quot smear quot as in poo visio lol windex coffee '
negative,'quot so colin'
positive,'quot so damn lucky quot wheeeeeee one of my fave '
negative,'quot so i drive home alone'
negative,'quot so sad i knew him quot world s oldest man dies in japan http tinyurl com n v sz'
positive,'quot so sick'
positive,'quot so stay awake and i ll stay i try and go'
positive,'quot so this is love'
negative,'quot so we re going to take advantage of you while you re here quot and give you hours a day to leave the house lt my parents '
negative,'quot so'
negative,'quot solid bullpen showing comes undone quot post editors can just paste in same headline for nats on a daily basis '
positive,'quot some people follow their dreams others hunt them down and beat them mercilessly into submission quot '
positive,'quot something spiritual quot on live now www newroadsvideo com come join us '
positive,'quot sometimes life is less than hunky vampires and teen wolfs and that is ok quot andy samberg'
negative,'quot sometimes only one person is missing and the whole world seems depopulated quot truer than true i miss my baby '
positive,'quot ssaaiilliinnggggg quot go avant any avant fans h amp s be putting me on its like and inhanced version of wrnb and wdas phl s grownfolks statins '
positive,'quot stand back quot linus loves ft sam obernik dance edit i love internet radio on musicmonday '
positive,'quot stand by me quot by david a is awesome and when he revived quot beautiful girls quot i almost melt '
positive,'quot if you change your mind'
positive,'quot if you have a fever'
negative,'quot if you like cats so much'
positive,'quot if you see stupids everwhere'
positive,'quot if you sit up straight at the dinner table'
positive,'quot if you want something said'
positive,'quot if your boyfriends got beef'
positive,'quot if you re gonna play like a winner'
positive,'quot if you re not a sweet piece of man candy i don t know what is quot ahahahahhahahahahahhaa '
positive,'quot iï ve been thinking'
positive,'quot i ll choose witch'
positive,'quot i ll never understand you quot hahahah'
positive,'quot i m breaking wind quot lmao after school care kids are funny '
positive,'quot i m destined to do great thingssss thou shall see me become greatness quot i made that up just now haha '
positive,'quot i m different to other women'
positive,'quot i m gonna send him to outer space'
negative,'quot i m in driver s ed get me out of here quot all week '
positive,'quot i m not chubby'
positive,'quot i m not going home not really quot bursts into happy tears i love this movie so bloody much and emmielovegood and hptwilighter '
positive,'quot i m not staring i m looking for extended periods of time quot me '
negative,'quot i m not that girl quot makes me sad '
positive,'quot i m on a boat quot literally on the lake for the day '
negative,'quot i m over her'
positive,'quot i m pretty fly'
positive,'quot im so you so lattttttttttte quot '
negative,'quot im sorry'
positive,'quot i m ur biggest fan'
negative,'quot i m watching tv quot except i m not http www twtish com '
positive,'quot i m wore out like the waist band on some old underwear quot lil jon '
positive,'quot i m your biggest fan i ll follow you until you love me paparazzi quot lady gaga '
positive,'quot i ma furious souljah'
positive,'quot in dreams and in love there are no impossibilities quot janos arnay thats what i say and you all should believe exactly that '
positive,'quot in the valley'
negative,'quot in view of the possibility of an outbreak of the human swine influenza h n the programme will be shortened to one day june quot '
positive,'quot intuition becomes increasingly valuable in the new information society precisely because there is so much data â john naisbitt use it '
positive,'quot invisible bow and arrow free quot http twlol com tw v lol ichc '
positive,'quot is in awe of everything she sees your way quot '
positive,'quot isn t it amazing how nice people are to you when they know you re leaving quot '
positive,'quot it quot was cool '
positive,'quot its almost like being in love quot '
positive,'quot its always better when we are together quot '
positive,'quot it s because i can spell confusing with a k and i like it quot so cute '
positive,'quot it s funny when you re coming in first'
positive,'quot it s like that and that s the way it is quot run dmc http blip fm jgvk'
positive,'quot it s monumental quot seems to be the hip thing to say these days guess i m working at the right company at the right time '
negative,'quot it s not we were going to quot it s we was going to quot actual quote overheard today at the office grammatical fail '
positive,'quot it s okay you re not my type quot quot smart quot quot no single quot watching casino royale'
positive,'quot its the god in me quot that song is off da chain '
negative,'quot jeff'
negative,'quot jim carey hasn t made me laugh since quot '
positive,'quot jo dids and daisy back apparently sam that ll make you much happier too'
negative,'quot joellen started crying and then it all went down hill quot kaitlyn hypothetically '
negative,'quot just another day that i had the worst day of my life quot '
positive,'quot just keep pushin b c evntually ull look around amp realize uve made it to the top quot me tunnel vision lt lt as dawnrichard says isrealdeep'
positive,'quot just walked by hollister in mall feel raped by cologne quot why that is awesome saying thanks whatthebuck '
positive,'quot kate gosselin of jon amp kate plus has a cookbook coming out in octobe '
negative,'quot keeping your guard up in a relationship keeps the love out too quot '
positive,'quot killa show dudes brazilians are my fav people quot gosto de ler posts assim'
negative,'quot kimberly you re sick as it sick in the head quot says best friend '
negative,'quot kinda of sucks knowing that happiness doesnt existed in my life almost lovers a fine frenzy lt goodbye my almost lover quot wat do u mean '
positive,'quot kiss me through the phone quot has the worst song lyrics i ve heard in years however'
positive,'quot kiss my acorns you big kluka quot pip '
positive,'quot kissing is so fun awkward balloon quot mdiaz disagrees with my previous statement i stand by what i said '
positive,'quot la la la la la jon knight quot finally got the ipod fixed '
negative,'quot lance wicks bsc hons quot hmmm i can get used to that uni classification has arrived or depending on the moment'
negative,'quot last school week of my life quot dont make me cry sdnomaiid'
negative,'quot late quot start but hanging in there wish i had the day off need the moneyz'
positive,'quot leave the pieces quot the wreckers hmm '
positive,'quot left to lie quot by bobby long awesome '
positive,'quot let me hug you or else i won t get a quot hugs i love my brother '
positive,'quot let me twitter dat quot http bit ly fblgk '
positive,'quot let the earth touch the sky quot hint it s a heart connection lll '
positive,'quot let true love decide if we should be together quot bonita frase '
negative,'quot lets get drunk and be somebody quot rest in peace uncle larry '
negative,'quot let s have some fun this beat is sick i wanna take a ride on your discostick quot nancy amp i saw a dead opossum '
negative,'quot letting go is the hardest part quot whoever said that wasn t lying '
negative,'quot life can only be understood backwards but it must be lived forwards quot '
positive,'quot life is a blank page each person holds their pen nd writes their own story quot natasha bedingfield i love tht sayin '
negative,'quot life quot would not be returning for a third season detective crews is ace '
positive,'quot life s a climb'
positive,'quot life s like a jump rope up down up down up down up down quot my newest song discovery which i love '
negative,'quot lindsay looks like the pretty one and you look like you quot my yr old sister'
negative,'quot listen to the thunder quot i ll probably hear it all night '
positive,'quot live like you mean it love til you feel it quot '
negative,'quot looking for a fairy tale ending but all im going to get is real life quot '
negative,'quot losing you quot busted forgot how much i loved that song '
negative,'quot lost quot s juliet just died nnoo and it doesn t look like she ll be back since she ll be a lead in quot v quot lost is becoming a sausage fest '
positive,'quot love has only a beginning quot darshan singh think and think about it'
positive,'quot love was leaving quot that s some good stuff '
positive,'quot love you s all quot i should say haha thats only one pint aswell haha '
positive,'quot lovebug quot is the most romantic song eveeeeeeeeeeeeeer ahhh the jonasbrothers are genius '
positive,'quot loved robpatz s face when kristen dropped the popcorn ah'
positive,'quot low quot wachin aidan soooo cute bless x'
positive,'quot make your own kind of music sing your own special song make your own kind of music even if no one else sings along quot '
positive,'quot mama there goes that man quot my line for the day haha '
positive,'quot mandatory quot meeting in a couple of hours i ll be in the back with my hat down low and my shades on '
positive,'quot manele beton quot ma urmareste pe twitter how cool is that '
negative,'quot market forces quot i m not real sure i know what that means anymore lately it feels like we have been condensed to the big '
positive,'quot masturbation can be fun quot '
positive,'quot maybe years until the day my dreams would match up with my pain mushaboom quot '
negative,'quot maybe you ll send me bbm s quot haha lauren can t believe her last episode is today '
positive,'quot melvin van peebles â save the watergate quot thx rb ultimateanswer â http blip fm b ty'
positive,'quot metamorphosis quot that cds the shit though think one of my faves lol but thats cuz i can relate a little more to it amp i love that'
positive,'quot mood angry level quot hahaha i love silver '
positive,'quot morning has broken quot ggg i know it s early but i m in a great mood today made a cake for us '
negative,'quot mr bill quot is apparently too big for facebook picture uploads keep crashing the system '
negative,'quot ms white in the lounge with the wrench quot followed by quot who the fuck didn t show me the lounge who the fuck oh i had it quot '
negative,'quot my big redneck wedding quot is killing me inside it s so horrible '
positive,'quot my church gets fucked up on communion wine quot gt watsky '
positive,'quot my cousin blank quot always denotes that you re about to hear a very bizarre and possibly crappy story i listen anyway '
positive,'quot my everything quot by cathy nguyen and randolph permejo youtube peeps has been stuck in my head since yesterday love that song '
positive,'quot my money s not in my account'
positive,'quot my name s pitt and your ass ain t talkin your way out of this shit quot watchin pulp fiction '
positive,'quot need to know if its over because i would leave you alone quot its over'
negative,'quot needs quot the clothes cannot shop can t take it anymore'
negative,'quot new in town quot is too slow i was disappointed '
positive,'quot nice to follow you'
positive,'quot no children quot by the mountain goats is an awesomely pessimistic song'
positive,'quot no distance of place or lapse of time can lessen the friendship of those who are thoroughly persuaded of each other s worth quot '
positive,'quot no matter what i do'
positive,'quot no person ever fully discovers and develops his full potential until he dares to risk quot micheal de montaigne what a lovely morning '
negative,'quot north korea quot entrou no tt omg ï o sinal do fim '
negative,'quot not now quot '
positive,'quot nothing gay about a gay wedding quot kï sz'
negative,'quot now back again studying for the algebra regents quot '
negative,'quot now is no time go headlong in a difficult situatn take precautns amp do what u can min any personal danger quot damn'
negative,'quot star trek quot on a much larger screen lens flares even worse capt pike is cool'
positive,'quot statements are bad'
negative,'quot stop following me quot chellefaace hates twitter i m sorry '
negative,'quot stop your twittering quot maryland cookies bgt '
positive,'quot stronger'
positive,'quot stuck quot at crackle barrel in a horrid rain storm at supper time darn the bad luck '
positive,'quot stuff quot what would we do without quot stuff quot http plurk com p yyfcp'
positive,'quot sun is shining'
positive,'quot suse me'
positive,'quot tainted love quot soft cell http blip fm eo s'
positive,'quot take back everything you ever said girl you never meant a word of it you never did quot goodnight twitterererers '
positive,'quot take your shirt off it helps with the aero dynamics so you can dunk better quot d haha hollsiter guy '
positive,'quot taken quot made me seriously thankful now if only my dad could meet some superstar and get me a recording contract in my dreams night x'
positive,'quot takin care of business quot by bachman turner overdrive http bit ly bozv yes we are '
positive,'quot teach u a lesson quot plan '
positive,'quot team jã rn quot was singing on quot nordkjosmessa quot this year '
positive,'quot tears dont fall they crash around me quot bullet for my valentine falling in love with them '
negative,'quot test of progress quot line in midterm prompt really threw students for a loop most wrote about assessment lesson for me and them '
negative,'quot thank you for your report please confirm the bus line number quot '
negative,'quot thank you quot little words'
positive,'quot that kind of noise should be illegal quot my mom referring to someone s blaring bass in traffic behind us gotta love her '
positive,'quot that still only counts as one quot gimli http tumblr com xae s'
positive,'quot that was so fucking money'
negative,'quot that s acyually worst than a tank top quot wow '
positive,'quot thats it for now'
negative,'quot thats when paula s sparks went away quot driven to marion right now '
positive,'quot the questions i always ask about weight lost matters quot http aa weight loss club com '
positive,'quot the age of a woman doesn t mean a thing the best tunes are played on the oldest fiddles quot ralph waldo emerson'
positive,'quot the author of the previous update was the cool'
positive,'quot the barrel quot with my lady '
negative,'quot the better you program'
positive,'followfriday thanks mikeharperpiper paulpuddifoot lachatnoir johnweston treagus ladybug lookski davecapo westonsupermum '
positive,'followfriday these peeps are awesome buzzedition lotay bassyc amous vivspace baros williambay yuriarcurs follow cause i say so '
positive,'followfriday thx crusaderz life and thanks for makin me laugh and smile today '
positive,'followfriday to you all thanks for your interrest on terminator the sarah connor chronicles i don t give up the resistance join us '
positive,'followfriday update miss geschiggd amp griesgram just for the conversations '
positive,'followfriday wonderwoman velcroshoes is seriously the only follow i recommend she s ultra cool enough said follow her '
positive,'followfriday yo i recommend moon ique peza isabelsotto and so on xd'
positive,'followfriday rockobrocko robtyrie mikeminer benlucier mathewi neilmorton rhh shawnhawaii brundle fly'
positive,'followfriday will make a big list later '
negative,'followfriday revised mzlaffy aka gottalaff '
positive,'followfriday catholicchicks'
positive,'followfriday the comically insane rustyrockets'
positive,'followfriday nikkipilkington because of her i now can create a tweet coupon and more '
positive,'followfriday rocketrobin he s the dude and straight on the buzzer vote for julian smith amp his sexy sax x'
positive,'followfridays ten things only needs more for '
positive,'followfridaythanks ï stephenwinfield bunkershotgolf golfforum sortagolf divot monkey andybrowngolf ï thanks guys '
positive,'followsunday nbradbury is the guy who made homesite'
positive,'followsunday cosmicmel â â â â one of my sexy amigas i invited her to twitt amp she is here now enjoy her amazing vampira eyes '
positive,'followsunday yvujnna '
positive,'followthischick crimzon rayne she s awesome'
positive,'forourhero forourhero forourhero forourhero forourhero forourhero forourhero forourhero forourhero forourhero the end '
positive,'fr zalete hey any pointer '
positive,'frenchmcflyteam frenchmcflyteam frenchmcflyteam '
negative,'fryqi http zoe tis me weebly com how will i be discovered if nobody reads lol'
positive,'funny dannybrown you should check out briancarter '
positive,'fuqtwitter amp ohnotheydidnt both are gone on the trending topics unbelievable someone did something '
negative,'fuqtwitter asked to take a ride on my disco stick i m filing harassment charges'
positive,'fuqtwitter because ohyeswedid '
negative,'fuqtwitter for the cavs losing '
positive,'furniture design space saving wallbeds these are the keywords we are working on today this is part of our mission '
negative,'gasol your so sexy why are you a laker '
positive,'gdjb nothing at all amazing vocal '
negative,'geekcamp all these talk abt machines is making me think of terminator salvation '
negative,'geekcamp multitasking trying to test internet connection to see if can do live demo later but looks like no '
negative,'gencon regal has a booth'
positive,'gimmefailwhale hey can i have them i m a youtube vid making addict too '
positive,'glastowc glasto twitterbury â with one week to go until the glasto world cup great effort people and thanks to all that donated '
positive,'glee is definitely my new favorite show thank you aaalisson for telling me to watch it '
negative,'gm why is the us govt bailing them out split them apart and sell them off no more tax dollars socialism begins here ugh '
negative,'gmail is down again '
negative,'gmail spam filter must be taking a long smoke break this am'
negative,'gnome do leaks are back '
negative,'gonzpiration argh coupure non world record attempt in paris live gt http ustre am x v '
negative,'goodpussy will have you late to work everyday '
negative,'goodpussy will have you watching that long ass sex in the city movie lolol i think i just told on myself '
positive,'goodsex does more for me than goodhead i need that male penetration '
positive,'goodsex is a great way to start of the day then it s all i can think about later and it leaves my legs weak i love my babe mmm '
negative,'goodsex is something i miss stupid long distance relationships '
positive,'goodsex is the best trend topic i ve seen so far '
positive,'goodsex is what i give him every time '
positive,'goodsex is when dude is hittin it from the back'
positive,'goodsex is when everyone joins in '
positive,'goodsex is when she runs and come at the same time over and over and over '
positive,'goodsex is when she screams into a pillow '
positive,'goodsex is when you still feel the tingle days later '
negative,'goodsex is with another person lol been single for years '
positive,'goodsex was saturday night '
positive,'goodsex when you get tighter and tighter'
positive,'goodsex will have u wakin up saturday morning freakin out bc u didn t set ur alarm'
positive,'goodsex with scad lololol'
positive,'goodsex is what you shuld get every night maybe a c uple f times its g od f r y ur health '
negative,'google takes questions via iphone very cool app not available yet though http tinyurl com nn ef'
positive,'gr conf quot smart configuration quot is basically replacing xml by groovy ftw via oliverwi '
positive,'great sex'
negative,'gtd is the best system to organize my whole life but the tasks on my lists must be done by myself any other ideas '
negative,'gtretweet younesbounhar i don t know i didn t expect to see'
negative,'guiks net is not responding again '
positive,'guitar hero metallica ist einfach nur cool '
positive,'hamlet a slow start but then it definitely takes your balls and just twists them'
positive,'quot the brothers grimm quot '
positive,'quot the business quot on npr best entertainment podcast'
negative,'quot the chances of finding survivors are tiny quot sarko feared dead http www nytimes com world europe plane html rip'
positive,'quot the climb quot is such an inspirational song playing guitar '
positive,'quot the company quot and quot city romance quot s new chapters have both been submitted to literotica and eroticarepublic should be posted soon '
positive,'quot the complete black books quot just arrived looking forward to some entertaining tv nights dvd'
negative,'quot the constant quot lost episode '
positive,'quot the continuous integration game plugin for hudson introduces a game where users gets point on improving the builds quot http bit ly ngue '
positive,'quot the da is dressed to the nine quot amp hopefully i will be too '
negative,'quot the directorate can t assassinate the failwhale quot msg i got from spymaster sad '
positive,'quot the greatest pleasure in life is doing what people say you cannot do quot gtg have a nice day may god bless us all x x ryro '
positive,'quot the hangover quot supprisingly hillarious '
positive,'quot the hangover quot was beyond hilarious go see it '
positive,'quot the hardest sell you ll ever make is to yourself quot henie '
negative,'quot the iphone quot cannot be synced because there is not enough free space to hold all of the items in the selected playlists quot '
negative,'quot the meal is not over when i m full'
positive,'quot the new world religion quot ha ha adam fly a kite da view is awesome up here '
positive,'quot the only thing stopping me from becoming a serial killer is my distate for manual labor quot love this quote '
positive,'quot the opposite of love is not hate'
positive,'quot the squinty eyed'
negative,'quot the storm quot has been stuck in my head since june th this has gone too far '
negative,'quot the things'
negative,'quot the time traveler s wife quot trailer is up she s not a readhead in the movie http bit ly rmy l'
positive,'quot the toilets are so fancy they re filled with soapy water quot '
positive,'quot the town without a toothache quot small and insignificant on the map'
positive,'quot the very thought of humanizing hitler makes me queasy if he had a good side'
negative,'quot the world i know quot always makes me sad '
positive,'quot there are few things more satisfying than seeing your children have teenagers of their own quot the circle of life '
positive,'quot there is love after love quot this quote got my attention '
positive,'quot nutella on banana bread well that s just out right blasphemy quot omg emily i love u '
negative,'quot o land'
positive,'quot off the hizzle fo shizzle quot phrase of the day xx'
negative,'quot oh god'
positive,'quot oh grow up brandon quot little kid talking to and elephant named brandon when they were drinking from oreo sticks '
positive,'quot oh i no like join the marines i already got my future set i m not going to give up i don t need to join to realize how strong i am quot '
positive,'quot oh man this must be weird for alyssa i got my arm around her and she already has a boyfriend quot haha michael is silly '
positive,'quot oh no when i called you thought i was david cook quot i have to admit'
negative,'quot oh'
positive,'quot ohh my goodness'
positive,'quot ohoh ohoh i do not hook up'
positive,'quot oldtimers'
positive,'quot on my own barlowgirl is a good song haha i was listening it before xd'
positive,'quot on wednesdays i go shopping and have buttered scones for tea quot yes'
positive,'quot one by one we re stealin the stage here we come so get out of our way quot '
negative,'quot one last time quot by elise estrada sad song '
positive,'quot one thing is clear i wear a halo'
positive,'quot only those who have learned the power of sincere amp selfless contribution experience life s deepest joy true fulfillment quot tony robbins '
positive,'quot open the file in your favorite editor quot linux '
negative,'quot other half quot had to choose tonight to check your posts on twitter not my best move '
positive,'quot our intention was to build a tool with the simplicity of photoshop quot is there contest for worst metaphor this could score well there '
positive,'quot part of the list quot and quot kick him out quot are my jamsss '
positive,'quot payback'
negative,'quot pembsdave he s gone now '
positive,'quot penetrate quot is such a naughty word '
positive,'quot people change'
negative,'quot people living in competition quot hello world i m awake now'
positive,'quot peter pan amp wendy turned out fine'
positive,'quot peter pan and wendy turne out fine'
positive,'quot peter your dog is giving me diabetes quot '
negative,'quot plane debris found in path air france jet took quot http is gd mh n no sign of survivors '
positive,'quot plastic loveless letter quot just came on my ipod thanks'
negative,'quot please wait a few minutes to vote again quot really puts a damper on the fun of thumbs upping or downing parts of films on youtube '
negative,'quot pokerface quot is in my head'
positive,'quot pounding quot went over big time hilly amp i look like good amp evil alter egos http mypict me ytc'
positive,'quot press flack quot is only the choice of words of the fictional bard by the way and neither the one of me nor the one of borisgott '
positive,'quot principal williams'
negative,'quot prison break the final break quot huuuuuuu tã rar '
positive,'quot promise me'
negative,'quot python bit me i know'
positive,'quot r u th t chï au u to b ng quot bung cua nguoi an thit cho hay cua ban gai nguoi ay bad bad'
positive,'quot rainy days and mondays always get me down quot it s a rainy first day at camp lyc tired and wet but still smiling '
negative,'quot reading ultimatum is like having your brother root your toy box'
positive,'quot ring that bell'
positive,'quot robby quot is cute too '
negative,'quot roger federer saddened that nadal won t be at wimbledon quot lt me toooooo '
positive,'quot roofies why don t they call em floories'
positive,'quot s space ladies only lesbian'
negative,'quot scream all you want small mailman none of your mailman friends can hear you quot this movie makes me miss my boy '
negative,'quot see you make the world go weird quot from weiwei s sms '
positive,'quot select all rows from table quot a new way to do queries outstanding performance'
positive,'quot september until i die quot released on hard beat records includes a real booty babes remix musicmonday '
positive,'quot served some reheated salsbury steak'
positive,'quot shadow quot board white and gray outline of a certain someone http tinyurl com n szsf'
positive,'quot she can move it like you'
negative,'quot she looked beautiful as your wallpaper quot taylor swift goodnight f m l'
positive,'quot she told you the willy dance quot his reaction i just love himmmmn '
positive,'quot she s i can t find a thing to wear'
negative,'quot sigh quot another day'
negative,'hangover had one on thursday'
positive,'happy stars wars day me s a ja ja binks ha a crappy day outside though ah well makes me have a bit more motivation to revise '
negative,'happy woofwednesday'
negative,'happyshooting ist down '
positive,'haveyouever i love that song by s club have you ever '
positive,'haveyouever been alone at night'
negative,'haveyouever been broken up withfor the summer and then hated them the day aferwards for flirting with someone else i have '
negative,'haveyouever cried the point ur eyes qot extremely biq amp puffy '
negative,'haveyouever dropped the soap in your own shower at home and still been scared to pick it up '
negative,'haveyouever dropped your phone in the toilet i have '
positive,'haveyouever eaten chili with tofu with mushrooms with rice with soya sauce with garlic and with pineapple and durian just yesterday '
negative,'haveyouever faked an orgasm so well that the person u fcking was like who s yah daddy'
positive,'haveyouever followed a soap opera i follow as the world turns '
positive,'haveyouever gotten so drunk you do the sickest shit in the world i haven t '
negative,'haveyouever gotten so drunk'
positive,'haveyouever had a girl crush lmao when u know ur straight but there s a girl who u would cross the line w nicki minaj '
positive,'haveyouever had a threesome yes http bit ly mwzkq'
negative,'haveyouever had pity sex wit some '
negative,'haveyouever had to use a porta potty in deg heat yes'
negative,'haveyouever is falling off the charts fast '
negative,'haveyouever lost wallets in one month '
negative,'haveyouever loved somebody so much it made you cry i have '
positive,'haveyouever made into the style gallery http tr im oft '
negative,'haveyouever murdered someone cause god told you too '
positive,'haveyouever muttered behind your bosses back then spent the entire day wondering if he heard you '
negative,'haveyouever needed someone so bad unfortunately yes i m needing right now na na'
negative,'haveyouever peed on a girlfriend in the shower as funny as it sounds chicks have no sense of humor about that kind of thing trust me '
positive,'haveyouever prank called a telemarketer'
positive,'haveyouever said hello to goodbye '
negative,'haveyouever seen a midget stripp huh no'
positive,'haveyouever shook the wetness off like animals do when you step out the shower lol it cuts your drying time in half '
positive,'haveyouever stepped on algae that glow under your feet like sparks north shore oahu'
positive,'haveyouever stole someone s parking permit out of their car'
negative,'haveyouever stood up ur blind date because he is so cute and u r not i have felt guilty still'
negative,'quot sigh quot time to do the math homework '
positive,'quot slow is always better trust me cuz i m the dr quot dr dre in the new dr pepper commercial smh super corny '
negative,'quot smokin aces quot on usa bout to go off '
negative,'quot smulan quot sank and i ended up on a one palm island for two months hitched a ride on a passing banana boat to rotterdam where to now '
negative,'quot so blame the pilots there dead and can t defend themselves quot gt something we get used to there'
negative,'quot so we stand here now and no one knows us at all i won t get used to this i won t get used to being gone quot i miss home and everyone a'
positive,'quot some rise by sin'
negative,'quot something is never nothing quot i miss tessie '
positive,'quot sometimes you wanna go where everybody knows your name'
positive,'quot sooner or later'
positive,'quot sophia don t cry'
negative,'quot sorry but it appears you have already voted for this user on this wall quot how would you know that'
positive,'quot soulove deep episode quot is comin '
positive,'quot soz i heardz yuo lykez teh naps quot i sure do and now i have to study d tomorrow is the last day of exams '
positive,'quot staycation quot starts after work today time to unwind in the atl for a long weekend enjoy'
positive,'quot staying alive quot the beegees have now effectively colonized my imagination hey'
positive,'quot stop running cause without you i got nothing quot just sound trippin lol '
negative,'quot stumbleupon has temporarily run out of sites relevant to you please sign up for more topics quot '
positive,'quot stupid is as stupid does'
negative,'quot such a lonely day and it s mine the most loneliest day in my life quot tenho tantas saudades tuas '
positive,'quot suit up quot barney s the best neil patrick harris nph sings at the tony awards http bit ly fgmrg'
positive,'quot suprised quot mom with a cake and a present'
negative,'quot susan boyle quot fans'
positive,'quot suzanne s diary for nicholas quot by james patterson just got it'
positive,'quot tabs anywhere quot feature in mightymorph is working now amp even works perfectly with multiple instances on a page '
negative,'quot take me baby take me nowww quot i love scooter and hangovers are the worst thing known to mankind that and children '
negative,'quot take me with you i start to miss you quot '
positive,'quot take that look from off your face you ain t ever gonna burn my heart ooooooooout quot '
negative,'quot taking queues from history s greatest musicians'
positive,'quot talgujuhtide quot gathering and erki fashion show last night was great '
