@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'bopsicle the ddg s know better but we still love you '
negative,'bopsicle yes ma am '
positive,'borat your sexytime with eminem was inspiring '
positive,'borat you are the man '
negative,'boratlibre yep for that purple thing '
positive,'borderjournal so from now on it would be worth dropping over to wodonga to have a go at the network now '
positive,'bored at work one packet of ketchup for every fry you had sounds good to me lol would you like a fry with that '
negative,'bored hey'
positive,'boredandbloggin welcome back '
positive,'boredcoryi love you to baby boy muuuaaahhh pr nc ss '
positive,'boredercollie come to ssm and quot play quot with the geese at our only decent city park god'
negative,'boredercollie i am lost please help me find a good home '
positive,'boredgirl lol if it works'
negative,'boredmommy oh no i hope you guys feel better soon wah '
negative,'boredmommy totally and the sad part is that it didn t have to be that way '
positive,'boredwife i think you are being too meek'
positive,'borgintraining i saw it and i liked it not bad '
negative,'boribarbie i know that aloe works but i didnt have any i just bought some tho'
negative,'boriing aw really i think my parents are leaning towards the sciences i don t know what i m going to do so stressed out about it '
negative,'boriken now that u say that i miss guavate '
negative,'boringpostcards nope he doesn t seem to be there today'
negative,'boringsophie no only rumors metallica in august and ac dc in september i think'
negative,'boringsophie they broke up in or '
positive,'boris wrong using delicious to the max'
positive,'borisbozic does look pretty good will have to have a coffee off with mine '
negative,'borisiochev dang'
negative,'boriss damn i wish i was still in sf '
positive,'borjeous well if sulit ok lang too pay hehehe '
negative,'borkware i guess the honeymoon cot is now just quot the cot quot '
negative,'borkware wah i have been yoyoing in a pound range since last april i really need to get unlazied'
negative,'born dancepcd omg you beeetch you saw brit i wanted to see her i though you wernt going omg super jealous xoxo'
positive,'born shine ever it did'
negative,'bornadragonfly where you at sweets i need a shot in the arm '
positive,'bornforkristinn ah i m stoked he s finally in the band'
negative,'bornfromblue ughh parker'
negative,'borntobemaria i don t want to be bffs just friends'
negative,'borntobemaria well that was pretty mean coming from a girl like you '
positive,'borntosingx your ice cream '
positive,'borntowrite isnt it great kno that god is us and since he is know weapon that is formed shall prosper '
negative,'bornuniqorn omg yes yes yes yes yes but wait'
positive,'borriesaur thats ok i just got out of the shower lol mine was also really good '
positive,'borristhebooger heyy'
negative,'borsche i know the feelin'
negative,'bortflancrest doesn t show up for me '
negative,'bortflancrest yay i ve totally been having withdrawals whatever happened to fun people '
positive,'borzack md lol'
positive,'boshbrand thanks for the retweet you captured the message well'
positive,'boshemia it sounds really good my hubby doesn t like pineapple he s crazy '
positive,'boshoff hey bosh welcome to twitter glad to be your first tweet when you want to send a message to someone type theirname'
positive,'bosintobin lol i ll try i hope you do as well '
positive,'bosintobin wow sounds like the desert party at the vancouver convention '
positive,'bosn c otter can t you have sex and play halo '
positive,'boss cee yeah we go this thursday i can t wait lol how about maybe tomorrow we go for coffee or fooood '
positive,'boss uu i think i m falling in love with you xxx iloveyou'
negative,'boss awww bax don t leave yet '
positive,'boss er i m holding on to that thread of restraint until tomorrow '
positive,'bossdianne not so much slight lang haha may resto na pala kami '
positive,'bossdianne very queing as in bonuses malaki as in quarterly bonus niyo '
negative,'bossfan now if only i didn t live miles away from you i am still craving taco bell i miss the days of living behind one '
negative,'bossgirrl sad day '
positive,'bosskhouston im bloggin right now will do later '
positive,'bosskhouston thx for the credits '
positive,'bossladitoya thank you and good night to you '
positive,'bossmaddam get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
positive,'bossmobb goodmorning to u n goodnite i m goin to bed '
negative,'bossmobb im a lebron lover amp u can stop talkin bout him'
positive,'bossmobb single people go to clubs to get drunk and a have a night of meaningless sex sometimes even the non singles do the same '
negative,'bossmobbnelly ur boy bossmobb got mad at me and unfollwed me but dis real talk i m trying to put ya on once a snitch always a snitch'
negative,'bosssanders what why noooooooo but i do know someone who needs it if you can t go '
positive,'bossyj look who got a twitter lol '
positive,'bostangeles yes'
positive,'bostinbloke as am now down with all things swedish must be heaven '
positive,'bostinbloke great enjoy the riverside if you can '
positive,'bostinbloke have a wonderful twitter free weekend chill out in the heat he he '
positive,'bostinbloke it s not called ning '
positive,'bostinbloke ok don'
positive,'bostinbloke yeah '
positive,'bostjancizelj welcome back '
positive,'bostonbibliophl annkingman if there is a boston book tweetup'
positive,'bostonbibliophl good luck today '
positive,'bostonbookgirl as soon as i sat down '
positive,'bostonbookgirl don t be so sure about that the yanks are kings of the comeback '
positive,'bostonbookgirl i am going to include the secret code word when i query you oh yes i am and if it doesn t work'
positive,'bostonbookgirl let the fighting ensue then hehe '
positive,'bostoncourt we had to leave soon after unfortunately but succeded in my goal of getting my friend interested in seeing more theater '
negative,'bostondave as long as there is good marketing good looking videos '
negative,'bostongal oh'
negative,'bostongal you ditched us for your ex what about the odt sistahood we are eatin in hour'
negative,'bostongrlkayte ahhhhhhhhhhhhhhhh i m gonna cry again '
positive,'bostonmamas here you go whoopie pies http bit ly lhag'
positive,'bostonmamas of course you are my favorite boston blog '
positive,'bostonmarketer i can help with both '
negative,'bostonmary not quite green but milky '
positive,'bostonmary these are fabulous girl thanks for doing this '
negative,'bostonrandy so sorry to hear you separated '
positive,'bostonsky where love indian and they are very vegetarian friendly '
negative,'bostontweet nothing for those of us under '
positive,'bostontweet had a great time at boloco'
positive,'bostontweet matty in the morning on kiss the quot right now quot segment at makes me feel better about my problems '
negative,'bostontweet sounds like fun already have plans tho '
negative,'bostonwahlbergs i would love too but too bad ur butt is not around here '
negative,'boswick shits messing up my drive to happy hour '
positive,'boswick thanks for keepin me hip to the game nighty night sir im off to the bar '
positive,'botanicalglass thanks for telling people to follow me you are very nice '
negative,'botanicalls that s sad '
negative,'botdfmusic '
negative,'botdfmusic http twitpic com w n fuggin raddddd i wants him to do my hairrr '
negative,'botherer aww'
negative,'botherer i m happy i just want some epi news '
positive,'bottc ah very cool i very much want to go but never seem to have the money during ticket buying season should be awesome '
positive,'bottie thanks we re looking forward to your visit '
negative,'bottomkicker i know tomorrow night me you '
positive,'botwinick oh'
positive,'boucher you ve achieved tweetbox zero '
positive,'bouchrainparis th january looks like both our birthdays have passed oh ive always wanted to learn french just never found the time'
positive,'bouchrainparis heyy i m good you '
negative,'bouchrainparis i can t but my best friend laura lives in paris until november '
positive,'boudga lol oh i know i d rather have the chemicals than the bugs '
positive,'boudga oh thanks i ve been here about months now'
positive,'boudga we shoot closer to p or early morning light '
positive,'boudicca oh it s totally enjoyable but can anything with eliza dushku be taken seriously for a grape '
negative,'boudledidge before i scrolled down i thought you were talking about girl talk the dj and went lol but wow thats a pretty offensive blog'
positive,'boughtinap '
positive,'bougiebitch oi bougie'
positive,'boujarfaoui i too am thrilled to be one of the fp followers i know its a bit selfish'
positive,'bouldercoaching hi scott i m reading your book now it s very'
positive,'bouldercoaching will do'
negative,'boulders how rude i have your carc btw '
positive,'bounce t mind swine flu and all that blah hahaha rock college'
positive,'bounce yup '
negative,'bounceswoosh it s hard'
positive,'bounzze haha yeah do the test it s a good one '
positive,'bouquemusic aww you re so sweet thank youuuu '
negative,'bourach hugs i ve been there too not nice you take care xxx'
negative,'bourach not too bad today how are you did you have a good night on friday hope you re not missing the books too much '
positive,'bourbon crow today my wife'
negative,'bourgeoisguilt awww no fun lol'
negative,'bourgtai ha i thought you were asking to be malicious you got my hopes up '
positive,'bourko keep an eye out for their new bengal ipa as well as the golden dragon strong celtic ale '
negative,'boutiquing oh'
negative,'bouver haha damn hot btw'
positive,'bowas good night â http blip fm a ho'
negative,'bowchicka ugh you think you failed your test'
negative,'bowchicka http twitpic com kgnv i ve had that job a few times '
negative,'bowen you are the best and'
positive,'bowen it s just me working on it i can send you the information again thanks so much '
negative,'bowen now we won t be able to say bruuuuuuuuuuuuce at the games anymore '
negative,'bowen sad to hear the news bb your defense prowiss will be missed'
negative,'bowenandarrow so sad not to be going stupid baby ruins everything p'
positive,'bowhaus yesss good good '
positive,'bowl the bunny ha ha ha'
negative,'bowl the bunny it does i don t even get excited when she s on anymore it just upsets me i was a huge fan i miss the old sarah '
positive,'bowl the bunny yeah'
positive,'bowler ever good good '
positive,'bowlmeoverva u r welcome thankfully'
positive,'bowsek hehehe nice name booowseeeck makes me laugh everytime'
positive,'bowser i ll pop my car round for you to do why your in the mood '
negative,'bowskii i know i asked calihikidd where u was and he said u were sick hope ur feeling better babes we need to do a beach day soon '
negative,'bowwow have to go to chicago today sorry bud '
negative,'bowwow u can have normal things hope u cheer up i haven t seen the vid yet i hope i dnt fall out my chair lol'
positive,'bowwow u grind early in the morning and it is appreciated not to many males winning now a days '
negative,'bowwow dang bow u set us up i cant choose between u and wayne '
positive,'bowwow a mix of both '
positive,'bowwow aha wow bow ur cool '
positive,'bowwow aww a baby bow on fox '
negative,'bowwow awww '
positive,'bowwow bow tell ms teressa i said hey wats up tell here thanks for birthing you soooo fooooinee lol '
negative,'bowwow can u send me the new song some how i cant get zshare to work '
positive,'bowwow can you qive me a shoutout please you should coe to westchester or come back to ny you had it crunk at apollo chula'
negative,'bowwow come on ustream i ve missed you i ve either been at work or in bed'
positive,'bowwow follow me '
negative,'bowwow hey is it going to be viewable in the uk this time it broke my heart when i couldn t play the last one haha '
negative,'bowwow i just woke upp lol'
positive,'bowwow i like your speech and attitude lol '
negative,'bowwow i thought uu sed u were on live or isnt this the real bow wow '
negative,'bowwow im a fan and u havent talked to me yet '
positive,'bowwow im eatin caption crunch waiten on u to say wat up to me lol'
negative,'bowwow im mad how im tryna watch you on ustream and my screen aint comin up '
positive,'bowwow it s good to know u finally got off the runway lol '
positive,'bowwow lol i would be lined up too lol that s alot of talent in one room though i love y all can t wait to see all y all on tour '
positive,'bowwow lol gotta play me one of these days '
negative,'bowwow my biological dad aint shit either he a drug head'
negative,'bowwow omg i knew their whole album i miss them '
positive,'bowwow ooohh sounds good wish i could b doin dat rite now follow ya girl '
negative,'bowwow that bitch ashley for callin the cops after she got her ass whooped now my girl eb s locked up amp tht nigga s baby mama '
positive,'bowwow that s funny my mother says that all the time '
negative,'bowwow twitter slap myself for locking my keys in my apt smh '
negative,'bowwow well i jus wanna wish u the best of luck night i wont b there but shut it down ny like u always do ny loves u bow real '
negative,'bowwow what s going on shad '
negative,'bowwow yayyy u comin to toronto but not goin to concert dont noe how to get to the place ur goin to '
positive,'bowwow yea its me '
positive,'bowwow you did good lets hope they let you go xx'
positive,'bowwow yup it is me '
negative,'bowwow ur making me saddd cuz ur down now im down too '
negative,'bowzerscastle i wish i could sleep that long '
positive,'boxdenfresh i know right '
negative,'boxdenfresh not really '
negative,'boxee when is the windows version coming '
negative,'boxofchocolates especially retrievers'
negative,'boxofchocolates great job on the k today'
positive,'boxofcrayons let s say the rd type of person is he who wants to count'
positive,'boxofheroes wow good luck im sure you will do well we got another site to review '
negative,'boxofjuice ikr sadness '
negative,'boxofjuice yeah oh going to sleep liao night night '
negative,'boxspring true'
positive,'boxwhatbox good decision '
positive,'boxxybabee good movie '
positive,'boxxybabee plz make an new video '
positive,'boy kill boy where were you road trippin yesterday '
positive,'boy kill boy haha well everyone likes hugs '
negative,'boy kill boy i may not be on much tomorrow'
negative,'boy kill boy i m sorry i m really sorry'
positive,'boy kill boy niceee '
negative,'boy kill boy oh sorry not getting all my replies nothing against you and yes'
positive,'boy kill boy thank you '
positive,'boy kill boy thanks '
negative,'boy kill boy that is ridiculous how long has it been like that for '
positive,'boy kill boy will say bye now bed time soon see you later'
negative,'boy kill boy you need to go to sleep '
positive,'boyceavenue hey guys it s leann i dont know if you remember me but i just wanted to say that i m very excited to see you guys go far '
positive,'boyceavenue hi are you guys ever coming to norway that would have been awesome '
negative,'boyced what kilt dad s wedding i didn t have much choice so i just slowly cooked throughout the day '
positive,'boycott love hey kerri i think you know who this is'
negative,'boycottlovee haha everyone makes fun of me for my tiny jeans its not good when you wear short super skinny jeans lol'
positive,'boydhilton ooo awesome should be a good read '
negative,'boydhilton swells lt sob gt that s terrible news i loved his stuff '
negative,'boydhilton why was he repeatedly tapping his peepee bad images '
positive,'boydjane thanks for the tweet'
positive,'boygenius lol i do especially when you could kick them off for hours '
positive,'boygirlboygirl hi there'
negative,'boygirlparty boo to that we are supposed to celebrate mine tonight and i woke up sick '
negative,'boygrundy good lol i don t really care if it sounded conceited or not shes been working a lot and i haven t gotten a chance to see her '
negative,'boyink good luck with the flooding'
positive,'boyink fun fact the word jeep was originally g p geep for short '
positive,'boyislost i m getting up and having a shower might get ma hair done early '
positive,'boyislost yay lunch break going to get me some lunch the home to eat it '
negative,'boyislost i don t think so '
positive,'boyislost i m good already been shopping trying to fix my mom s computer now argh how are u '
negative,'boyislost i m not sure they will have time to do any colour today anyway i was considering highlights if i could get it done'
positive,'boyislost nooo that s fine i ll download yahoo '
negative,'boyislost nope not yet its as lonely as ever'
positive,'boyislost nothing had heaps to do but chose to relax for most of it how abt u you need to tell me about this bird of yours btw'
positive,'boyislost ok im gona go but i dont want to be close with anyone atm'
positive,'boyislost same to you '
positive,'boyislost thanks for the followfriday '
positive,'boyislost that is hilarious i love birds i don t have one atm but i have dawgss'
negative,'boyislost yeah '
positive,'boyluvx yay for you winning tonite was fun like always your boys make me smile '
positive,'boynameddavid in which case'
positive,'boynapped nice to spend yesterday with you guys '
negative,'boys like girls i am here in winter aahahah'
positive,'boysandclothes yeah thnx i got it i actually posted the pic on my site http www deevazquez com blog '
negative,'boysforpele lmao drunktweet time already i m still at work nrs tyler texas said it was thirstythursday this morning hmmmm'
positive,'boysforpele lol yes anything to help out rob '
positive,'boysnoize alright '
negative,'boysnoize sorry man '
negative,'boystar yeah i was stuck at home with nothing to do tonight '
positive,'boysx uk meghanmf jobrich dameunited avmaster thanks guys for the followfriday mentions '
positive,'boytoyjesse hi '
negative,'boytoyjesse just wait till she is and doesn t want u to walk her i miss my big girl being a baby girl '
positive,'boytoyjesse tell people to follow me '
positive,'boytycoon '
negative,'boywho ramen i m sorry to hear '
positive,'boywonder im up and about had a very nice slumber now theres a bottle of johnnie walker here hmmmmmmm '
negative,'bozeman i can say'
positive,'bozzjulian glï ckskind '
positive,'bpagevsddors yeah that pretty much sums it up '
positive,'bparker seattle i totally got about golden girls that is a gr show '
negative,'bpastorin i miss you too '
negative,'bpb craigtmackenzie ryanbalfanz jluebbert let it on the train to bournemouth on tuesday morning '
negative,'bpdinokc poor pearlz i have that trouble with men too they dance round me amp lick my nose'
negative,'bpdinokc that is so sad '
positive,'bpfox and i think broad appetit tomorrow isn t going to help either '
negative,'bpfox just a nightmare help hahaaha '
positive,'bphotography im prayin for u whit '
positive,'bphotography you are not you have us whit '
positive,'bpick you look really cute in that photo '
negative,'bplusb i was jealous i want to see santigold i ll be back in north texas in august though'
positive,'bpmann thanks for that i really tried hard with the free content so i m glad you liked it we ve had some great feedback so far'
negative,'bpmarkowitz me too me drink tonight'
positive,'bpooler glad to know that i m not just amusing myself '
negative,'bposney ohh shit well i didnt know you would like to go out there stop being a punk to me '
positive,'bpriode and mpriode it is most definitely as hot as a crotch outside haha'
positive,'bpstoyle thanks sorry about that it s fixed '
positive,'bptbtrfly ha for once in my life we had cloudy skies though '
negative,'bptheproducer without me '
negative,'bptv that means no bp tonight '
positive,'br ii t why limit your story to ch tell all what is annoying you at www iamsoannoyed com '
negative,'br mel summering with the south and carribean apparently '
negative,'br wheeler me too except mine is a '
negative,'br klynbetty its your friends families fault '
negative,'br klynbetty its your friends peoples fault '
negative,'br klynbetty your not rude i was playin nooooooooooo '
negative,'br nnie also'
positive,'br xen so did you get rained on '
negative,'br l i wish i was watching stardust i feel like i can t live in my house rightnow '
positive,'br tterz yeah it s going to be saweet you gotta get a '
positive,'br zy yeah i m auditioning next week eeeek d'
negative,'br zy because u guys r gonna be famous and you ll all be busy to hang out '
positive,'br zy well instead of homeworrk'
positive,'br zydadon never ever over til its over if its meant to happen it will happen only god knows lets go cavs '
positive,'br nda yes'
positive,'brabakr my hubby cuts metal his work for a living amp when he has scrap'
positive,'brachiosaurid lol who from hs got so hot '
negative,'bracman haha i ve ed john mayer before too no response '
negative,'brad king oh no i m mostly posting them on friendfeed where they do show up but they also get sent here to twitter as well '
negative,'brad scott i was asked to find a link from twitter for a campaign actually as well as booking schools tours'
positive,'brad x lol i see you re having fun too '
positive,'brad aww she s getting so big adorable'
negative,'bradaus thanks i restarted and reinstalled itunes many times so annoying i usually can figure these things out'
positive,'bradaus that s the first time i ve ever seen your face haha '
positive,'bradausrotas lmfaooo okay enjoy i ll be there in a couple of hours '
negative,'bradausrotas yeahh i miss ya brad of paradise lol you need a nickname '
positive,'bradbarrish thanks brad let me know about new shows coming up you are always so in the know '
positive,'bradbaumn lunch'
positive,'bradcawleyhamm if i m conscious tomorrow somethin tasty for sure '
negative,'bradcollinswtw so im guessing they didnt wear your shirt last night devooo ha '
negative,'bradconley i know very depressing i live there but movie studios are moving in and brought open jobs for us'
positive,'bradcooper i have the dvr set'
negative,'bradenu nope i m down to oz on sundays because that s my early morning and no frappachins '
positive,'bradenwalker the z pack rules '
negative,'braders aw you gotta help me i don t know what to do '
negative,'braders very much so sad times'
negative,'braders yeah hci doesn t seem that bad'
negative,'bradeyoung what s wrong honey '
positive,'bradeyoung it s an awesome vegetarian restaurant down the street from me i m sure i ve told u about it you need to try it '
positive,'bradfordshimp the least i can do for you is re tweet it when it s ready so me mine is http bit ly xpvt i talk about viral tweets'
positive,'bradfraser i know eh i m awesome at bbqing i love it '
positive,'bradgal sure thing hope you have a great week '
positive,'bradgallaway gcplay finished wow i just rescued the princess haha maybe whittaker helped your strategy kids r so smart these days '
positive,'bradgallaway yeah the grocery store in the mist one'
positive,'bradgross if you need me to take a look at anything'
positive,'bradhanks thanks for the followfriday how s the quot interview video quot coming along do you need a stand in '
positive,'bradhassett welcome to london enjoy the weather while it lasts '
negative,'bradhawkins thats messed up '
negative,'bradherman i wishh i could i m not a good sleeper night'
positive,'bradhfh i can t wait for hfh new album'
positive,'bradhfh so proud of you boys '
negative,'bradhfh they only suck when they give you needles i was scared he was drugging me to take advantage of me alone in that big chair '
positive,'bradhfh you guys were amazing '
positive,'bradhigham th juuuuuune oon my bdayy x'
negative,'bradhouse all i know is that they pick up close to where we are staying maybe a couple minutes walk i had to phone website bah '
positive,'bradhouse do you use tweetie you can double click on my reply and see what i replied to '
positive,'bradhoward nice video site s looking good'
negative,'bradical agreed its so sad '
positive,'bradiewebb vegetables you were close '
positive,'bradiewebb'
positive,'bradiewebbstack love you too xd'
positive,'bradiewebbstack hug '
positive,'bradiewebbstack oh my fkn god'
negative,'bradiewebbstack why dnt u like rite bak to me its sad becus im going out of my time jst to u becus ur my fav and yea '
negative,'bradiewebbstack o omg jealous much u reply to her omg omg omg ily heaps plz just one word or more most likely more plz '
positive,'bradiewebbstack o not the jelly beans my all time favourite share '
negative,'bradiewebbstack andyclemmensen soooo not fair'
positive,'bradiewebbstack agreed cake cake cake '
positive,'bradiewebbstack ahahahahahahahahaha bradie you are so cool talking to your socks ily x how are you aye x'
positive,'bradiewebbstack already called me u didnt sound like a old man either haha thanks so much calling '
negative,'bradiewebbstack are you a home handy man coz i m trying to put together a desk and it s really not working help xx'
negative,'bradiewebbstack aw you poor guy don t you hate the hurty cyring leg feeling '
positive,'bradiewebbstack awesome '
negative,'bradiewebbstack aww you should just give me a call now and we will talk until what do you rekon '
positive,'bradiewebbstack aww bradie ill take u out to dinner and feed u ur soo frikin awesome '
positive,'bradiewebbstack awww hun ur very entertaining i look forward to ur tweets lol xx'
positive,'bradiewebbstack awww ily you re so sweet '
positive,'bradiewebbstack bitch fight ahaha trip them and make them graze their knees '
positive,'bradiewebbstack bradie u r my hero i wrote poems u if ur interested check it please let me no what u think myspace com dj melza'
positive,'bradiewebbstack bradie please entertain me'
positive,'bradiewebbstack bradiee may i ask why your picture is a cat haha ily xx'
positive,'bradiewebbstack bradiee your so cute but um every time i show like a picture of you to someone they say you look stoned lol '
positive,'bradiewebbstack chocolate cake lt yes'
negative,'bradiewebbstack do you hate me now im sorry but im actaully your biggest fan if i told you i had red carpet to would you be unhappy '
positive,'bradiewebbstack haha i like you default picture meow '
negative,'bradiewebbstack haha damn you now i want jelly beans '
positive,'bradiewebbstack haha i started it'
positive,'bradiewebbstack haha when yous planning on coming to perth next dont tell shaun and andy but your my favourite xx'
positive,'bradiewebbstack hahaha my uncle does that coz my aunty is a whore who left her kids '
positive,'bradiewebbstack hi bradie i like you shaundiviney andyclemmesen'
positive,'bradiewebbstack hope you reply to my myspace comment my name display name is daisy if your wondering haha '
positive,'bradiewebbstack how much have you drunken haha you are so cute xo'
positive,'bradiewebbstack how ve you been latley you havent twittered in ages'
negative,'bradiewebbstack i bet you wont reply to this tweet that ll make me sad '
negative,'bradiewebbstack i hate you i wanna leave schhol i hate weeks of exams '
positive,'bradiewebbstack i love the smell of rain how are u xox'
positive,'bradiewebbstack i love you bradie '
negative,'bradiewebbstack i miss you comments and talking to you on msn but i still love you'
negative,'bradiewebbstack i really really really wanta ps i have a super old original playstation it sucks that they dont make more games it'
positive,'bradiewebbstack ill take you out for dinner '
negative,'bradiewebbstack jealous i m sick it s so cold here '
positive,'bradiewebbstack lol your gorgeous '
negative,'bradiewebbstack nawwww poor bradiie id stop at maccas for u xx ily'
positive,'bradiewebbstack no matter what you do bradie there will always be a place for you in my heart '
positive,'bradiewebbstack noooo bradie you need to now write one status about me livnb and amanda one stepcloser pllleeeasse '
negative,'bradiewebbstack oh me i do they used to make has do it in primary school it hurts when your done the whole song lol xx'
negative,'bradiewebbstack please stop picking on me bradie your realy starting to hurt my feelings '
positive,'bradiewebbstack short stack are in tending topicczzz '
positive,'bradiewebbstack sway sway bradie'
positive,'bradiewebbstack thank jodie for your newfound amazing spelling '
positive,'bradiewebbstack thanks for letting us know yay '
positive,'bradiewebbstack thanks for yesterday'
positive,'bradiewebbstack there s plenty demon deaths'
positive,'bradiewebbstack ur tweets brighten my day '
positive,'bradiewebbstack vegetables braide'
positive,'bradiewebbstack we love all of ur tweets bradie follow me and pls accept me as a friend for facebook'
negative,'bradiewebbstack what happened to calling people at i have stupid school stuff at '
negative,'bradiewebbstack where were yoou walking hope your legs stop hurting '
positive,'bradiewebbstack yay we are bradiewebb'
positive,'bradiewebbstack yes'
negative,'bradiewebbstack you best be calling me boy still haven t got mine yet miss you x'
positive,'bradiewebbstack your a lucky boy '
positive,'bradiewebbstack you re a cool bean '
negative,'bradinator i do but i am the only one in my house who cooks or has the rule so i still have to clean '
positive,'bradinator nah just drunk as quickly as possible and then min run back home'
positive,'bradjward last year s heweb promoted back channel as well even had it up on screens during meals and meetings '
positive,'bradjward we looked for twitter commentary while we were live tweeting graduation at ithacacollege and interacted with the chatterers '
positive,'bradknitter haha deal unless the older'
positive,'bradkriebel mmmmm mr roboto '
positive,'bradlawless well'
positive,'bradleemeredith http twitpic com iwzu haha stoners '
positive,'bradley g tell her congrats '
positive,'bradleycruce your the best thank you ohmanamanda wtf i didnt know '
negative,'bradleyf it would be cool if my car wouldn t be full of dents boy'
positive,'bradleyf that may be true i ve had it happen on both twittelator amp tweetie via iphone twitterfon is okay thus far though '
negative,'bradleyf well'
negative,'bradleyjean mines either '
negative,'bradleyjoyce oh crap didn t see the truce request oh well lost another car '
positive,'bradleyjp you did and i m starving '
positive,'bradleyjp you re only going to sleep for hours i d feel sick '
positive,'bradleylaw have fun at work '
positive,'bradleypotter oh snap that s awesome camp woothemes ilike'
negative,'bradleysalmanac i saw dirty three back in the early s and the warren ellis was really drunk for whatever reason and made it awful '
positive,'bradleytfoster brad dont do that most followed thing'
positive,'bradleywill uh oh what are you blogging about '
positive,'bradlt i blame it on this drafty corner '
negative,'bradmacd xd'
negative,'bradmantv well'
negative,'bradmantv what the fuck oh shit'
positive,'bradmcfadden oh'
positive,'brado well well well look he poked his head out '
positive,'bradofarrell congrats on ur award that was a cute video '
positive,'bradorlich thanks for following me '
positive,'bradpeebler hi there'
negative,'bradpickens meganwagner me too maybe fp gave us the sickness '
negative,'bradpollard oh my god '
positive,'bradpowell meeting with pres of disney that s great to hear and pleasant surprise would love to hear more on this outreach '
negative,'bradpowell charity update t cell antibody study opened then closed radiation now in all we set our hearts give thanks as god leads'
negative,'bradqb i know the feeling man just lay low for a while some people are just like that '
negative,'bradradke just said i fail i think i might go cry now '
positive,'bradrhine i just might be able to make that '
positive,'bradrickharris haven t been this month yet lol atl s like my nd home '
positive,'bradruggles thx for punting us to clients we really love the modification work you ve done on our themes '
positive,'bradruggles we ve gotten that response at our house too oh the strong willed child '
negative,'bradsabbath it s too cold '
negative,'bradsabbath oh do they and u r unemployed damn'
positive,'bradsabbath oh well'
positive,'bradsabbath pretty much the judging bit not sure about the guy bit just yet '
negative,'bradsabbath yeah lots of things go crazy when that happens its hard to keep control of '
positive,'bradsabbath yup he was pleased happy kitty '
negative,'bradshawgirl lol sorry you had to leave yesterday '
negative,'bradshorr roberthruzek and snifl i thought it was because you guys snifl missed me snifl'
positive,'bradstokes aww that s nice i think you should say what makes you comfortable '
negative,'bradt great article wasn t it now'
negative,'bradthegleek lol that would be me'
positive,'braduk it s always a namespace issue '
negative,'bradwellman i ve never had it so i can t be much help there '
negative,'bradwilson dont have it yet how will it perform as bootcamp install what about dev drivers for usb devices usb serial emulation '
positive,'bradwilson oh'
positive,'bradwilson oh ice road truckers is awesome btw '
positive,'bradwilson there will be tons o chicken available by the first week of august '
