@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'candicenicolepr tee hee that remix just gave me a couple of ideas '
positive,'candicenicolepr what are you twitting drunk quot guten morgen quot lmfao sorry you have to witness this verbal slaughter just ignore them '
positive,'candiceshane u bring the gloves '
positive,'candiceshelley that s not a problem thanks for asking '
positive,'candicewang yeah i gave in '
positive,'candicewiggins amazing opening weekend for the lynx congratulations on the wins and'
positive,'candicotton that s a very special date that s my niece s birthday '
negative,'candicotton that s what i think when i look at my son'
positive,'candicunningham ha still an indication of good things any more wedding coming up i can tag along i really need to build my port soon'
positive,'candimandi no kidding and i love it and you '
negative,'candireign me too and they only had a continental breakfast the hotel i m staying at '
positive,'candirsx thanks i was just playing around with a few sketches for logo ideas '
negative,'candisashley i am with you'
positive,'candisleigh how where i hate you '
positive,'candisscandi exoticmaya lol candi right i be on it then completely off haha i try hard tho to be keeping up '
negative,'candisscandi yay to feeling better and wifey and what me do heehee vodka is a cure all ok maybe just for alckys like me '
positive,'candivandi the important thing us that your feelin good either way '
negative,'candizzles i know'
positive,'candlelightgirl haha yay i guess that means i m in the cool club '
positive,'candlesbytasha that s great news'
positive,'candlesbytasha you betcha tasha wot i gotta do and where do i sign '
positive,'candrews it s taking a vacation '
positive,'candy sweet no prob thanks to you'
negative,'candy lyfe dont do it dont sell the phone'
negative,'candy o ok gotcha muh belly hurts i m fixing to take some meds meds always help everything haha '
positive,'candy oh snap that s crazy i m an aggie went to ucd visit friends in roseville occassionally i fly weekly to pdx for work '
negative,'candy thanks '
positive,'candyandpotter why didn t u ask greg y he was n town as gutsy as u r i would have thot u d b all over it '
negative,'candybeee really really want it but in the end can t justify the cost of film developing the pfer in me will always choose digital '
positive,'candycane so nervous though you know i am uptight '
negative,'candycane twittering aint the same w o ya '
positive,'candycaneapps great app guys any chance of holding down blocks to get different sounds '
positive,'candycanechild promise '
positive,'candycubes haha playing at the kaifu gymnasium tuesday '
negative,'candydaffodil me too '
positive,'candydiaz lol save a lil arse for me candy '
positive,'candydiaz oh you know this i m so gonna be there '
negative,'candydoodles laica quiet you re scaring me '
positive,'candydoodles uh okay '
negative,'candyflip he didn t bring anything should ve left him in the airport '
positive,'candyflip i just read that thanks man '
positive,'candygirl haha yep i love when joe fake cries '
positive,'candygirl thank you i hope today is good '
negative,'candygirl awww im sorry to hear that hun i had to do that with my last kitty it was heart breaking i will never forget her'
negative,'candygirl what happened '
negative,'candygirlsparks thats not funny insidethisfantasyitseemssoreal '
positive,'candyisrad tell the girlies i said night night '
negative,'candykid i went a few weeks ago it was a bit dead me and my mate went to the penny and got more drunk there tragic '
positive,'candykiss y dont u just look up tara on urban dictionary '
positive,'candyland haha why yes yes you are '
negative,'candyland i tried i m like obama i m trying to end futile wars lol '
negative,'candyland i am so jealous of you being in the h at that show '
positive,'candyland shut ur mouth girl lol but doesnt matter id luv to see u guys anytime anytime '
positive,'candylatte and the list keeps growing '
positive,'candylatte thanks it was time to update my head shot '
positive,'candylynn you knew about the party too wow i can t believe no one blew it i m hard to surprise achrome did a great job '
negative,'candymaize actually i love basketball big fan of the cavs but i can t as my grandmother is watching tv '
negative,'candymaize camp i miss going to camp i went to girl scout camp when i was younger haha'
positive,'candymaize hahah yeh it is but she was choosing her fave amongst her tweeters and i was bribing her with jared '
negative,'candymaize lol'
negative,'candymaize so am i trying to figure out what i wanna eat right now'
negative,'candymaize the steve poltz song can find everything else he s done'
negative,'candymaize this is so ace where can i find a copy it won t play on blip fm'
positive,'candyoh that was me days ago '
positive,'candypants aww thank you new twitbabe'
negative,'candypants oh duh ok'
positive,'candypants see it wayyyy worth the money '
negative,'candypussmunch i need b tucked in '
positive,'candyschwartz i m on harvard ave'
negative,'candysparksgirl i was sick this morning hes playing with my phone xd andwe llflyawaysofarawayiloveyou'
positive,'candytx great movie the quot cowboy quot played by robert picardo never fails to make me bust a seam laughing '
negative,'candyviolence catiefox and as fucking usual these days no one is around when i need them '
negative,'candyxtrash oh man i feel for you i hate spiders they make me cry too '
negative,'candyygirll what about your old followers '
positive,'candyyyxo i know right wacky wacky drunken times '
negative,'canelanyc the hell are you talking about i m looking at hardwood floors'
positive,'canesha get followers a day using www tweeteradder com once you add everyone you are on the train or pay vip '
positive,'canesssq thats good to hear '
positive,'canfield get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
negative,'cangreja gaaaah'
positive,'cangreja hahha yes'
negative,'caninecareer was great who was your w e favourite sorry to hear about throat '
negative,'caninez haha i should i just have to find a empty place to put it cept the neighborhood i would live in doesn t have any '
positive,'canishine awww that s soo tweet '
positive,'canislatrans which species is it surely not all deerflys are extinct or was that a bit of sarcasm '
negative,'caniszczyk agreed though eclipse apps hinder collecting the heap dump by catching oome had to muck about in jconsole '
positive,'cankalafat belli olmaz'
negative,'canladdie but you have a deck'
positive,'cannboys lol a pinhole optic cheeky sod '
negative,'cannes lions woww i too want these bottles '
negative,'cannibalkate on tuesday morning then i am done for this semester hopefully i do not fail it '
positive,'cannongod err i meant gig of work to do '
negative,'cannongod i do that all the time with my legs it s absolutely agonising '
negative,'cannongod i m not sure i can make it for a drink afterwards'
negative,'cannongod sadly not nottingham floodplain all the way there s a few hills but they re tiny '
positive,'cannonsimp and what better way to celebrate than to get me a mp code for the xbox happy birthday '
positive,'cannonsr let s hope '
positive,'cannos ultrascreen turns out to also just be a really big screen i like xd better '
positive,'canofpopcom thanks the street cleaner is one of my favourites from that set'
positive,'canonaustralia people'
negative,'canonchristine damn yo i didn t know everyone was goin i wouldve went '
negative,'canoncowgirl oh man that does suck '
positive,'canonicalbabble o a fellow big luvr can u explain to me y its so addicting lol i just finished all the past episodes amp i m lost now'
negative,'canook uverse also dug up my front yard cant see link on this phone will look when home '
negative,'cantbebothered how did you get so many followers'
positive,'cantebury multitasking rocks pity you haven t been to the concert yesterday '
positive,'cantebury perfection doesn t exist '
positive,'canterburymusic hell yeah days xxx'
negative,'canterburymusic our pool table at work has gone now i miss it '
positive,'cantgetryte call me don t have ur on me new phone '
negative,'cantlivewithout definitely not i ve been trying all day to change my profile pic and it won t work ash lt '
negative,'cantlivewithout stupid boys and brothers on top of thay i am going to have to live w mine now waahh help me please '
negative,'cantrewind floatnsink awwww someone cant handle their tequila '
positive,'cantstartafire damn i wanted take u the awards by the way'
negative,'cantufeelicks ahhahaha i know i miss you soooo much and that is awful news but i cant wait till july now '
negative,'cantufeelicks you go to a segregated gym that s kinda retro'
positive,'cantyanty i really gotta try that one day '
positive,'canuckblondie good luck hope you get it '
positive,'canuckblondie i m leaving in a half hour for vancouver for the canucks game '
positive,'canzgirl ok'
positive,'canzgirl they were delicious '
positive,'cao theninja goodnat see you at torsdag'
negative,'caoimhecoyle http twitpic com pm s awrite i wanted you to make them have babies and give me one doesn t matter anymore hahaha '
negative,'caosmoker protected '
positive,'capableofbeauty thank you '
negative,'caparsons i live in a rather small apartment sq ft so in theory'
negative,'capcom unity great e booth'
negative,'capcom unity i ll take them on mvc that game is so fun'
positive,'capecod morning '
positive,'capecodgurl and sorry again for spamming having trouble mashing out multisyllabic words with my hate fingers '
positive,'capemaybooks sure i just wanted to make sure it s going as well as it can '
negative,'capescomics nooooo not the clone story again i m going to have to pick up some spiderman just so i can stop collecting all over again '
positive,'capetown i agree the hive is the quot sum of all it s parts quot '
negative,'capilaryveins glee club i m not sure what club are you gonna join '
positive,'capital m aww'
positive,'capital m it s already well past midnight here'
positive,'capitalfellow thanks i actually prefer to do them with the ball guess it s the challenge '
negative,'capitaln im supposed to have a free day in dc'
positive,'capitaln it s my birthmark '
negative,'capitaln um no we will most likely be inside a lot'
positive,'capitalself agree '
negative,'capitosh hi yep'
positive,'caplady thanks much '
positive,'capn mactastic snuggles poor baby at least you got out for a bit'
negative,'capncraka lol'
positive,'capnkeeks history amp japanese wow good luck with it '
positive,'capnleela seeing that wikipedia you can t clown me anymore if i call you a weirdo '
negative,'capnskulduggery he has pink spots and pink toenails now not going to get much done as hubby and tara are sick today '
negative,'capnskulduggery i think i ll have to pass it up on this occasion in an un creative rut at the moment '
positive,'capnskulduggery oh dear it s nearly bedtime at least i m sure tomorrow will be better i have urge to hibernate but got work to do '
negative,'capnsmak you sir have just lost points with me for that statement '
negative,'capobianco ha i ve been trying to see wolverine all weekend i feel like a bad geek for having not already seen it stuck studying though '
positive,'capodo sure'
negative,'capojo how come you guys never include me in the secret meetings i wanna get rich too '
negative,'capone adam capone you never played burnout with me '
positive,'cappadonna i m feelin tht motto quot let s get greater quot its something tht is definitely on my agenda for day'
negative,'cappyt cablevision for the win i wish i could get megs '
negative,'capri no food sadly an grrrrrrr cos i put my new pic up hours ago an it still ain t showing lol'
negative,'caprica ktml i ve submitted a compatible version of molopix to apple'
positive,'caprica aww thanks hug i really like the robot tho'
negative,'caprica this is like my fourth visit i usually feel pretty good right afterward'
positive,'capricecrane reminds me of the slow mo shots of runners where their faces are all contorted and mashed by the wind and jarring '
positive,'capricious and thanks where greenbelt glorietta heeeee '
positive,'caprifool sounds lovely'
positive,'caprismama glad to have you back with us nice to have such a sweet hubby to come home to '
positive,'caprismama i am so there i m all about free stuff nice talking u '
positive,'capsontwittter yeah i don t know where '
positive,'capt harkness er'
negative,'captain cuddles totally missed out tonight man you should have been there '
positive,'captain cupcake mistake he will always remember me and i will always get under his skin quite obviously haha man'
positive,'captain erika ooc clicky the link and it s explained '
negative,'captain janeway ooc understood i ll be calling my mum'
positive,'captain janeway ooc yeah'
negative,'captain slouch i mean people who are rude to m i mean i will forgive you if its not on purpose or if you don t do it constantly '
negative,'captain travis blink everything all right you seem down '
negative,'captain yavanna me too she s everywhere '
positive,'captainblubear ah wish i had read ur tweet earlier ordered a sub dont worry there is always tomorrow '
negative,'captainblubear gah i love mangoes i want too bad they don t suit me '
positive,'captainborealis same here i didnt know where she was kallang is far for me though least you saw samantharonson before '
positive,'captainbust hi pretty '
negative,'captaincabinets not there '
positive,'captainchants duder you know that flapjack short cartoon you linked me it got picked up and starts on cn tomorrow at '
positive,'captaincooll you re a freak but dw a cool freak '
positive,'captainflashman it went alright retake went well but the paper for the unit i just didn t wasn t as good hope i did alright though x'
positive,'captainflashman lol alright then'
negative,'captainfletcher ahhh were you from im very tierd haha should be in bed really'
positive,'captainfletcher ok '
negative,'captainfromcdu creepier because you know where i live '
positive,'captaingopinath thank you sir we wish you luck '
negative,'captaingrammar it s worse when working out is remembering you spent an hour being swung in circles by your shoulders '
negative,'captainjack it said i had blocked you'
negative,'captainjack too right'
negative,'captainjack i didn t get one from you my dm s are disabled now as a result of doing it too '
positive,'captainjack i found you through mrtweet looking forward to get to know u '
negative,'captainjackmad forum moding is hard work'
negative,'captainjls aw'
negative,'captainkarenn i dont think so '
positive,'captainkarenn ive noticed ahaha '
negative,'captainkazz also the best thing i found is writing answers on body parts maybe in a bra perhaps god it sucks too i can t even play xbl '
positive,'captainkim agreed why not have services outdoors every other week i m up for it ga '
positive,'captainmarky if you follow me'
positive,'captainmikes any more pigeon attacks '
positive,'captainmonks bukannn'
positive,'captainnathanj hahah that s awesome '
positive,'captainnfnf nouf done from your hard disk '
positive,'captainpedro the best programming language is the one your boss tells you you must write in '
negative,'captainplanet at least you get to see them your so lucky i wanted to see them so bad '
negative,'captainredmuff '
positive,'captainredmuff thanks dude'
negative,'captainseebass hr queue i hadnt been there since primary school so i had shiteloads of other rides to try out '
negative,'captainsharmie ooh super violent i m sorry to hear that '
positive,'captainsharmie well'
negative,'captainsmash idk its really sad tho '
positive,'captainsmash i ll beat them up if they say anything '
negative,'captainsmash yeah oh well maybe they ll be put up someday '
negative,'captainsteph i didn t i didn t go to the gym today '
negative,'captaintapole they said due to unforseen circumstances '
positive,'captainwalker it is indeed thankss x'
positive,'captainwalker i ve never seen any of the x men films but they are supposed to be good so i thought'
negative,'captainwowsplat aye no bad for four hours had to put up with a camp poofter and his chocolate labrador he was ok but a bit loud '
positive,'captargo come to mtub come to mtub come to mtub point getting across here come to mtub come to mtub come to mtub '
positive,'captblackeagle ff to get you started '
negative,'captblackeagle miss you captain '
positive,'captblackeagle i prefer it in my glass where it belongs though '
positive,'captblackeagle i d prefer a sea of red amp black but can t let college town celebration go unnoticed godawgsthereisalwaysfootballseason'
positive,'captblackeagle my hero and a great american lt miss you much gt http blip fm ymm'
negative,'captcolleen it s all about th '
negative,'captcolleen so are our cramps get us during our cramps period and there d be nothing left on the battlefield '
negative,'captcrumbz i can t sleep too jittery '
negative,'captin cookie thanxx llol yh not too high it wont let me upload dress for some reason '
negative,'captinmo it s raining here have fun '
negative,'captionwriter amy why are you sila s friend on facebook i d delete taimoor if you break up i hope you don t break up though '
negative,'captive latte i feel the same way have to go and build ikea stuff now '
positive,'captiveheart lol i call it victory '
positive,'captjackaubrey good morning sweet jack '
negative,'captjharkness the musiclovrrr feels rejected i didn t get hugged back '
negative,'captjohnathan aww honey'
positive,'captjohnathan that comment is so you i love it '
positive,'captkundalini lol ok'
negative,'captlola aw'
positive,'captsadieblack what sorts of horrible images '
negative,'capuy i m sure i could get in almost as much trouble here in tally but i m stuck on campus'
positive,'car twitter is more fun if you follow more peeps try stonernation they pretty funny follow back '
negative,'car ssa but i ll get fiiiiiiired '
positive,'car dave lol thanks '
negative,'car dave yeah'
positive,'cara bo beara yeah'
negative,'cara hamilton my parents have decided to make it family movie night i would though'
negative,'cara i can t come as there is no way of me getting to the south end and mum can t take me because she is busy crys '
positive,'caraandclo a bacon sandwhich lmao yes i am very werid '
negative,'caraandclo but you probly caught it off me during the week anyway sorries '
positive,'caraandclo heyyy '
positive,'caraandclo i wont ok that gives me either ï or ï to get u summet lol omg so sooon '
positive,'caraandclo nm am in a hype '
positive,'carabrett are you modeling your new shopping purchases from the other week '
positive,'caracakesxoxo thanks for the concern nah no better need to wait till i can get a doctors appointment '
negative,'caradae ohh'
negative,'carael zabeth i know you re sleeping'
negative,'caraisaac lol i now i was like haha guna ask me mam if u can sleep down on sunday so we watch the bash gether lol kk feeling ill '
negative,'carajean ack i m not leaving until or so have an eye doc appointment in the morning '
negative,'carakeithley ty'
negative,'caraluvsmatty http twitpic com o ha o ya well screw him i was a rocker a long time its da only ducky i am '
negative,'caralyle cards i am refusing he is not he is really into it have not the energy after being up all night every night wish he would wait'
positive,'carambelle oh no raining mmm well we miss u gc family came back soon '
positive,'carambelle love and peace back'
negative,'carambelle where the hell r u i haven t talked to u for days miss you terribly and i m not gonna cheat on u love you lt '
negative,'carambs i hope it s not in my morning transpo i took the bus '
positive,'carambs according to http superbianca blogspot com they sell them at anthem '
negative,'caramel tinny u shouldn t be on ya mean girl flow that is '
positive,'caramel awwww thanks mel '
negative,'caramel working trying to kill any one'
negative,'caramelapples i hear ya it is sad hopefully people will start contributing again '
negative,'caramelbella i was telling hubby the other day can we vacation there this year lol it ll have to wait a year or two '
positive,'caramelbella thanks sometimes when you ve got to get revved up'
positive,'caramelbella wonderful daydreaming about new art pieces i m going to start on this weekend '
positive,'carameldeelish good morning sweetie how are yu '
negative,'caramelflavored i don t think i introduced myself i m annie sorry if i haven t responded back '
positive,'caramelflavored i know i kinda get annoyed but gio ll be back '
negative,'caramelhoney you are right about that '
negative,'caramelpearl no smooches for me '
positive,'caramelswtheart hope you had a safe trip back'
positive,'caramuise please don t diss hm cara she is my fav '
positive,'caraninamcfly ah have a nice time xx'
negative,'caraninamcfly yeahh i love mcfly i was gonna go to a gig a few years ago but they cancelled before hehe'
negative,'caranscott aww me i miss you too i wish i were there have you had any calpis yet drink some for me '
positive,'carapacifica chicago weekend was very fun i m simply too old for am bars '
positive,'caraprofitness no babe i need get my ass into a gym been havin too much fun here hope see u again soon missu madly '
negative,'cararenee i m sorry'
positive,'carascrapnstamp congratulations'
positive,'carascrapnstamp me too if you can see them at all i ll do a discount promotion in my store '
positive,'caraskye okay when will that be hehe oo i know huh lol p'
positive,'caratweets with my interest in comics and video games'
positive,'carawest will do '
negative,'carawhy girl now i can t sleep for fear of getting dripped upon '
negative,'carawhy i did not did you bring something '
negative,'carbars was supposed to be at the golf but was fully booked '
negative,'carbogo whaaaat i wanna see lasers '
negative,'carbonchemicals did it run away '
positive,'carbongirl did you know that quot snark quot is swedish for quot snoore quot '
positive,'carbonleaf haha there probably is an app for that '
negative,'carbonleaf hope your show in seattle went well tonight i m a seattle fan but had to miss your show due to being out of town '
positive,'carbonleaf i have bought my copy and listened to it quite a bit already great '
positive,'carbonleaf i m listening right now'
negative,'carbonleaf that s just adding insult to injury but loan people suck '
positive,'carbonmade hello you re site is so helpful to show of my work and photos thank youu x'
positive,'carbonoxratchet you probably typed a word that caught its attention you got stalkers '
positive,'carbonstreoxide i saw so many year one posters at cash and carry let s go see it '
negative,'carbqueen i wish u were here '
negative,'carbyville its been forever since we played and i don t think we have cool songs like that did you buy song '
negative,'carbyville ya but they have to speak to you first to reply to them '
negative,'carbyville haha sad i guess we should just shut up and enjoy what we gots '
positive,'carbyville me me me oooh i love taking pictures '
positive,'carcarxd yup im back no plans realllllllyyyy gotta find a job haha u '
positive,'carcrashheart awe'
positive,'cardenlovah sounds good '
negative,'cardenlovah yes i would'
positive,'cardiacdisaster mens room is just fine '
negative,'cardiacprint kewl what why liddat i also want '
negative,'cardiana me too i m paying every month for them '
negative,'cardiland giggles what happened to your phone my bbms didn t go thru '
negative,'cardinaire ya me too '
positive,'cardinal nut sorry to hear that'
positive,'cardinalsgm '
positive,'cardinestwit i own a company that records audiobooks'
positive,'cardiodoctor be great prob would be better if you were here '
negative,'cardiodoctor be oh no so when r u able to take it again'
negative,'cardiodoctor be yes alot better thank u still have to live with awful news tho '
negative,'cardiodoctor be yup '
positive,'carditz its true i want you'
negative,'carditz me cause i always fear the police are after me again'
negative,'cardschic i hope it s been wonderful we love you and miss you but i can t believe you left me here all alone to clean our house lvoe '
positive,'cardsnc i m doing awesome devin'
positive,'cardward im fineeee wbbu '
negative,'carebear my old school i miss you guys gt lt '
positive,'carebear he s seriously amazing his voice oh my god i could go on and on lol '
positive,'carebear happy early birthday i d like to tell you isn t bad'
negative,'carebearjk it will be down pm my time but i should be in bed getting my rest for tomorrow s show'
positive,'carebearjk my night was amazing i m going to put a few twitpics up as well as put all my pix amp videos on fb '
positive,'carebearjk oh man sorry you re missing it see you soon '
positive,'carebearjk that s one thing about my long days'
positive,'carebearluvsjb are you getting it at midnight '
positive,'careerengineer that s the way we do it good morning ma am hope you enjoyed your birthday '
positive,'carefreebx tx shyt at the pool tryin to cool off enjoying a slow pace day '
positive,'careftw points at facebook message '
positive,'carefullin miraaaaaa chismoso gmanon carefullin yo estoy chinola hoy y tuuu ten lindo dia about hours ago from web'
positive,'carekoba hey next week'
positive,'carellalailia hehe'
positive,'carencey emerald so who s ready to build today only had about five hrs of sleep so this is gonna be interesting '
negative,'carencey no'
positive,'careos why limit your story to ch tell all what is annoying you at www iamsoannoyed com '
positive,'carepathways favs what your doctor doesn t know nutrition could be killing you '
positive,'carepathways and how wonderful that this has brought us together with a common cause '
positive,'carepathways i knew you would mary kay how do you feel '
positive,'careyathlete bro'
negative,'careymcduffy can u forgive me im sorry amanda ive said it amillion times dont change what i did '
positive,'careypena tv that is odd'
negative,'cargowire'
positive,'carguev hey i just replied to your message haha of course i m interested just send it to me nisa rigets yahoo com '
positive,'carguev i tweeted about the french open the other day '
negative,'carhotvideos thanks for the quick reply'
negative,'cari tx mamaseal hahaha yep sure am i would drink tonight but this almost year old body can t hang like that anymore '
negative,'cari tx argh sorry is it almost over '
positive,'cari tx good morning on chapter of coa '
negative,'cari tx i know these kids are taking up all my tweet time lol'
negative,'cari tx i ve only gotten to see hurricanes on news and movies can t imagine how it must actually be '
positive,'cari tx thanks have i missed anything good i m about to read some fanfic and drink a dos xx yay me '
positive,'cari tx yay i am soooo glad i was worried about it '
negative,'cari is that me '
negative,'cariad cwtch ow no grrrrr and it was so pretty too '
positive,'cariadweez lol think i have some catching up to do boggling at any possible connection '
negative,'caribaby yeahhh hes old '
negative,'caribbeanking sadly htere ins t a studio mix for quot step back in time quot i wish i could make one but its too difficult '
negative,'cariblover '
positive,'carin j gasps your still woke uh oh '
negative,'carin j good deal right now it is cloudy in the fort http myloc me kf'
negative,'carinaargh daww that s a shame woz it like the exact same as his haha'
negative,'carinabee aww you will be gone for the finale '
positive,'carinacho a friend ka '
negative,'carinafox carina'
positive,'carinafox i was worried you were still sick'
positive,'carinafox whats the date of the concert you re going to how many sleeps '
positive,'carinak great song great expressions'
negative,'carinak at least you have that option we don t know if they ll bring it here in imax '
positive,'carinaperez hi carina thanks for the online tutorials '
positive,'carinberger yay glad i could help '
positive,'carinkozlowski we already won the lottery'
positive,'cariquinn a combination of blog updating and tweeting sounds good '
negative,'cariquinn hmm'
negative,'carisrianne thank you missus hopefully in tomorrow depending on how i feel and i want to go to jonas brothers now '
positive,'carissa rae haha nice can t wait either so are you gonna have anymore upcoming shows with aj '
positive,'carissa miss you guys are you party hoppin '
positive,'carissaleighj love your blog '
positive,'carissaleighj will not listen'
positive,'carissaleighj you should '
negative,'carissarho mannnnnnnnn cece nekaneka theycallmetap i gerna bed carissarho runnin meeeeee'
positive,'carissarho good morning '
positive,'carissarho stop complainin u ga marry dat same boy '
positive,'carissarogers quot swanky east coaster quot no way redneck in oklahoma '
positive,'carissarogers it s so nice that you got to meet her '
negative,'carissarogers mines out of preschool kid is going stir crazy at home gno'
positive,'carissarogers thank you nice to meet you also i ve heard great things about you how exciting is this twittering thing'
positive,'carissarogers this is my all time fav http bit ly qhssl but again i have tons http bit ly m yh iheartsalad'
negative,'carissaurus ohhhh awwwwwh poor you little baby iya car'
positive,'carito go aww well thankyou im glad you like them '
negative,'cariwithrow hunegnaw sorry to hear about your break in hope you find the bastards that did it thanks for letting me put your pics up '
negative,'carjobergum aah'
positive,'carjobergum haha o same shit still '
negative,'carkeen can i tumpang your unhawnda car from office to anywhere near cab area next week am carless '
positive,'carl ingalls rt hello annette when are you planning your next coffeetime hmm i need to think about it thanks asking '
negative,'carl ingalls yes'
positive,'carl ingalls yes'
negative,'carl thompson its not arrived in hertfordshire yet '
positive,'carl get followers a day using www tweeteradder com once you add everyone you are on the train or pay vip '
positive,'carla m make sure its another girl'
positive,'carla hah'
positive,'carla you know i m always down for some live music it was ok at best last year'
positive,'carlaaay yeah'
negative,'carlacaso i am too '
positive,'carlacharisse good night sweet dreams '
negative,'carlacharisse it s a handmade bracelet by the uganda children and some stories about em pretty sad '
negative,'carlacharisse tell me happy stuff carla i want to be happy today '
negative,'carlaclassic me too '
positive,'carlaclassic yes i did '
positive,'carlad just another reason to stop watching '
negative,'carlaflores soo sad the guy died '
negative,'carlahanton yea it is thanks for the link '
positive,'carlaine it s for our own good also just keep on learning at the end'
negative,'carlajean just got all ellie s garden toys out amp played at home instead off to coast tomorrow'
negative,'carlajean no chance of more sleep i m just really happy tday because i actually got some proper sleep last night'
positive,'carlajean you said jimmy i wondered conan '
positive,'carlaloo are you going to watch the davids concert i ll see you there then '
positive,'carlaloo i agree '
negative,'carlalorraine just saw your tweet bout my party day and no this is the first time we have done this sorry so late to reply '
negative,'carlamariex i dunnoo whyy but im ded and need a good chat and stufff '
negative,'carlamedina my friend got one this morning please pray for here she s now in the hospital '
negative,'carlamedina too bad is over i never get a chance'
positive,'carlameow xo i think i ll have too '
negative,'carlanesta fabulousss i can t see it i ll look when i get homeee'
positive,'carlanguyen zang mai thi tot nha lam bai can than '
positive,'carlanix i want bacon fried crisp '
positive,'carlarolfe doing the happydance for you '
positive,'carlarose haha i know it made me laugh alot '
positive,'carlarose ooooh'
positive,'carlascraps lovin the in colors but what exactly is a razzleberry sillies happy stampin up '
negative,'carlashleyphoto the interviews things you mean i have sent out '
positive,'carlawang ahh the lil things '
positive,'carlayoung i know how mine gets to a zillion i get each one of your tweets in my inbox lol'
negative,'carlcdotcom i see you have a case of procrastinitis as well i have a chronic case here '
positive,'carlcravens i have had them a couple of times and my breast bone is unscarred i hope your s goes well '
negative,'carlcunningham jdad says hu back sadly the royals sucked tonight it was brutal to watch '
positive,'carldaikeler hey carl wondering if you guys are working on allowing canadians become coaches'
negative,'carldawkins it s too late now '
negative,'carldjcross i forgot it was on i will be listening again '
negative,'carleazy what without me remember follow the palm trees don t be fooled by the decoy'
positive,'carleetabonita cheer up kid you ll be ok '
positive,'carleetabonita i just watched titanic so that one great movie'
positive,'carleytauchert i know'
positive,'carlfish i haven t exactly lived in that country for over yrs i am just saving my downgraded us bucks to visit you '
negative,'carlfish yes the one that said really meanie poo things about your ui'
positive,'carlgladstone uh oh i guess it s proof thanks for putting it up dac'
positive,'carli chick haa haa'
negative,'carli chick i can t get photo x'
positive,'carli chick ok chick xx'
positive,'carli chick yes'
negative,'carlie marie lol aww don t worry soooon'
negative,'carliecarrcrash i cried to quot dreaming with a broken heart quot again a week or two ago '
positive,'carliecarrcrash i m trying my best to get there bby '
positive,'carliecarrcrash will do tonight '
negative,'carlienorris i wish you could go too '
positive,'carlierenee congrats congrats loved the choice of music for the video too '
positive,'carlincomm yeah but i want to get out i m so stiff it s unbelievable lol'
positive,'carlincomm you are right i love a challenge '
positive,'carlinkacarlota i ve always wanted to try one but i ve always been afraid'
negative,'carlinlewisiana team a team b '
positive,'carlinniss i spotted your addiction featured here http ykyat com ylt'
negative,'carlinthecat it really does so what s the news with you'
positive,'carlislecullen i ve missed you as well i am doing great today thanks have fun at the hospital'
positive,'carlislecullen oh ok then i m missing you already '
positive,'carlislecullen sure sure doc'
