@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'belovedmama good katdish really funny and sweet too '
positive,'below average i m now going to sleep therefore i m not a pansy'
positive,'belowzeroboyz shit i didn t even realize u was tha one i talked to u must be des well at least now we know each other '
positive,'beltain oops meant no idea '
positive,'belugabeluga preorders from the site i use always come on the thursday'
positive,'belunyc its alright love'
negative,'belushka i think that will help'
negative,'belyh i hella wanted go there'
negative,'bem hey just gto home form swimsuit shooppingg and i didnt get anything again are you still having a water fight '
positive,'bemaed wasn t drag me to hell awesome '
positive,'bemaia good night it s a sunny spring afternoon here in france '
positive,'bemaia thanks '
negative,'bemale hey i didn t write it just retweeting it it s so goramm geek for gdamm cold here at nights snow is distict possibilty '
positive,'bemale i might be the only woman alive who just doesn t get the david beckham thing like'
positive,'bemale why don t we switch locations'
positive,'bemeaningful have a great sleep '
positive,'bemeaningful hey lori my japanese wife was a pro dancer in japan for yrs im sure her and you would have lots in common '
positive,'bemeaningful hey yes'
positive,'bemeaningful lots new all good ha raising for cancer prevention biking lots enjoying life in general '
positive,'bemeaningful that s great we all need a man who makes us smile '
positive,'bemeaningful we did an afternoon nap off to work soon '
negative,'bemelicious deviantlysweets i actually had to do work today '
negative,'bemelicious edie s no longer on twitter '
negative,'bemendez umm'
positive,'bemerlin good night sweet c u morrow bye bye'
negative,'bemiller well they need to build their nest somewhere else stella was scared she was shaking '
negative,'bemy zombiehero ughh lucky that s better than no sun'
negative,'bemyfirecracker tell me '
negative,'bemyfirecracker ikr i can t believe they showed jacksper attacking her i m staying up for zefron now '
positive,'bemylast you know i m not sure i plan on visiting the mpls area when she moves back'
positive,'bemyrunawayx ew thatd be gross if i took it in the noseee you take it in the belly button '
negative,'ben a londres i kicked a rock while swimming '
positive,'ben bar diner that is part of my non bilingual vocab '
negative,'ben betts hours isn t so bad its about from me '
negative,'bhavtv i have my exam tomorrow too good luck '
positive,'bhavya jain i d tweet funny jokes '
negative,'bhbaddest i know what i do lol'
negative,'bhbaddest wait wait wait what about my part hoe my sis kidnapped my computer from me'
negative,'bhbaddest what im lost fill me in on the razb thing remains the same wat me lost '
positive,'bhbaddest yupper'
negative,'bheggs yeah my spot in ny i need to buy a bed'
negative,'bheln if was a amazing day lt yeah but i gonna go my confirmation bye twitter '
positive,'bhenn have yourself a cold one you ve earned it hhrs'
positive,'bhgre sherry looks like u are good to go that was ugly stuff '
positive,'bhinn no but that would probably be pretty awesome and fail at the same time '
positive,'bhinshaw so do i the next days are going to be horrid but on the up side'
negative,'bhlackey nooooooooo '
positive,'bhoeriecxz lol manager apaa hahaha thanks anyway '
positive,'bhoodmaker i found you'
positive,'bhooshan nice nice welcome back now '
positive,'bhooshan thanks i appreciate your interest spread the word if you like them '
negative,'bhufford i ve got a fairly flat route available the problem is i no longer have a fully functional bike to ride '
positive,'bhunt do not get about tacky day '
positive,'bhutchinson i m afraid i ve never been there i had to look up the code '
negative,'bhuto dude why were u waiting for d y u could have told me naaa anyways bhavis likes plp more then ppl '
positive,'bhuto given the way kunal khemu etc starrers turn out there is a high probability of it being shit rather than niche '
positive,'bhyundai rdrs and our store did new for the first time you dealers know how significant that is well'
negative,'bi y moths are insane they suck my friend when i was a kid would find dead ones and use the wing dust and rub it one me '
positive,'bi y i make greeting cards that say effing on them http effing cc'
positive,'biaafonseca are you a fan of mcfly follow us and spread the word thank you '
positive,'bianca bonnett hi what s the good word '
negative,'bianca bonnett there was only one tweet tweet btw lol seee i told u lol but yeah'
negative,'bianca ox the money i had for the book i spent tonight hahaha i ll buy it tomorro during the lesson'
negative,'bianca life lol in true mc fashion'
positive,'bianca yeh someone finally replied to me it allows me to have faith in life '
positive,'biancaalosa haha awh thats cute he showed cathy'
negative,'biancaawesome and we haven t talked in a while '
negative,'biancacerise lmao there is nothing wrong with a little partying'
positive,'biancaconsunji excellent copies i love this kind of resurrecting things on pictures looking forward to more in the future '
negative,'ben bishop i m sorry to hear that i hope you get better asap '
positive,'ben gordon fanks u still stuck on the sofa '
negative,'ben gordon guess who fell asleep in the garden and who has sun burn again '
negative,'ben gordon lol hot n windy and very sandy hee hee off for ice cream now n headin to the park very poor sig at beach '
positive,'ben hall code compiles much better on post it notes though '
positive,'ben hall i don t have to say don t drive unless you are sure you are sober'
positive,'ben hall pronounces quot r spec quot as quot arse peck quot which amuses me no end '
positive,'ben hall that s always dangerous where you re concerned '
positive,'ben hall wild guess quot the site has lots of links out from a hub'
positive,'ben hall will pass on your details to the man in the know '
positive,'ben hall your welcome figured you might need it silly '
positive,'ben jarelbo tonfue oh i think it would be awesome there would be some fun conversations there a lot of laughs i think '
positive,'ben jarelbo because inside you are still a boy lol '
positive,'ben jarelbo good day tweeter'
positive,'ben jarelbo good morning hows you on this fine day xx'
negative,'ben jarelbo never i had to watch last episodes of greys anatomy then i came back at you weren t here '
negative,'ben jarelbo oh dear you don t think i m a real pigeon what evidence do you have to support this claim '
positive,'ben jarelbo sweeeeeet im going to be a a paramedic one day erm why is a paramedic car you ride for the day its still coool '
positive,'ben jarelbo the jr stands for dale earnhardt jr '
negative,'ben johnson i wish i was at glasto as well '
positive,'ben mayer better be i don t wanna have to come find u and save the dog but i would i m all the animals call off the twit police'
positive,'ben pocock meant to say best wishes blame the keyboard on this phone '
negative,'ben simpson thanks ben '
negative,'ben stephenson lol seen a dose of ben on the beach photos on face book but couldn t comment '
positive,'ben stiller hi from spain magnific zoolander '
negative,'ben stiller may is already in my diary it s the offial end of my youth'
positive,'ben stiller may has been marked in the calender a while taking me and the boys to see it for my mothers day gift'
positive,'ben stiller you are awesome can t wait for night at the museum '
positive,'ben wiebe i am going to watch another x men movie today i think it ll be my dinner entertainment '
negative,'ben x aww whats up xx huggles '
positive,'ben theedge um well i dont know maybe getting a life is more fun '
negative,'benadamsuk hope you are enjoying therealboyzone the show is amazing i can t make nt give the boyz a wave from me on final show x'
positive,'benald hi i have uploaded completely new chinese lessons on www youtube com chineselearn please feel free to watch and enjoy '
positive,'benandfi haha'
positive,'benandwine bucks all up'
negative,'biancacruzer whaaaat and what s mormon ahahaha '
negative,'biancacullen oh okay not to see me then you haveeee to go otherwise i ll be stuck with my mum lol xd'
negative,'biancacullen i wish d they d put a new video up even if not specifically allen and craig and my crappeh video xp http bit ly wzuai'
negative,'biancadel yeah that part lang i got to watch '
negative,'biancaduhh i m sorry i hope you feel better '
negative,'biancaduhh ohmygosh thats scary did the police have to talk to you '
positive,'biancaduhh wow im soo happy for you bianca i know how much you wanted him to reply to you '
negative,'biancajade from pompidou'
negative,'biancajwood i know '
negative,'biancamanzi i cry for love and we will are the best group remember i don t know speak in english xdd '
positive,'biancamediatrix deal with it hala may multo sa liikod mo'
positive,'biancamediatrix hell yes andy is in the tt xd he deserves to be andyhurleyday'
positive,'biancapallasch den guten coffee cake '
negative,'biancapaparo i know we were never first year s gonna be awesome quot gt '
negative,'biancapardal heya lady have a great evening'
negative,'biancathebee aww'
positive,'biancatron thanks for the party was fun though i was delerious exhausted from my shoot i dig the new place amp i dig the neighborhood'
positive,'biancauxd every card is a golden ticket on our board we analyze groups of ten demo the metrics are awesome to pour over '
positive,'biancaxchrista yeah she has it'
positive,'biancaxchrista oh ok lol getting it blow dried now then styled '
negative,'bianica i ate too much '
positive,'biankah epoxied was the correct spelling i always think it s wrong too '
negative,'biankis i hope it goes better '
negative,'biansta i don t know i might go to the apple store and try some out'
negative,'bianxbautista that movie made me and ryce cry it s nice '
positive,'biappi i have just done complex cherry picking with git and it merged the xcodeproj right without a hitch '
negative,'biarios i don t like surf cuz i remember dougie '
positive,'biatrice hey where have you been hope u re ok '
positive,'bibathediva ahhh ur still with him thats awesome im very happy for u '
positive,'bibbleco matthewlandauer didn t recognise you'
negative,'bibbleq russell howard is quality saw him round xmas asked him if he liked rick astely he said no '
negative,'bibblybobs nooes well'
positive,'bibbs hm sweet my school symphonic band went there towards the end of april '
positive,'biberli is it possible to have a group tab so you don t need to search a friend s fish'
negative,'bibi hi bianca so sorry to hear about your family s business i really hope something can be worked out sending twugs your way '
positive,'bibibibi oh i love you hope you re day is a sunshiny too '
negative,'benarchibald i thought i didn t need insurance i m smart like that plus on top of the â a month i just couldn t pay any more '
positive,'benarment chase that goose '
positive,'benas annoying but will put up with them until spotify becomes more established i have spotify beaming through the house with airtunes '
positive,'benasmith how odd we stayed in king s cross when we went to london the market was friendly'
positive,'benasmith liking the new and improved avatar '
negative,'benatarfan i hope things get better for you '
positive,'benb lol nice should have said that '
positive,'benbarryagency fat should be a female term for quot feeling all that quot '
positive,'benbergantino next week when we take lots of pictures'
negative,'benberry but i prolly will have a bruised up face '
positive,'benbinary likewise not long now for the big event'
positive,'benbozon and we love you sometimes only when you introduce us to cool songs other than that we tolerate you '
positive,'benbridgegirl thanks i am moving to seattle soon '
negative,'benbristol bavster twit darenbbc school office was closed no results until monday '
negative,'benbristol me neither i m completely lost as to what the fuss is about or how it affects me '
negative,'benbtu is it true is xo really over '
positive,'benbutterworth congratulations '
negative,'bencasanova i did an essay today'
positive,'bencetera yeah i don t have a specific time'
positive,'benchkin im looking forward to our exchangment of stories '
positive,'benchmarkit does clapping bring them back to life '
positive,'benchrisman just curious about it'
positive,'benclement supposed to be meg but mozy is running the speed test shows meg guessing that s due to mozy '
positive,'benclouthier glad to know ben '
negative,'bencotgrove how far are you with iop i m at words '
positive,'bencree he s wonderful he loooves me wont leave me alone how fun i loved nara '
positive,'bencurtis well'
negative,'bencusick haha sure twitter was down for an hour not good did you book tickets for miley x'
negative,'bendaviswxm aye got doctors and dentist on friday to see if they can sort me out '
positive,'benday glad you survived the heat tulsa can be brutal '
positive,'bendbeanies thank you too '
positive,'bendels gt agentmp hotmail com thanks alot p s randoms'
positive,'bendels i wud write more but twitter only allows characters '
positive,'bendingbreaking how do i know you haven t lol i joke i joke geez take a chill pill maddie '
negative,'bendlyons luckkky i should have gone to the dock '
negative,'bendodson don t rub it in i may have to wait until upgrade '
negative,'bendodson that s ridiculous bad o '
negative,'bendotorg mine still hasn t been shipped '
negative,'bendthelight confession i totally tried them on'
positive,'bibicb eiffle tower lol'
positive,'bibirjahe ucu ucu'
positive,'biblealsosays ï let thy words be few ï ecclesiastes twitter training from the old testament '
positive,'bibletxt aw thanks yeah so rlly do mean it when i holla at u abt ur verses '
positive,'bibliobabl google wave revolution of communication we will see how it will function '
positive,'bibliogrrl now i just need to find someone giving away a macbook or macbook air and i m set oh'
positive,'biboidan be sure to see the picture '
positive,'bibojim well they can say i m crazy too i like buying the mini glass bottles around xmas just for the treat '
positive,'bibs drips morningedith hope ur sunday is going great like up planned '
positive,'bibs drips if you get zits it s supposed to be a girl i haven t heard that one before '
negative,'bibs drips ok i give up i have spent the last many minutes since i said i was going to read your blog'
positive,'bibz thanks ramrod '
negative,'bibzee at least you got a dress i got like what earrings and mossie '
negative,'bibzee damn its gonna take a long time '
negative,'bichamasiza you speaking in a different language lol but there so yummy n i cant get it anywhere '
negative,'bickclick sad day there s always next year we still need to photo safari a sap '
positive,'bicoastalite well'
positive,'bicyclelights i like your picture cheer up'
negative,'bicyclemark the block isn t technical but psychological by blocking a site'
positive,'biddy oh well that explains it then '
negative,'biddymcbidson for your wallet golakers'
negative,'biddymcbidson i saw a story on that guy during a game this year he said the pressure for the tix was huge boohoo golakers'
negative,'biddymcbidson idk she isn t answering her phone'
negative,'bidyyy thanks for asking'
negative,'biffbenson safe trip home unfortunately it s raining here'
positive,'biffff apparently an imposter '
negative,'biffgriff crazy stuff i have odd people to invite so i ll get crackin you must be so proud i love it i can t go day though '
positive,'biffgriff haha did you turn the bb to the side and take the pic but at least you re up and running with it all cya later'
positive,'biffgriff if you want to be talkative'
positive,'biffgriff lol have twibes said you can change the background '
negative,'bifflawson i had plans today but i guess deh r cancelled so im stuck at home wit nuttin to do '
negative,'biffnuts i m sad now i thought you liked us '
positive,'biffyhouse hehehee you ll have to tell me how good t is so i can debate if i m wasting the money to see it '
positive,'bifnaked i grew up in wv and miss ambelside enjoy wish i was there too '
positive,'big bad toxman i just like to try before i buy '
positive,'big bad toxman i love getting calls from extended family with year old computers infested with malware and they expect me to fix it '
positive,'bendycakes ummm'
positive,'bendywalker yeah i did thanks you had a good weekend x x'
negative,'bendyystrawz nobody is tweeting im leaving though haha'
negative,'bendyystrawz shes announcing the announcement at a m so thats for us '
negative,'bendyystrawz that sucks its gunna be good for me xd'
positive,'benebedon hav been fortunat to have had stuff published yeay me compleate fluke oh anf i er drink much wine on sundays '
positive,'benedictegj hello '
positive,'beneubanks jubileehr ooh'
positive,'beneubanks meanttolive varda trish hr doing better today thanks dr gave me some medicine '
negative,'beneverson i am moved home for the summer today sorry that i didn t say bye'
positive,'benevolentrobot i do'
positive,'benfarnham but i am grateful you at least gave it a chance so now at least you have proof to know you don t like it '
positive,'benficasmurfs see how easy that is dvora ee re almost there '
positive,'benforta haha thank you i wish i had of bought your book weeks ago very handy '
positive,'benfranklin thanks this is the big one pray for me '
negative,'benfultongillon i meant to and i forgot and now i ve missed it '
positive,'beng nj haha yeah i think i did that to a few ppl i woke up this morn amp a few friends looked like they d be up all night playing '
positive,'bengalboys proper cute this pic'
positive,'bengaluruhuduga all the best man let us know when the baby arrives '
positive,'bengaluruhuduga isn t having the kid enough for an identity stamp '
positive,'bengarner '
positive,'bengarner well isn t that just typical see you on the psn then '
positive,'bengcotton hi you re one of my fav characters on hi really looking forward to the next couple eps have a good summer '
positive,'bengeeb got it doll thank you again have a great day '
positive,'bengeeb hi just started following you waves '
positive,'bengeeb love ya too your bio s interesting and cuuuute '
positive,'bengeeb morning sweetie how you this morning '
negative,'bengeeb rofl but he tells me i am soo wrong about the driver i mentioned which is too bad cuz he would have been such a catch u '
positive,'bengeeb well sweetie'
positive,'bengeeb you do not have to respond let s us try to preserve your tweets '
positive,'bengerstein awesome always love to hear that '
positive,'bengillam well if i keep my old and get a new'
positive,'bengineerw i can hook you up to '
positive,'bengiordano i know a great brand development company that can help you with that '
negative,'bengoldacre a very nice set of caran d ache pencils was confiscated from me when i was at belfast city airport i was gutted'
positive,'big blue wolf nope i stupidly read it as trainer my bad '
negative,'big blue wolf not yet'
negative,'big blue wolf that s not fair i ve been to the gym every morning and eaten much less'
positive,'big blue wolf the cafe across from me now roasts their own coffee'
positive,'big blue wolf try standing right under a pylon'
positive,'big diel haha sorry i get it now i worked all night need sleep '
positive,'big diel thank you so far so good hope you have a good day too '
positive,'big eye budhai budhai is that you you really should upload a pic i thought you were a bot '
positive,'big f n al not really but if the shoe fits '
positive,'big in beijing haha you can t read this this is not fair poor chinese twitteruser'
positive,'big jim anything with bruce cambell is in my collection including my name is bruce the guys class '
negative,'big light so sad '
positive,'big love lol'
negative,'big teeth she s following you too and i thought we had a real connection such a tease '
negative,'big think can zack tell me how to edit my bio profile why create a login at a different co s site to get an answer from bt techhelp '
positive,'big tone aww no problem hunny always here if needed '
positive,'big tone no reason probably just missed u will do so right now '
positive,'big tone what up homie i just finished drrinking oe hahje me amp my homie weree watchingz the game lol we drkun as fyck lolk'
negative,'big wal only work its dragged me down today '
negative,'big wal raining now '
negative,'big white awwww they were just out there they will be back though they still haven t got their june schedule yet '
negative,'big white shut up i didn t even see u replied me til now lol'
positive,'big white sweeeet now i can sleep a happy girl '
positive,'big white yeah'
negative,'big y bad like sick from the fumes or bad like sad because rush week is over '
positive,'biga enjoy enjoy enjoy beautiful day to have off that s awesome'
positive,'biga hey sweetie good morning hope you have a great day'
positive,'bigalpeoplespal u always make me smile u inspire me keep going so that day i can exp all of ur same joys law school here i come '
positive,'bigaluk that s gotta hurt i d complain to management '
positive,'bigassbadger ah but at least i get the choice of films to watch all day think i might do lord ofthe rings all '
positive,'bigassbadger i have a blind to trim and fit i ve been contemplating it for weeks'
positive,'bigassbadger it s a wake call '
negative,'bigassbadger put my vests away and got long sleever on that never happens at this time of year still will get ironing done now at least'
negative,'bigassbadger tell sapphy i said hi just trying to get ready for the builders coming in on thursday weeks of total disruption due '
negative,'bengoldacre yeah'
positive,'bengrant would ve been better if i was still there hahaha just make sure to come back '
positive,'bengrey sounds like a great idea for sanity during the last few days of school '
negative,'bengrubb and therefore'
positive,'bengrubb hey i just saw the list of oldest domain names how many of them do you reckon are still in business today w same name '
negative,'benhafner raises hand is that a bad thing i expect it to be turned off soon in favour of an eap protected system for security anyhow '
positive,'benhamin thank you '
negative,'benhendry quite a while i m afraid '
positive,'benher great new avatar pic but i see that i am not the first to say this '
positive,'benhiscox ebaaaay of course its a lil swedish trangia pretty neat and small will do the job '
negative,'benhorst i got so teary eyed during that movie '
positive,'benhucke nice new profile pict so'
positive,'benich and what exactly that does mean lol i m too lazy to flip a tab to google translate '
positive,'benipsen i m pretty sure you re right it s almost like your civic duty '
positive,'benjamin cook http twitpic com mqs i m all for you as the th doctor '
negative,'benjamin cook i m not but i know my friend is '
negative,'benjamin cook say it isn t so keep us updated in this one'
negative,'benjamin jay haha it took over my life too until i got my dishes up to level now i barely play anymore '
negative,'benjamin hahahaha lol my new tweets have gone already '
negative,'benjamin have no idea big w stopped as well '
negative,'benjaminbirdie which reminds me'
positive,'benjaminbirdsng yeah my dad and everyone else is already talking about how to get you guys back cannnt wait how was your trip home '
positive,'benjaminbrum wow great prices look forward to hearing your review on thursday '
positive,'benjaminellis haha yes i have said on here many times on here that i should be going to confession too '
negative,'benjaminellis your failure sounds intriguing'
negative,'benjaminfolds please don t tell me your concert in dc on sept has been cancelled not on the tour page anymore '
negative,'benjaminfolds thanks for something to do to get my mind off the bye bye song not my fav '
negative,'benjaminglass i was meant to going to that today but my mates im staying with in hartlepool are both feeling rough so stuck with tv '
negative,'benjaminhouston oh i wish you guys were coming here i wanna see savvy and you guys of course ha'
positive,'benjaminjfrost oh you dont normally work there or have you just noticed have you been to bettys '
negative,'benjaminjfrost you threw away a muffin that pains me alot '
positive,'benjaminjkramer sorry just your average snotty older brother moment '
negative,'benjaminjtaylor thgeneration post is gone but i do like to wipe the privates with em and clean the counters'
negative,'benjaminmadden mate'
negative,'benjaminmg link to sm paying off returned article not found '
positive,'benjaminpearson damn straight it does fella '
positive,'benjaminreid epic i might start playing one of the ff games again soon actualy since i lost all my saves when i got ps amp sold my ps '
negative,'benjaminreid aww thank you i would have replied sooner but twitter wasn t loading on my laptop or my iphone for a while '
positive,'benjaminreid yay you are planning on posting a pic right '
negative,'benjaminrowley don t even know how to hold a golf club '
positive,'benjaminrowley then we d need better ctv streaming for yyc which i m okay with'
positive,'benjaminsiew its coming soon enough man patience '
positive,'benjaminstrick yes'
negative,'benjamintowersx ive been at work twas not a lol i ve got next week including historys which is my u how many do you have '
negative,'benjaminvjones ooh say hello to taunton to me when you pass why are you there well'
negative,'benjaminyuh gross pass i want to see taylor swift boo responsibilities '
negative,'benjammin i m miles away '
positive,'benjancewicz hope so '
positive,'benjeh she said it doesnt really matter '
negative,'benjern aww'
negative,'benjern doesn t work '
negative,'benjfullerton yay for welsh oh and fletcher too haha sean rusling from the pies is injured again '
negative,'benji i wanted to see that with u guys can we watch i love u man on dvd together x'
negative,'benji mouse working'
negative,'benjibc aha buffy but my buffoire collection is still in london boohoo'
negative,'benjibeefus hahaha i want foood tooo '
negative,'benjibum dont bully me cause im small '
negative,'benjiegotsoul what funeral '
negative,'benjigreenfield i will come take one with you haha you txt twitter before you let your own boyfriend know '
negative,'benjigreenfield lol i need to get into it and advertise my twitter i cant get the hang of it xx'
negative,'benjihaworth not even oh '
positive,'benjilovitt dude'
negative,'benjimmin ahh this is true i forgot '
negative,'benjimonicus twitter ftw minus newbies ofc i think i am addicted actually '
negative,'benjimonicus you didn t reply to my text '
positive,'benjmestrallet okie dokie'
positive,'benjodimeo thanks for asking me and yeah for you very proud of your great article '
positive,'benjorg wikipedia tells me your birthday is july th is that true '
positive,'benjorg i heart your lost tweets it lets me into this whole lost thing since ive never watched an episode thanks '
negative,'benjy my country embarrasses me sometimes '
positive,'benjyfeen happy to be of service '
positive,'benkepes good luck ben we ll be thinking of you while trying not to get sun burnt in california '
positive,'benkerney haha'
negative,'benkowalewicz you should have followers e'
positive,'benkowalewicz haha i m good i guess so i believe you will be in germany next week'
negative,'benkweller as cliche as it is'
positive,'benlabi ya know it http twitpic com hgoo'
positive,'benlawsonphoto hey i m on that list new idea for a hashtag '
positive,'benlawsonphoto the owners are real nice and also loves pugs '
positive,'benleefoster yess talk alfredoflores that would be ggggreat '
negative,'benlilley you mean i could have done it on the train '
positive,'benlimphoto as a photographer u must believe in yerself and what u can and cannot do have confidence '
negative,'benlimphoto i am in shah alam far dude '
positive,'benlimphoto iv had too much fast food this past weeks im wanting something chinese '
negative,'benlimphoto lol ok'
positive,'benly one is an audi r '
positive,'benmarvin your jokes are great until they turn into emotional blackmail all you ve got to lose is a little integrity '
negative,'benmcusa those morningside mo'
negative,'benmschofield dude that deserves a txt don t u think i mean u know he s my idol being gay and all gah i miss blackbloodben haha'
positive,'benmschofield heyy i checked out ur music on ur myspace and loved it xx lt '
negative,'benmusiccity believe it'
positive,'benmwaldman your tweets the past couple day are reaaaallllly angsty deep breaths'
negative,'bennagel yea old ones were rusted and frets are at risk '
negative,'bennehton sweet pau tynie noordinarygurl oh i am jealous why only tynie and noordinary pau you and me are left behind '
positive,'benneluicious lol hello wassup '
positive,'benner they re gonna win it its gonna be close but in the end crosby s gonna be the one lifting the cup up '
negative,'bennett for some reason i recall me having that you know hurt aswell'
positive,'bennettchin have a wonderful time in vegas '
positive,'bennettulmer aaaand that s a fave enjoy your weekend '
positive,'bennglazier you can if you can double your resources '
positive,'bennie aww'
positive,'benningtonisgod my little man amp i are tired from last nights affair so we r playing hooky amp just having family time '
positive,'benningtonisgod waiting waiting i do not understand the slang sorry which means cya ltr x sorryyy'
negative,'benno i have been subtly replacing it with quot penetration testing quot when i see it'
positive,'bennoda co nr awww'
positive,'bennodaaa i luv you guyz '
positive,'bennorris cheers knocked on all s in the road till i found the girl who signed for them '
negative,'bennsu well get in a good bk shout out for me'
negative,'bennsu dj diva i know'
positive,'benny bennett gotta go drive my dad around today'
positive,'benny bennett ooooh benny this works you trying to win me over with music '
negative,'benny the bull oh no don t get shot or sliced in the face with clipper blades '
positive,'benny yay'
negative,'bennybing count me out sorry '
negative,'bennyboooo awww i hope you re okay don t be '
negative,'bennyboymoulton what no you were supposed to be here another week oh no man dang i m sorry i really meant to be hoooome '
positive,'bennyboytheman lol i would never '
positive,'bennygordon very cool well'
positive,'bennylemaster that is so fantastic congratulations '
positive,'bennylen wow nice to bring up that they are all dead '
positive,'bennylicious too bad on the qi thing since you re not sworn to secrecy'
negative,'bennyling i dont think d is following me '
positive,'bennynitro following kevin rudd'
positive,'bennyo brittle for melbourneee the th of august '
