@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'adamsconsulting thank you you beautiful person have a grreat weekend to u and fam i hope everyone follows you like me '
positive,'adamsconsulting yeah you definitely adjust i work from home so its cool to take breaks out in my garden and drop by the beach '
negative,'adamscottclark nah im back to lates now coffee wud be rad tho i need someone normal to talk to i cud meet u at '
positive,'adamseo it couldn t have come at a better time'
negative,'adamsevani haha dudeee u know mandy thats tighttt respond cuz nobody else ever does '
positive,'adamsevani me amp ashley are coming to the city this weekend you going to be filming '
positive,'adamsevani suppppppppp i wanna ask u who won the dance battle at the end ac dc or m amp m cru plzzzzzzzzz reply i wanna know '
positive,'adamsleepers myspace link for poetics '
positive,'adamsmith have one for me '
negative,'adamsmith i saw a lobster colored woman at church this morning and thought of you '
positive,'adamstep and thanks on the car color i picked it precisely because most people don t amp i thought it was good on that particular car '
positive,'adamstevens i m not in uni anymore silly'
positive,'adamsweb hey man i was up early'
positive,'adamswife your tweet was just included in the longest poem in the world www longestpoemintheworld com tweet '
positive,'adamtal toda i m tweetless '
positive,'adamtarca parafield is two minutes from my house hehehe'
positive,'alancruz did you tell him i said hi thats sooo cool'
positive,'alancruz don t you have a curfew or something come spend the night with me i m scared '
negative,'alancthulhukid i wish someone would fly me out or it may never happen the world will miss out '
positive,'alandakariza i never knew anyone as perfect as her'
positive,'alandarcy what s up with the super long number '
positive,'alandavidson thanks for the ff mention '
positive,'alandavies did you have a flake in your cornet '
positive,'alandavies diggin your moustachio looking good daddio '
positive,'alandavies i had a with two flakes feeling decadent '
negative,'alandavies i have the west wing boxset but not had time to watch any of it yet have watched all of jonathan creek though '
positive,'alandavies nope vote labour every year and know many others that do you re not alone davies'
positive,'alandavies people who buy macs get what they deserve '
negative,'alandavies shame they dont cost p anymore '
negative,'alandavies that sounds a bit harsh'
positive,'alandavies technically your contract is with the apple store'
positive,'alandistro http twitpic com uguf his cock of course'
positive,'alandistro that was referring to the credit card one i work my way from oldest to newest '
negative,'alandruslesene damn you lol i want sum kiwis '
positive,'alangoodenough good what did you do after dinner today '
positive,'alanhalsted you especially come to that conclusion when you begin to meditate '
negative,'alanhchin yup'
positive,'alanhenny i like cashier '
positive,'alaniacovington we re great i start grad school in july moving the beantown '
positive,'alaninantwerp sounds wonderful '
positive,'alaninbelfast i found morethan particularly easy to work with on insurance for home and dog '
positive,'alanjlee just enjoy the movie a good book like that with so much details is really hard to capture in a hr film '
negative,'alanjlee bit misleading if that is indeed what is happening did google around before installing and the only mention was march expire '
positive,'alanjlee don t let that fool you'
negative,'alanjmcgee me neither shit that s sad he was one of the good guys thanks for posting that '
positive,'alanjmcgee were we separated at birth alan first george michael now chic'
positive,'alanjurez oi wab but then they came home and everything sttoped haha '
negative,'alanlepo wish i could bring some to you in boston i ve been home for over a month not traveling until end of july i m getting itchy '
negative,'alanluu that s what i missed i hate missing previews '
negative,'alanmackahoe yes a pencil bag i have all my stuff in there '
positive,'alanmcbride oh'
positive,'alanmcg mate it s going to be awesome don t forget your two cases of beer can t wait epic summer first though '
positive,'adamteamico thanks i ll have a look '
negative,'adamtheeditor i heard it was disappointing'
negative,'adamtherealidol okay i guess '
negative,'adamtherealidol i did not get a chance to dm '
negative,'adamtherealidol thats really upsetting '
negative,'adamtlee i found that out ksc seems to show movies sometimes'
negative,'adamtrentmagic just went to your house you were not there '
positive,'adamtthompson and you are '
positive,'adamtylerx adam just reminding you about the intro for the fansite you said u would do it today haha love ya '
negative,'adamtylerx hahaha i know what youre talking about there my favorite i havnt had them in a long time sigh haha come to canada '
positive,'adamtylerx i know i liked it like that '
positive,'adamtylerx you are seriously my favorite person we should totally be bffs lol'
positive,'adamtyson yep'
negative,'adamunderground thanks for not adding me in your tweet '
positive,'adamurbanski london sounds fabulous be sure to grab a pint with some fish amp chips '
positive,'adamvv yay thanks '
positive,'adamwarped absolutely frightening '
positive,'adamwatkins http twitpic com qxa wow turned out nice aw ness with her get well card thanks for twitpiccing '
positive,'adamwc morning learning how to maximize wordpress tools as a non developer'
positive,'adamwc oh that s a shame i really wanted to meet the face behind the posts '
positive,'adamweatherley '
negative,'adamwestbrook first time i did that i got sat next to two drunk football louts '
positive,'adamwoodyatt have to say i preferred the previous one '
negative,'adamwoodyatt have you got two accounts i am feeling confused '
negative,'adamwright ive had the same quot welcome to the new macbook pro family quot email times today fail'
negative,'adamxtreme that s what they tell me but i still haven t received a kingdom or anything so i m thinking ino '
positive,'adamy awwww how nice can t believe we still hav people do something like that in the business world '
positive,'adamy congratulation is in order'
negative,'adamyeager yea'
negative,'adangross it s pretty fabulous i ll forever pick this record up for a when i can for the poster alone '
negative,'adaniellec awww girl i can imagine everything will get better soon lt '
negative,'adaniellec its broke you can t break something thats already brokeennn idk but that sucks i love nick at nite'
positive,'adansmith and while you do that i ll be getting these press releases done for you '
positive,'adaorao i ve been seeing your pictures on fb i didn t know if you were back in the a sheesh '
negative,'adapaavi dunno which led zep live version exactly no album name '
negative,'adapaavi greetings from sl same story in lanka man wish the rockers came up in these countries '
positive,'alanmckenna shelg see'
negative,'alanmcnamee nope no idea'
negative,'alanmcnamee well the sun is out'
positive,'alanmills thanks '
negative,'alannaaaa me too i love her and i m so jealous of you '
negative,'alannaaaa well im useless with that one then '
negative,'alannaaaa whats wrong bubbbb xx'
positive,'alannadarlin the movie was goooood you ll have to tell me all about up '
negative,'alannaha b grr theres so much shit to do i dont wannna '
negative,'alannahapple no'
positive,'alannahapple shush up'
positive,'alannahclaire my your rather random '
negative,'alannahcoupar he clearly does x x x'
negative,'alannahjc i know its out haha but i can t play it my cd rom is broke is it good '
positive,'alannahjc thank you '
positive,'alannahjc thats weird cause i absolutely loved it '
positive,'alannahjc they met last summer'
negative,'alannahwastell history '
positive,'alannam this is late but nice to see you too we should start meeting up on purpose lol'
positive,'alannambradley since you have a pool don t get ones that drop a lot of leaves or flowers so you don t have to constantly skim the pool '
negative,'alannanoelle bummer would have liked to meet up but we ll be in lv end of july vegas during th weekend is expensive'
negative,'alannastar haha i m one of those people i have a lancer the smoke would destroy the interior '
negative,'alannnakalb i doontt ave brians e mail yess omgg were hanging outt eerrryyy day '
positive,'alannnnaaa lamahh you perve seriously all ready for our acting tomorrow ahh kill me i asked mum to let me stay home '
positive,'alanodea cool'
negative,'alanodea i couldn t find a way to register for beta testing only a link to subscribe for a newsletter '
negative,'alanout thanks man'
negative,'alanpereira i responded twice find then go poke boys see if i care scampers off '
positive,'alanrae thanks your beautiful and i have replied to mehmets reply please check later '
negative,'alanreimer i know'
positive,'alanrenouf i m working from home today life sucks doesn t it '
positive,'alansheppard please don t ask '
positive,'alanstevens i still prefer cfstudio but yes'
positive,'alanstrahinic gstrahinic you guys want to come down for my graduation on august th we re having a party of undetermined theme '
negative,'alantea oh'
positive,'alanunderkofler heya meeting with a viral marketing client'
negative,'alanvalek yeah gs it s still not up '
negative,'alanwardle fresh to death t s are win fella too bloody poor to get one one day '
negative,'adamlambertnews he has kissed everybody but me even some fans who went to his nyc taping got kissed on the ears and stuff argh jealous '
negative,'adamlambertnews i always miss the fun stuff too the collective gokeyisadouche thing sounds like it must ve been fuuun '
positive,'adamlambertnews i totally agree especially the best week trailer '
positive,'adamleber definitely looking forward to seeing it send brity a congrats '
negative,'adamleber hey adam can u please post some of the tour videos up like sweet dreams break the ice and anything else i miss them and brit'
positive,'adamleber hey adam please tell us something about the tour dvd blue ray will we have it thank you '
positive,'adamleber omg thats a great news i cant wait to see the video '
negative,'adamleber please britneyspears come to italy teambritney'
negative,'adamleber who is gary why did britney dedicate a song to him people are starting rumors '
positive,'adamlewis thank you very much '
positive,'adamlindsay absinthe how elitist '
positive,'adamlofthouse yeah they think lewis will have it for silverstone hopefully he will be back next yeaar '
positive,'adamm yeah way to go baby so proud of you '
positive,'adammaanit wonders too i loved amsterdam s tram system bike lanes canals frozen lakes cakes street art '
positive,'adammachanic i think us children should be taught to understand other countries senses of humor or at least british '
negative,'adammaguire had a quick look and can t find anything '
negative,'adammccombs doesn t appear to be available in my area yet '
negative,'adammckeitch oooh crap did u check with subway it nt been handed in if u need the one i have just say hugs lou'
negative,'adammckiernan ugh '
negative,'adammeade seanreid karloh i would like vagrant more if they actually made their vinyl look nice generally good record label though '
negative,'adammmz jonutspony sorry i couldnt make it friday night'
positive,'adammohammed you re a fatty '
negative,'adammorland poor guy '
negative,'adammshankman you should have been there you were terribly missed '
negative,'adammshankman dizzyfeet thank u for inspiring me to enroll my daughter in dance she s and she loves it wish i had taken dance '
negative,'adammshankman damn i just saw your pictures of your nyc terrace i gotta get famous i live in a shoebox in nyc '
positive,'adammshankman good luck '
negative,'adammshankman i agree it s always so hard to vote '
negative,'adammshankman i didnt think max should have gone '
negative,'adammshankman i don t want anyone to go home tonight i m so sad '
positive,'adammshankman pervs on twitter you don t say oh and only the pervs would assume freudian '
negative,'adammshankman really '
positive,'adammshankman so jealous i have loved her ever since her living single days a nice positive role model '
negative,'adammshankman your enthusiasm and giggles were definitely missed you just have charisma and great critiquing '
positive,'adamneal of course he was god works in ways you don t even know off to elevation '
positive,'adamnelson hahahahaha she s clever '
positive,'adamnelson lol yes'
negative,'adapaavi just that im leaving for delhi on wednesday morning so no break for me divvi thenewbnb aravindkumar nadhiyamali just reva'
positive,'adapaavi lol thats a nice way to put it fartingpen '
positive,'adaqmm are you talking about wild things if so then yes'
positive,'adarh i ll next time '
negative,'adaripp um ya so i basically didnt even rotate it haha owell next time haha'
negative,'adarlingxo http twitpic com irbu you is sickie '
negative,'adarlingxo i m on a don t eat poop diet i need to lose my wobble haha '
negative,'adarlingxo leighton is x better than blake they both have silly names though '
positive,'adarshalev who s shira zer '
positive,'adavidson en what never heard of it '
negative,'adavies embarrasing cheese incident friday with future ppl ordered pasta'
negative,'adavies nooo gin gives me the worst hangovers i m supposed to be packing'
negative,'adavies oh that sucks you ve been planning that for months at least this means you ll be around for jorders film night '
positive,'adavis i cant wait to hear about how everything went ok cool when u get settled tonight call me'
positive,'adavis it is pretty i drank his non kosher ipa cousin earlier this evening and noooo why must cleveland lose to whore lando '
positive,'adaywithgius i puffi esagerato '
positive,'adb cake please '
positive,'adb keeps me entertained '
positive,'adb thank you kindly for the retweet '
negative,'adbert dougontrack organicsue is it me my machine or vids freeze up'
positive,'adbert doing good buddy things are moving and today i started a fun and great project check your dm s '
negative,'adbrad because i was stupid and immature at the time and partied much more than i studied real cool'
positive,'adccfighter fight the urge feel the discipline '
positive,'adcharlie oh okay do you mean what i do at the moment yes i m from germany'
positive,'addamh rickyli ohhhh'
positive,'addamh i already made that mistake yrs ago'
positive,'addanaccity hahahaha go get em'
positive,'addanaccity have a blast in california for me '
negative,'addersop i have a habbit of misspelling bought '
positive,'adderxyu gmv on your new entry in the derby already had it on your other entry '
negative,'addgravity i don t have jam good suggestion though i might have scramble egg and oh'
positive,'addicted decor that sounds so pretty maybe you can post a picture '
negative,'addicted dew thanks for making me relive that moment '
negative,'addicted edward iim good im so bored '
positive,'addicted golf i am getting addicted almost time to leave house to take kids to golf team practice '
negative,'addicted iphone i know'
negative,'addicted iphone waiting for jailbreak also oh pooh '
positive,'addictedtojones urg'
positive,'adamnicholasb hippyco gwegner sm keal t bitt thanks guys for the followfriday amp theganjabus shoutouts '
positive,'adamnicholasb my sun sign is virgo hence'
positive,'adamnieman i bought tweetie anyway'
negative,'adamnmiller except i m in liverpool '
positive,'adamogiovane sent you a spymaster invite '
positive,'adamordanny you can talk about whatever you like i think your great keep it up '
positive,'adamostrow get the mediterranean veggie sandwich on whole grain bread i heard it s sorta kinda healthy '
positive,'adamp somebody did im just better now'
negative,'adamp i see'
negative,'adampash gizmodo com in germany redirects to de gizmodo com blank plesk screen whats happening '
negative,'adampash lifehacker is down for me any idea what s going on '
positive,'adampatterson would you recommend united '
positive,'adamq lol tell me if u goin there so i can bust ya ass online lol'
negative,'adamrburton i know i totally shouldve but i didnt '
positive,'adamreiter finally '
positive,'adamriggins yeah you right everyone does indeed have stuff '
positive,'adamrocks my uncle picked up some there yesterday lbs for '
positive,'adamrocks oh you ve watched already'
positive,'adamrphoto which was tiring but awesome howve you been sweetie sorry for not being in touch recently'
positive,'adamrphoto o not too long nowww xo'
negative,'adamrphoto awwww maaaayn perfect weather as well any terrible tumbles outta the hammock they look fun simple pleasures'
positive,'adamrphoto hahaha i didnt see that uncool hetro comment till just now fucking brilliant hahah '
negative,'adamrphoto ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink owwwwwwwwwwwww'
negative,'adamrucker http twitpic com z m i wish i could ve been there '
negative,'adamrucker i totally need your help i just got my phone and have no clue how to accurately do the picture thing so sad if u can'
negative,'adams apple i needed coffee that much i couldnt type plus i didnt have my contacts in typing blind '
positive,'adamschoales no worries check out http www alistapart com articles sprites written by daveshea excellent article '
negative,'adamschoales ooo that one is kinda cool i always wanted a red shirt but the ones they have at the gap don t fit me right '
positive,'adamschwabe if you really want to use your aeroplan points you are probably not going anywhere soon '
negative,'adamschwabe my heart goes out to you adam i had to put down my lovable yr old rotti named jarvis due to cancer worst day ever '
negative,'adamschwabe oh no sorry to hear that '
negative,'adamschwabe sorry to hear '
positive,'adamsconsulting hello my sweetie friend i m doing gr enjoying holidays at my mom s place feels awesome how you doing '
positive,'adamsconsulting no inquiries about me '
positive,'adamsconsulting ya but need to get things done in office part of life lol thank u so so so much that meant a lot '
positive,'alanwardle lad'
positive,'alanwho how was your flight i m going to assume since you posted that'
negative,'alanzeyes would do but i ve had a couple of glasses of wine'
positive,'alapoet lol'
negative,'alardw what s your experience with spotify com good i ve been looking into it'
positive,'alaricthegoth lots of room'
positive,'alarock oh where'
positive,'alas lads yay'
positive,'alasala that sounds cool '
negative,'alasdairrr well i m envious of your lie in'
negative,'alaska lol one day'
negative,'alaskaair is it all full up i clicked the link exactly at noon and nothing would work '
positive,'alaskaartist hey girl do yo uride a harley nice if you do '
positive,'alaskaartist oh'
negative,'alaskacook hey there i kiiiiinda hate you right now i got to sit in an office for hours wheeee '
negative,'alaskants are u doing conference calls or contract work lol iv been texting u sis ur ignoring ur sis diba '
negative,'alaskasabrand it s warmer there than it is here '
positive,'alasmylove and you are quite right to do so was a shocking fight for hatton think he should consider hanging up the gloves now '
positive,'alasmylove thank ye did you have a splendid day '
positive,'alastair shaw check out the website link it is from ramin good cause '
negative,'alastairdewar got a hour meeting for my elective then my hour elective '
positive,'alastairhw the health option for lunch i am very jealous'
positive,'alastairtan hey alastair happy birthday to you '
positive,'alauderdale company and sushi usually have the same shelf life in your home humor'
negative,'alauderdale i donno what time i m on i didn t even know what day it was earlier smh '
negative,'alauderdale i know there s defo something wrong with my head for example went shopping today almost bought a umbrella for â wtf alex '
positive,'alauderdale lol yeah tmi but the pandas are so cute '
positive,'alauderdale she likes girly men probably likes girls too '
positive,'alauderdale shut up lol i enjoy randomness but overall'
negative,'alauderdale yeah ofcourse it maybe the last one i get to watch live if this read more http is gd rjx '
negative,'alauderdale yes that is my ish shows ethnic side lol bet is lame these days i miss cita s world and hits from the streets yeah '
positive,'alaustephy yum love the nuggets fridays off for frosty hehe yup popeyes nice'
positive,'alavanaestar i wish i could '
positive,'alaverdyan good to know you landed safely '
negative,'alawatsakima i cant go to sleep without you here fml'
positive,'addictedtovinyl admit it we re not boring '
negative,'addictedtovinyl was not '
positive,'addictinggames well i ll give it a try if i remember to i ve got sims to really focus on now '
negative,'addictiontwitch i wanna drink some beer '
negative,'addictivemusic i came back and you had gone '
negative,'addie c this movie is so sad '
negative,'addie c braces with nobody there haha i was lonely '
positive,'addie c haha i wonder what they re gonna play for us on thursday maybe they ll reveal that it s miley on that song hahah '
positive,'addie c haha mines the saints '
positive,'addie c his teeth are adorable '
positive,'addie c yay finally that s awesome '
negative,'addie i hate you i am going to fail '
negative,'addiebef lol i was wrong then ahah'
negative,'addieking energy drinks never work for me i don t know what i have to resort to '
positive,'addieking omg i m so sorry too i didn t get my t s b c i didn t have a bb twitter client yet i m so glad you came out '
positive,'addiiee addieeee heyyy what s up '
positive,'addiiee i was brushing my teeth'
positive,'addiiee nope wasnt it like when it came out o o woow '
negative,'addiieee fackkkk this is so dissapointing well i don t know is it worth it like at like but that leaves like no time '
negative,'addikshun lol so you was here all along you just didnt love us enough to check in on us sometimes words can hurt lmao'
positive,'addiktion that s for sure'
negative,'addin thenoise i noe '
negative,'addisonimprov hmmm very tempting but i have a bunch of stuff to get done tonight have fun '
negative,'addoralive and you were still busy setting up'
positive,'addqin what are these quot quickbooks quot '
negative,'addski you are so annoying i waved to you on friday i was on the bus you didnt even look '
positive,'addtwist lol i am sooo addicted to the antm reruns on oxygen they are on in the background while i work on etsy all the time '
positive,'addyx '
positive,'ade shayne better add that to my check list for when i move in to the dorm'
negative,'adean having problems finding iresource in your repo '
positive,'adeaters nice chatting with you today '
positive,'adebanani yeah we good thankyou for the very spiritful text '
positive,'adebradley fab fairly large queues last year'
negative,'adecote radseed i miss the snow '
positive,'adedesalvo i m a shitty twitter er i m trying to be better i kinda like the voyeuristic aspect of it'
negative,'adeeled i mean'
negative,'adeezyy yes i m ok just eh lonely i miss school '
positive,'adeh yeah'
positive,'adel your road trip sounds awesome have the bestest time '
negative,'adelate farrah s dead had no idea rip farrah'
positive,'adamsdayoff write it down '
negative,'adamsdesign i haven t sailed in a while '
negative,'adamseckel soooo jelz i m missing both '
positive,'adamsessler glad to see you here too my gaming heroes are just falling into my electronic lap '
positive,'adamsessler me free '
positive,'adamsevani cool moves there u got on step up love it'
positive,'adamsevani cool moves there u got on step up love it http is gd qanf'
positive,'adamsevani dear adam i miss you amp your brother amp i know ashley agrees with me haha'
positive,'adamsevani ommg your like my hero keep dancing because your amazing to watch i thought just had to say it x'
positive,'adamsevani shoutout form australia and congrats to the mystery that your so happy about '
negative,'adamshanfield i wish that we were i vote lets go tonight i ll help you pack happy monday '
negative,'adamski gah missed it god bless i player '
positive,'adamski the strawberry novelty has worn off for me'
negative,'adamspasms i m not trying to i m sorry '
positive,'adamstac lame indeed i wonder if that s built with the twitter api '
positive,'adamstrawson hehe just set you twitter location to east bourne for the time being hoping i ll get time to finish my up date this week'
positive,'adamstrawson if you got your weathersplat this morning you d know it s supposed to be c today '
positive,'adamsurak dï ky vbulant dï ky p ehlï dl jsem ten virtualbox v tweetu karimartin vyzkouï ï m ten virtualbox dï ky vï em '
negative,'adamswifey yes but now '
positive,'adamt you need better it people '
positive,'adamtal right now its time for the smith http bit ly vqkl hv a great night over '
negative,'adamtarca just got home how did i know you d reply like instantly lol heading to bed now'
positive,'adamtcamey happy birthday and stuff and things just a little early'
positive,'adamteale maybe not'
positive,'adamtherealidol it s great'
negative,'adamtool i ve always enjoyed mania but never link to it because of all the pop ups etc '
positive,'adamtrevor great to hear that i hope you enjoy the device '
positive,'adamtylerx yesss it was awesome meeting u yesterday'
positive,'adamtyson lost is simply amazing i panic at the mere thought that it will end soon i want to work for the dharma initiative '
positive,'adamtyson oh i miss charlie he so loved clare of course i am in love with sawyer'
positive,'adamubow gotta love a teacher s salary '
positive,'adamvv that s good to hear thanks sweetie'
positive,'adamwc hindsight is '
positive,'adamwc just wondering do you design websites would like to take with you about redoing my blogs layout would pay'
positive,'adamwc sounds good to me i ll see you then '
positive,'adamwc welp'
positive,'adamwc ya man'
positive,'adelate yes'
positive,'adele mcg hello nice to see you on twitter follow ben wiebe too if you haven t already '
positive,'adelecomputer nice '
positive,'adelecomputer seen him last year i nearly had a heartattack i laughed that much if you ever get the chance go see him '
negative,'adeledelulio got home from shoppin my baby couldnt find anything tho she is upset wit me now but i still love her and am happy with her'
negative,'adeleelizabeth no way that s terrible they should at least give u a warning before they do that did you get to keep the same address '
positive,'adelemcalear great job from claude thibault'
positive,'adeleneteh heh why are we talking here anyway hopefully end of this month or early july must plan la haven t really planned yet '
positive,'adelgabot adel whatever has possessed you to come up with the vulcan jokes '
positive,'adelicateflower good i m going to dm you i have news'
positive,'adelicateflower hehehe i got to be your nd follower '
positive,'adelinatm cool what s her twitter d'
positive,'adelinaxx yay to som i no on twitter slowly slowly rest of the grade will come around hah i hope ur ready for my constant tweets '
negative,'adeline i don t think so you should just stop hitting it p'
positive,'adeline my mom always said i was the reason for the fireworks yea right '
positive,'adellecharles timothybsmith yeah'
positive,'adellecharles hey adelle it s been a long time means you re busy making money and i m still here wasting time how are you '
positive,'adellecharles well let me know when you are heading there be great to finally meet you '
negative,'adelleslover the dott is dead'
positive,'adelvita thanks for the luck '
negative,'ademagnaye awww sorry to hear that hope things get better towards the end of the day '
negative,'ademwithane i was italicised going for quot sassy quot and quot amusing quot with that response epic fail points deducted for using epic fail '
negative,'adenfraser will the zune hd be worth it i want to so bad '
positive,'adenike yes girl'
positive,'adenstonexxx that wigs looks better on the floor along with all your other close then you got it '
positive,'adent parï dnï hodinky takovï drsn muï skï podle m se v nich objevï p ï tï bond '
negative,'adent prave ten php zpzni prototype a scriptaculous tak'
positive,'aderita that was a lot of fun they loved their presents '
negative,'adese coming soon hectic work load '
positive,'adese nice by that definition'
negative,'adese yes the chillness of blore is returning mayb due to the rains '
positive,'adevenish is audio not playing hope i m not that influential '
positive,'adevine all best wishes to you and your wife life goes on '
positive,'adg clothing get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
positive,'adamweber ah really it s too late to sign up isn t it what about taking one next year and one next summer that legit '
positive,'adamwohl yes'
negative,'adamxbomb i ain t going either i was all hyped up to go too '
positive,'adamy same here '
positive,'adamyeager actually'
positive,'adangross but oh so fun '
positive,'adanmarin me too twitter seems so bad '
negative,'adaorao its messed up that you didn t offer him gum'
negative,'adaorao really it didn t look scary in the preview '
positive,'adapaavi hahahah okis procoder heheh we culd nail him up though '
positive,'adapaavi hmm i found only season boring '
negative,'adapaavi you re planning waay too ahead for me plus exams in july '
negative,'adarataista adaraaa darling'
positive,'adaripp congrats hope you ll have a great time there '
negative,'adarlingxo hope you ll feel better soon hun '
negative,'adarlingxo http twitpic com dv q thats fricken cute i want one'
negative,'adarlingxo i hope mine hatch soon '
negative,'adarlingxo might have seen a skunk ape around lake calhoun late night bikes are scary'
positive,'adarna daym u actually tweeted and u even tweeted twice well i guess koz its important '
negative,'adarshraju would love to but i dont have a cycle cycling is definitely one thing i would love to revive are u gonna cycle till thr '
negative,'adatewithelvis you re not going to lubbock i m sad i m missing biting the apple'
negative,'adav aww why s '
positive,'adavis just called you and you did not answer call me back '
positive,'adawiyah i don t have why don t you try limewire '
positive,'adaylesslife krizgazmen canofcoke aww'
positive,'adbert alithos anesti as i said'
positive,'adcause haven t heard about that i ll check it out thanks '
positive,'adccfighter resist the ribs go for a turkey burger'
negative,'adccfighter with big cuts'
positive,'adcharlie maybe both '
negative,'adcharlie i totally agree i tried to change the coulors on my page as well'
positive,'adcharlie thats so beautiful'
positive,'adcharlie then what '
negative,'adcoulter shrugggssss sorry you still have time to convince him '
positive,'add sun thats very nice '
negative,'addagio im in the same boat mate'
positive,'addamh i didn t which made it even funnier '
positive,'addamh oh well that makes more sense lol'
negative,'addandy us residents only '
negative,'addapineapple i ve been there but nope '
positive,'addatwork n am gasit nici una din generala '
negative,'adgary i hope you feel better lame you got sick at the beginning of our long weekend '
positive,'adgeee lauren momberger she loves harry '
positive,'adgergits maviss i found that song i had told you about http bit ly vrf g'
positive,'adgigonzo see u still haven t changed ur makeup '
negative,'adhaal and that song quot don t you know it s the end of the world quot the saddest song ever '
positive,'adham sh adham sh øªø ø ø ù ø ùˆù øªùš ùšø ø ùšø ø ø ù ù http www y alburaq com p '
negative,'adhanti aaaaaaaaaaaaaaaaaa i miss someone juga '
negative,'adhanti poor you '
positive,'adhochazel i was quasi vegan except for the odd tin of tuna for a few months this year and loved it then i suddenly desired steak '
positive,'adi u re just crazy that s way i love u but u re a shame lol '
positive,'adiakimara i would like to keep my work environment safe '
negative,'adianti thankss tyyy sedih'
negative,'adiaphoristic i m still unpacking '
positive,'adiav sounds like a plan'
positive,'adibecic congrats '
positive,'adicrazy glad you liked it hope it brought a smile to your face '
positive,'adicrazy thanks to flyyoufools iwantahippoforchristmas'
negative,'adidasgoddess haha amen im sooo damn hungry and i hate knowing my weekends gonna be shit'
negative,'adiejonas six flags it takes up all my freaking time i freaking hate it but i m here now '
positive,'adiemer hi i m meeting chrisrow at the spann wedding you better save me a dance can t wait to see you in a tux '
positive,'adiemer hi i m meeting chrisrow at the wedding you better save me a dance can t wait to see you in a tux '
positive,'adiesan you are a retard '
positive,'adietapsari welcome to twitter huhuhu akhirnya warga macs bertambah yippppiiee '
negative,'adihadean vreau si eu clatita '
negative,'adii i was getting really excited yesterday cos i d got my list down to things wrong it was counting incorrectly bugger'
positive,'adiktusnine congrats finally done aye must be satisfied and happy with that '
positive,'adiladiy oh gitu yaudah thanks ya dil '
positive,'adilahs nyea well'
negative,'adilladjd sorry for saying this'
negative,'adilladjd yeah i m a bit dissapointed coz the one who cut my hair is not the usual guy i can only pray now huhu'
positive,'adillaksndra yeayyyy gpp kok dil'
negative,'adimike sorry i hadn t planned on going w out you i ll go see it with you though i think it s the most depressing pixar movie '
negative,'adindawungo im so jealous u have that magazine '
negative,'adinterim aww i m sorry yeah pool was fab '
negative,'adioso you can t even imagine how dumb they were'
positive,'adioso you only remember what me and em tell you '
positive,'adipedia well mainly to keep the lecturers emplyed '
positive,'adirondackmetal aww'
positive,'adirondacks thanks '
negative,'adisalia that s nice i got the opposite '
