@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'chrisfreeman awww i heart those cartoons very much enjoy the dvd '
negative,'chrisfreeman chris freeman that is a stab to my heart '
positive,'chrisfreeman up is depressing '
positive,'chrisgarrett can t wait until it comes to n america hope all is well with you '
negative,'chrisgarrett i have the same problems '
positive,'chrisgarrett i m up for it can t wait to here more details '
negative,'chrisgeidner polis statement rocks hers is'
positive,'chrisgholar thank u sir '
negative,'chrisgn aha th lttr stopp working now think i n to gt a man in translat '
positive,'chrisgn god no i love marmite but prefer peanut butter which i had for dinner '
negative,'chrisgn meh'
negative,'chrisgn once a y r bloody hell how do o fit in all other good books around i cant do any at mo lost my glasses wks ago '
positive,'chrisgn quite possibly it was a bit of a guess i was being blunt to give the illusion of confidence '
positive,'chrisgn that s a way of work i am all too familiar with hope it goes well '
positive,'chrisgn thats sounds like huge fun i sympathize lol '
positive,'chrisgomez get listed on alltop a requirement is at least one post every days '
positive,'chrisguillebeau just got your dm no idea why totally jealous of your world travel but glad you enjoy my cheesy site '
negative,'chrisguitar selena s latest tweet yeah me neither lol jk cheer up sunburst look at bamboozle demi pics that always cheers me up '
positive,'chrisguitar thank you'
positive,'chrish glad to hear you were ok amp didn t just disappear of course you were missed '
positive,'chrish it s going pretty good yes '
positive,'chrish yes that is the key and what i am going for katie'
positive,'chrish os i know lol'
negative,'chrishaddad where are you haddad maybe my tweetdeck just doesn t like your updates but i haven t seen you at all '
negative,'chrishall logieo ah i m busy busy these next two weeks '
positive,'chrishalluk actually bro'
positive,'chrishangsleben campin didn t happen my friend came to town and just did it big well as big as u can in fresno '
negative,'chrishangsleben o o mebee just don t hog the cake '
negative,'chrishangsleben what boo why '
positive,'chrishanrahan excellent there s hope for the younger generation yet '
negative,'chrishanrahan no origins for me no gencon'
positive,'chrishansen can t wait have my dvr set to record ebery episode so i don t miss it '
positive,'chrisharrington tell him congrats from the twitterverse '
positive,'chrishasboobs aw thanks for responding howww youu doinnnnn im watchinn ur vids i agrew with the too picky foe luv one'
positive,'chrishasboobs that is really sweet of you '
positive,'chrishasboobs your videos always put me in a good mood '
negative,'chrishasboobs ahhh i hope your ok '
negative,'chrishasboobs awh omg chris hug i would totally hang out with you'
positive,'chrishasboobs awwwh'
positive,'chrishasboobs good luck chris'
positive,'chrishasboobs hey chris do u still live in west hollywood ca '
positive,'chrishasboobs i love gaga s new vid i am excited to know you do too '
positive,'chrishasboobs i was flipping through channels'
positive,'chrishasboobs i would buy your chris crocker is my girlfriend totebag if it were true '
positive,'chrishasboobs lol someone s happy today '
positive,'chrishasboobs love that so true x x'
negative,'chrishasboobs lucky you '
positive,'chrishasboobs morning chris hope you have a great day katsmeo amp celbel youtube '
negative,'chrishasboobs my stupid tv won t let me watch we realreadyready it keeps freezing '
positive,'chrishasboobs that sounds like a rockin good time '
negative,'chrishasboobs there are reasons people lie '
positive,'chrishasboobs what color thong '
positive,'chrishasboobs your poetries and quotes are really inspiring '
positive,'chrishasboobs you re one of the most genuine persons i ve ever known the only thing fake are your boobs i can deal with that hahahaha '
negative,'chrishatem oh wish i could go acoustic sounds amazing n n and tell nick that i wish he get better soon '
negative,'chrishealy '
negative,'chrishealy oh jesus '
positive,'chrishell have a question for you re set visit if u can follow to dm that would be awesome don t like the publicness sometimes '
positive,'chrishepburn did they send you my dress by accident '
positive,'chrisheuer jasonfalls adriana here s the audio of our little chat in chelsea last night http bit ly rbkh'
positive,'chrishillfan you got media next'
positive,'chrishiter lmao hell yeaaaa we been trying new places too do we ll know all the best places '
positive,'chrishiter morning or afternoon or whatever '
positive,'chrishiter nite chrisman we will have big bubba call and wake u up '
positive,'chrishiter what your ass backwards '
positive,'chrishiter you play heads up and i ll play cash games we can keep our winnings under your mattress '
negative,'chrisielynne sorry to hear about your stomach hun '
negative,'chrisilluminati adrian would be weird i still cry when mickey dies '
positive,'chrisilluminati quite amusing and fun i kept trying to think of some really good ones '
negative,'chrisinboston baston that sucks dude sending happy thoughts your way '
positive,'chrisindys wow'
positive,'chrisintheshell not that we know of he starts work on a new film this month with jen aniston another film yeah '
positive,'chrisissnowie sounds lovely'
positive,'chrisissnowie that s so cool geeky cool'
negative,'chrisissogreat i blame you for my sudden interest in hockey too bad we have to wait til fall to go to a game haha'
positive,'chrisitis stop tryin to lie you know you always wanna see me '
positive,'chrisjack i love yur pix reminds how much i miss china '
negative,'chrisjackson at least it s not half one this time '
positive,'chrisjakob so have you starred in any broadway musicals yet '
positive,'chrisjakob it s a big city thing hours with a train from me i m not a north person anymore'
positive,'chrisjakob i ve been in trondheim on a classtrip since monday '
negative,'chrisjakob musicals turn me off most of the time im a musical misanthrope '
positive,'chrisjakob ok and ill get back at cha tommarrow ttyl '
negative,'chrisjakob sorry about rent '
negative,'chrisjakob yeah i kno but i ll be back babe i got come see my boyfriend'
positive,'chrisjakob yeah'
positive,'chrisjames i read the good news you should feel more at ease '
positive,'chrisjervis lol dude wouldn t go that far but awww so sweet u doing more vlogs x'
positive,'chrisjervis she should log out'
positive,'chrisjeurling me'
positive,'chrisjohnsonre thanks for the tip now to negotiate w my husband to foot the bill hahaha'
positive,'chrisjsimon ah alrite hehe well feast your eyes then '
positive,'chrisjsimon i disagree and you ll see why '
negative,'chrisjstone it still made me facepalmed '
positive,'chrisjury feeling the same'
positive,'chrisjury it has to be their latin blood for sure '
negative,'chriskelly don t get too excited its not to last '
positive,'chriskettle will check it out of course fly thursday to la first'
positive,'chrisking nevermind boo'
negative,'chriskottom that file is good '
positive,'chriskovac being bored sometimes can be a luxury i envy you '
positive,'chrisl well i must let u go so soon again '
positive,'chrislabossiere what a fantastic blog post there is just no comparison from that era i was blasting old country the entire day '
positive,'chrislambson yes i loved flcl d after the first episode i was rather scared'
positive,'chrislawton yeah well i had an opening in my schedule to notice a few things im booked from now on '
positive,'chrislee yum that looks good somehow i m not surprised that you ended up at digestif '
negative,'chrisloos i m rooting for them to win at least one but it seems they ve lost focus that s no good '
positive,'chrislovett glad you liked it s a great tune '
positive,'chrislovett now you know my secret '
positive,'chrisluvssixxam offer is open anytime and i have boarded a few myself so i know what u mean '
positive,'chrisluvssixxam not everyone just a few '
positive,'chrisluvssixxam well hell that s a good thing lol '
positive,'chrisluvssixxam ashbafantasy hahaha i got that visual '
positive,'chrisluvssixxam nah your neighbors love it '
positive,'chrisluvssixxam yes he did '
positive,'chrismac good job feel different '
positive,'chrismarques o td'
positive,'chrismatthieu well'
negative,'chrismcclelland stroughtonsmith in ni'
negative,'chrismcelligott it ll turn up soon '
positive,'chrismcelligott haha i had that a few times actually the iphone ui fail '
negative,'chrismcelligott happens to me a lot but my motivation usually comes am when i can t do anything'
negative,'chrismcelligott that sounds awful '
negative,'chrismcfeely you watch dubs you disappoint me'
positive,'chrismcg yeah i m planning on doing some outsourcing on this i ve a tax consultant'
negative,'chrismdixon who doesn t '
positive,'chrismdp to be fair at any other company it would be the juniors first job to know where the coffee machine is i lt eden '
positive,'chrismessina hehe'
positive,'chrismessina mover for iphone okay'
negative,'chrismibacache that ain t good lol tsk tsk umm just studyin'
positive,'chrismibacache lol its ok goodnight xoxo'
negative,'chrismica not a fan of beaches though i m so burnt from spending two hours on it on saturday '
positive,'chrismillerjr i m here see no link '
negative,'chrismillerjr i have a amp a yro'
positive,'chrismillerjr is an internet marketer'
positive,'chrismillet aprilsheninger congratulations '
positive,'chrismingryan facebook is utter crap while twitter is quite useful fbvstwitter'
positive,'chrisminjaelee i lt sonic '
negative,'chrismistybelle i don t even know honestly'
negative,'chrismistybelle true'
negative,'chrismnix for the first time ever i wanna go to the crawfish boil b c there s a lot ther i wanna see but i ll be out of town '
positive,'chrismoody when you have a podcast that promotes podcasts that might happen '
positive,'chrismorphew true but according to gabriellewang i was the only adele of a certain height meaning superhumanly tall '
negative,'chrismorris im watching the live feed through gamespot sadly i cant go to e '
negative,'chrismorris my iphone has fallen into water and now it s dead '
positive,'chrismorris wait'
positive,'chrismorris i like subbed too i like the cadence of the japanese actors and that nearly everything ends in quot mashita quot or quot nodeska quot '
positive,'chrismou don t worry'
negative,'chrismou glasgow caledonian university its a new course'
negative,'chrismou river city guy who was my lecturer i could get a sponsored bursery'
negative,'chrismurgy wish they d leave your sheds alone '
positive,'chrismusina ess tee you i have never been to any of those lol you two pick one '
negative,'chrismw hey chris i am find'
positive,'chrisnash guess where i am come on the gunners'
negative,'chrisneleber oh i remember yeah but i fell asleep i didn t intend to not come see you let s hang out sometime next week '
negative,'chrisnick wahahahahaha sayang naman si adam may looks pa naman but thats hilarious '
positive,'chrisnick yes carpooling everday '
negative,'chrisnickinson its overcast here and still '
positive,'chrisnickinson you should wait for the new iphone '
positive,'chrisntr hey chris great to see you yesterday hope you had a great night was a shame i couldn t hang around after for drinks'
positive,'chrisoatley i m having lunch with your wife in about minutes '
positive,'chrisoc not much'
positive,'chrisoldroyd oooh'
negative,'chrisomills brandymills can t wait for the fireworks wes has to work he s gonna try to come on his break i m very excited '
positive,'chrisonair love it happy saturday '
positive,'chrisontv you lucky sausage you '
negative,'chrisota u didn t send me any drinks '
positive,'chrispalle i suspect you mean a vineyard '
positive,'chrispalle thanks for the link'
negative,'chrispallett i hear you chris hayfever is horrible you have to be a sufferer to truly understand the misery it brings'
positive,'chrispbambrough blimey'
positive,'chrispeezy angels even though i m probably not the third angels and demons '
negative,'chrispenner me tweet alert keeps going to my spam box '
negative,'chrispetescia feel better what happened on saturday any weird filming '
negative,'chrisphin yes'
positive,'chrispirillo at least you re not pedestrian tech '
positive,'chrispirillo haha love your vids '
positive,'chrispirillo it s called bing because quot let me google that for you quot is already taken little old ladies think it s dumb name '
negative,'chrispirillo lol everyone s an expert now '
positive,'chrispirillo ok'
negative,'chrispitcher w o w mix of le voie le soleil isn t it just mate they did two one in and another in both huge no tho '
positive,'chrispluslynn meeting my own goals for sure'
positive,'chrispluslynn wow thank you '
negative,'chrispople didn t see any in whole food last week hollowlegs haven t seen any there either '
positive,'chrispople le gavroche aint what it used to be michel is spending too much time running marathons and going to the gym '
negative,'chrispowell said part i rank better in bing for my keywords then i do in google '
negative,'chrispreston malross and if i pc melts its own solder you don t have to wait weeks for a microsoft repair '
positive,'chrispycrittr friggin awesome he s on ani s independent label '
negative,'chrispyuk yep'
positive,'chrisquintana awwww'
positive,'chrisquintana i m on twitter don t get it'
negative,'chrisramon gay i want to be there '
positive,'chrisrawlinson thanks for the props '
negative,'chrisrcook since the demise of woolworths it isn t easy to find reasonably priced pick n mix anywhere '
negative,'chrisreinhard screenshots can t give you any other kind of preview you d need vpn access ya wanna '
positive,'chrisrgross i m glad someone else can understand these problems of life '
negative,'chrisricho that s mean i ve ben lookin fwd to my holiday for months '
positive,'chrisridd thx west to east i made the mistake of trying to fit to uk time'
negative,'chrisrider in mililani thats long time ago '
positive,'chrisrikli i like how that plate competition got posted on digg'
negative,'chrisrobertson how is it my new phone doesn t get here until friday but oh well its worth the wait '
negative,'chrisrogers i like the tivo best bc of accessability online prog'
positive,'chrisruffles oh iphone '
positive,'chrisrunoff exactly what s happening to me now'
negative,'chrisrus then its offical that your not coming back nooooooooo lol i jest'
positive,'chrisryanmusic ahahah chris it was a moment that should have been filmed it was hilarious'
positive,'chrisryanmusic hiiii what s up kã sse '
positive,'chrisryanmusic i feel the same way about lost when i watch it ijust think whatta and then i will watch more and more episodes'
negative,'chrisryanmusic i hate it when my dad comes to my room just to check if i m sleeping i always have to turn off my laptop harshley lol'
positive,'chrisryanmusic step brothers '
positive,'chriss are you going to miss sunday'
negative,'chriss your not going to sams '
positive,'chriss lovett i got mine in the post dis morning hmm theres so many i love the jester'
positive,'chriss s is this right '
positive,'chriss yst awww'
negative,'chriss yst so u are very burnt sorry back or front burnt '
positive,'chrissamnee i penciled and inked pages in a day for the beowulf graphic novel at harpercollins pages sucked'
negative,'chrissc http twitpic com qrz now i see that b e a utiful ring i want one '
negative,'chrisseldo i miss you so much already '
negative,'chrissie i dunno but we should gt if we are quarrantined and not paid thats just annoying yucky to be stuck in a lift '
positive,'chrissie i meant u pwned him hes just a wimp lol guy how fun to just insult everyone '
negative,'chrissie lol wat the hell i keep hearing pink lol'
negative,'chrissiecurry i wanna meeet you '
positive,'chrissiecurry you go girl y '
positive,'chrissieee i have something to tell youuuu '
negative,'chrissiemiller pleaaaaseeee'
negative,'chrissiewunna i didn t know where to look '
positive,'chrissinicole i guess thats just how i am lol '
positive,'chrissinicole oh for sure'
negative,'chrissinicole samsies i always break mine tho '
positive,'chrissinicole shiit i pay verry close attention '
positive,'chrisslay rebeccamcgrath looking hot outside now might take laptop into garden when i get back and a lunchtime cornish cider '
positive,'chrissligh aww i was wonderin if someone can not make it if we can donate money to the event in amanda s name i love her dearly '
negative,'chrisslight aw hun'
negative,'chrisslover where u think u movin to u betta not leave momma lol'
positive,'chrissnelling i posted that on here earlier '
positive,'chrissparrow the web equivalent of tarot cards maybe '
negative,'chrisspoag thats not allowed im not going my myself everyday '
positive,'chrisspooner and in sheffield too must be nice very sunny up here in york too '
positive,'chrisspooner http twitpic com nxqt hahaha'
negative,'chrisspooner you know thy ll find some way to say it s your fault'
negative,'chrisssyk nooooooooooooooooooooo oh well i will fill u in abt it in math tomorrowww'
negative,'chrisssyk well if u two get bored'
negative,'chrisstartease one eyed gerbil is that like my one eyed mouse rip one eyed millie '
positive,'chrisstevenson sure'
positive,'chrisstewart and i thought my am saturday morning was brutal '
negative,'chrisstokes that is horrible people are sick block her '
positive,'chrissy so happy you liked it '
positive,'chrissy well'
negative,'chrissy huntress we had that weather all weekend severe thunderstorms i m sorry they headed your way '
positive,'chrissy have to search the brain cell see if i can remember any of my quot old haunts quot '
positive,'chrissy thank you '
negative,'chrissyasad prolly the fat kid '
positive,'chrissyatley but you re preggers you have a reason to take naps '
negative,'chrissyc it wasn t days the plumber was in my apt so i had no peace'
negative,'chrissydiane damn girl you don t quit do ya ha this is what i m listento lol http bit ly ngclw'
negative,'chrissyisms us too thought i d share it w those who are near a dq'
negative,'chrissyisms aww '
positive,'chrissyisms have fun '
positive,'chrissyisms http twitpic com ujs cute couple '
positive,'chrissyisms i m good stopped to scale amp subway now i m off to ohio '
positive,'chrissyisms no problem nice to tweet you '
positive,'chrissyisms ok we ll be here hugs '
positive,'chrissyisms thanks im going to take an advil'
positive,'chrissyisms where s the party yeah yeah '
positive,'chrissyisms ya ll have a tremendous time '
positive,'chrissyjane he s never asleep for long before he wakes up and causes more chaos '
negative,'chrissylcooper she s still in the e r we ll know soon '
positive,'chrissyloveee feeling abit better it s getting there wat r u doin'
positive,'chrissyloveee you ll make a killing there with your adorable personality '
negative,'chrissymarsh i know '
positive,'chrissymarsh omg hahahaha i just legit loled whoever invented texts from last night should be given some kind of nobel prize '
negative,'chrissymbot you think you re sleepy i can barely keep my eyes open '
negative,'chrissymcfly yeh there s nothing good on tv eww i hate to be bored '
positive,'chrissymcfly yes they re awesome me'
negative,'chrissypissy im insanely jealous of how perfectly pale your skin is '
positive,'chrissyrock it would seem that they are all in a meeting '
positive,'chrissysoshay i so agree '
positive,'chrissysprinkle no i thought i would cuz i m a south side kid but i didn t '
negative,'chrissyteigen http twitpic com szri hope you have fun'
negative,'chrissyvsthwrld most only give you two but thankyaaaaa lt '
positive,'christa i betta be on that list '
negative,'christaaaah i feel the same way and i was next to him just a month ago '
positive,'christabel smm i do love you'
positive,'christaepiphany i ve found uuuuu yet again '
positive,'christajtodd a little toasty down south was forced to use the window unit too sounds like it was a nice night i want your dinner '
negative,'christangrant i know im sooo late but congrats on your wedding fb just told me '
negative,'christash welcome to twitter searched twitter for osce mission georgia http tinyurl com mkhl k '
negative,'christash welcome to twitter searched twitter for osce mission to georgia http tinyurl com mkhl k '
positive,'christastique thank you'
negative,'christay oh dear they would get you noticed not checked in yet '
positive,'christay oh go on you can swear on here no one can see or hear '
positive,'christelmcr eeeeeeeeee i dunno but i can t wait to find out '
negative,'christelmcr i m fine'
positive,'christelmcr nice thanks for the info '
positive,'christelofnkyps perhaps we should make our own and stop being lazy '
positive,'christelpierce thanks good luck to u too i ll report back after thursdays weigh in if you have any q s on what food is good holla '
positive,'christenstrang aw thanks love xo'
positive,'christernyberg i m glad you asked that question '
positive,'christex awesome ill let u kno when im goin all i here is great reviews def gonna watch'
positive,'christex kno its kinda late lol but its always no homo '
negative,'christfinnegan finne au contraire isn t available in the australian itunes yet '
positive,'christft did you leave room in the luggage for me '
negative,'christft http twitpic com a a i wanted to come too bad prom s today '
positive,'christft http twitpic com jc very pretty welcome home guys see ya july '
negative,'christheepic i direct messaged youuu'
positive,'christheepic i just might '
positive,'christhegrrl whats up hah '
positive,'christheisen this weekend i took to rest'
positive,'christhejeweler hah i d be more than happy to help'
positive,'christi did you beckon '
positive,'christian bale one more thing will watching reign of fire help you fall asleep maybe'
positive,'christian a foot snuggie and we could call it a fuggie '
negative,'christian aye im excited i need something to cheer me up '
negative,'christian but brianmcnugget just needed me to be loyal '
positive,'christian rofl arent you a nice frienddd im already following him whennn do we get to hear about these new games you have for us '
positive,'christian have you met any before or will this be the first time '
positive,'christian it s otay bud you have the right to be jealous cuz you re not me '
positive,'christianarobb it was a lot of fun'
negative,'christianbourne nooooo it has to be working lt '
negative,'christianburke the thing is'
negative,'christiancade i haven t taken it yet but i m not looking forward to it '
positive,'christiancraven christiann has our friend commented you lol'
negative,'christianevejlo forget it been there not done that there is a workaround that larskjensen told me about but never got it to work '
negative,'christianfea too bad the videos sound like stephen hawking narrated them '
positive,'christiangamer if you can pull off a top mention'
negative,'christianivann i wish to be this but the truth is this '
positive,'christianlaland fliink '
negative,'christianlous i became mad busy as usual captivated by the dream vs mystics ha my first wmba game'
positive,'christianmarx yeah'
positive,'christianmellow xoxoxo '
positive,'christianoliver is horrible'
positive,'christianoliver just a bit outside chattanooga'
negative,'christianplante shake him '
positive,'christianrep thanks '
positive,'christianrocky thank you very much whats up'
negative,'christiantweet google it'
negative,'christieb it s a great day for some chillaxin my happy ass has to go to school and finish labs though '
negative,'christieb it s raining everywhere today '
negative,'christiefknbaby i can t i have to go work hours '
negative,'christiegarcia i know that s my daily lunch'
negative,'christiemoeller awesome i m at the airport'
negative,'christieressel serious i ve been going since i was a little girl parents sold our place though '
positive,'christiesilver pecan is the only muse bella and babe churble me to sleep in the bedroom they sure are characters '
negative,'christig what s wrong with going to chicago '
negative,'christiineto i love chuck e cheese but i hate how there are so many crazy asian moms there '
positive,'christin well'
positive,'christin not i '
positive,'christin i am moving today too '
negative,'christina shanastarship i dont get it '
negative,'christina that s mad '
positive,'christina car lmfao omg that is such a priceless moment hahaha and yay i ll have to make reservations '
negative,'christina savs hahahah i know but i think we were wrong she loves trace but still she does need to hook us up i need to hear him '
negative,'christina i keep forgetting about it and if i crinkle my nose it hurts lol'
negative,'christina we are really frustrated b c ppl shouldn t have to wait for the page to load amp they won t sorry '
negative,'christina same here this bad weather is just depressing i wanted to do so much today but i can t get my ass up to do something s'
positive,'christina give me some spice right meow '
positive,'christina i miss you amp hope you are singing your heart out right now for your new album love to my meow '
negative,'christina i made the first one up it s been a creative sorta day i m hungry again too no one tells you abt the detox hunger '
negative,'christina gavin s is good but harmony is still hurting on her lower back from hers '
negative,'christina man that sucks '
negative,'christinaaa i miss my lil stinky pup '
positive,'christinaaa yeah but it is technically a big piece of green fleece i will remind everyone about tomorrow and give richard directions '
positive,'christinacarmen you rock that dress babe '
negative,'christinaclark hey can u add me to ur email list so i can know about all the cool events smh ill dm u my email'
negative,'christinaconkln byeeeeee its not going to be the same without you don t annoy gail too much on the trip home '
positive,'christinacorbin i so hear you on the oreo thing beer is liquid too '
