@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'brandywandlover oh i see who u mean now tht heltershelter person lol yer looks scary '
positive,'brandywandlover oh okay awesome as do u like the backstreet boys '
negative,'brandywandlover tell that to my pussy'
positive,'brandywandlover thank you so much '
negative,'brandywandlover thanks better now it s gone all dark amp looks like it s gonna rain outside'
positive,'brandywandlover u dont sound that enthusiastic about ya bbq my sisters coming over and im making a curry x'
positive,'brandywandlover very lucky lady my time will come '
positive,'brandywandlover where are you getting there kick ass pics deeeeeeeeeeelightful '
positive,'brandyway its like ur doing followfriday'
positive,'brandyway nighty night '
positive,'brandzhd i will always love u brandz you bought me pizza'
negative,'branhead lyfe '
negative,'branhead lyfe aaw pray for me i forgot to wake up and my mom went without me '
positive,'branhead lyfe good seeing you last night t money '
positive,'branhead lyfe i cant sleep bt nw got someone talk '
negative,'branhead lyfe just trynna prove a point since these bitches wont believe me '
negative,'branjohns thanks'
negative,'branlee i be wondering the same thing it use to be some awesome cartoons that came on on saturdays booo not anymore'
negative,'brannon so not possible to re use '
positive,'brannu a drink always puts a on my face lol'
positive,'brans no i love it lmao keep it up'
positive,'bransb we better hangout asap '
positive,'bransonpage you can tap on it too'
positive,'brantanamo aha i knew i was right i used to live there xxx'
positive,'brantanamo haha are you suprised by gi s magic shes awesome '
positive,'brantanamo hey ant'
negative,'brantanamo hoooooooooooooooooooolla haha how are yoou i m going to school now love xxxxxxxxxx'
positive,'andrew goodman your new sel column on ppc http cli gs twa is freakin killer'
positive,'andrew hogsten eehhhhh what s coming out soon having too much fun reading this svu fanfic right now very funny story too '
positive,'andrew istheguy i am not here to quot shag quot as giles says i can recall the things with spike'
negative,'andrew levine mics don t know too terribly much first hand'
positive,'andrew peachey i m actually going for the blues too i like underdogs '
positive,'andrew rickmann i think you should i d love to meet you irl'
negative,'andrew rickmann oh my ff started crashing yesterday on wp ajax popup on various sites and i need to start it in safe mode to avoid that '
negative,'andrew victory oh no poor vito amp you haha hope he s not getting sick '
positive,'andrew w it s just started up here lovely i think i ll head to bed now '
negative,'andrew wielandt me too'
negative,'andrew yes'
positive,'andrew i thought you were gonna stick with the apocalypse theme but i like it i love you'
negative,'andrew k i m trying to download applications from the internet but they all need to be printed and i m out of bloody ink you looking '
positive,'andrewaesthetic just wanted to say that i lt ur music both the scene aesthetic n danger radio hopefully i will get to see u guys day'
negative,'andrewaesthetic i can t sleep either at least it s only like there it s here '
negative,'andrewaesthetic which is the side project thingy supposed to be danger radio or tsa losttt i want some more danger radio '
positive,'andrewaesthetic yes sir'
positive,'andrewanthony aww thanks but i hate looking in the mirror'
positive,'andrewbadera you are ahead of curve very good now do something that nobody expects from you even you from yourself'
positive,'andrewbarber prodigy are great i m putting that one on now '
negative,'andrewbarnett amp while i m getting at you what s with the lack of colour on your website it s a tiny bit depressing '
negative,'andrewbarnett one step ahead of me'
positive,'andrewbarnett that sounds gorgeous i love emeralds and rose gold what a lucky lady '
positive,'andrewboland aw you suck i am soo jealous'
negative,'andrewboland its closed '
negative,'andrewboland ive noticed that hey there always so quick it sucks rove the interviews feel so short now '
positive,'andrewbowlin try rolling out the other side of the bed see if that helps '
positive,'andrewbravener happy birthday andrew have a good one '
positive,'andrewbravener i sent you an email with pictures of the hatss '
positive,'brantanamo there s nothing wrong with being a poser as long as they re hot like your fine self xxx'
negative,'brantanamo you could have made my birthday cake for today'
positive,'brantc lol'
positive,'branthansen no rock throwing brant'
positive,'brantim yeah its on netflix instant'
negative,'branwen i m better today yesterday was really hard it s still just so unbelievable i miss him'
positive,'brarno ask applefanbe how he got his bb '
positive,'brasil so you know i love you right '
positive,'brasseriebread didn t see you there y day when i went up to buy some dutch cocoa but i did befriend the lady doing icecream sampling '
positive,'brassyapple and btw you are one contributor i m hoping to get '
negative,'bratcat np'
negative,'bratfink happy birthday'
positive,'bratinella madsdeguzman i think that s the muji stabilo because she was eyeing mine last week '
positive,'bratinella thanks for the warm welcome miss karen '
negative,'bratling nope'
negative,'bratprincery but i want to go '
negative,'bratta cawake hoping next time i m not stuck at work '
positive,'brattonline bigg just seen the video on flaunt '
negative,'brattonline what u mean when i got u somethin from chinatown'
positive,'braulerson deck him'
positive,'braun jimbrochowski capebretoner thanks guys i passed shaq s name on appreciate it '
positive,'braunflakes i went swimming yesterday '
negative,'bravaavani these are some rails in the middle of srs repair'
positive,'brave chrisblake thanks hopefully i ll start feeling better throughout the day '
positive,'braveheart anytime anything else we can do to help just yell '
negative,'braveheart ouch my hubby wears orthodics and had pt for while for similar thing cortizone shots too sorry it hurts '
positive,'braveheart sent u an email '
positive,'braveheart thanks i sure it will be '
positive,'braveheart that your beauty and sparking personality were appreciated by people '
negative,'braveheart why are you unfollowing me '
negative,'braveheart oh god xxx'
positive,'bravehound is that some kind of wow speak '
negative,'bravemaiden yeah i went there and there is no way i d be able to keep up '
positive,'bravenewgirl you re welcome '
positive,'bravenewlady note taken and we re following thanks for the heads up keep spreading the bu love '
positive,'bravetinsoldier blyech mustangs i m pretty sure the dealer i bought my truck from had a blue daytona last month '
negative,'bravoandy friends with dina and teresa hope to see them back not sure they will dc wives after atlanta '
positive,'burbankhays that s really cute and sweet to me for some reason '
positive,'burbholio i m no on google uk amp thailand kewl i m a star '
positive,'burbleon gauravsaha well bongodibosh is this http bit ly jmwxt for twitterbongs and non bongs alike'
negative,'burbleon i was gonna say come on gtalk'
positive,'burbleon that was pathetic munshi premchand will turn in his grave '
positive,'burbujaspy i m so freakin bored too'
positive,'burcusensoy radiohead n iï ine k raï kaï m yok yok gayet gï zel ark yapm lar'
negative,'burcusinem but this is not fair i have to study '
negative,'burdenday for the last week'
negative,'burdock oh no what happened '
positive,'burende get me a drink too yeah hitchhike to cali or some shit '
negative,'burende haha'
positive,'buretina jewelslb thanks for the retweets '
negative,'bureyean i misss you tooo bubbbs '
negative,'burgandy girl i know '
negative,'burgaw sweetheart'
positive,'burgbarbl well i get uncomfortable when audience members go up on stage tonys'
positive,'burghrealtor second to a car garage'
negative,'burginflurg humidity s the worst i usually like rain'
positive,'burgolive never said i was '
positive,'burin while you are expanding your horizons'
positive,'burjon thank you'
positive,'burkazoid aw what a nightmare they won t be getting the wee cheesy fanfare to celebrate being on time anyway '
negative,'burkazoid damn all you guests on it it s dieing and f ain t bringing it back to life '
positive,'burkazoid i haven t used it'
negative,'burkazoid what s the new job i wish i was at glasgees '
positive,'burke eric you bet '
negative,'burlesquer http iconfactory com software twitterrific mac only though '
positive,'burlesquetron oh sorry i didn t see this tweet further down sorry unhappy dd champers me looking hair dye in back of cupboard '
positive,'burnallzombies i hera it s a killer game it actually killed carlos adama s xbox '
negative,'burnallzombies i nearly got them and then ticketmaster fucked it up '
negative,'burnaway i don t have a job yet '
positive,'burnbay sweet have a taste for the bbq now so need to keep that '
positive,'burnbright g night'
negative,'burnflare i ve already list my hair '
negative,'burnflare you have pages i ve just and finding it hard to manage them '
negative,'burnhalomusic it sucks i cant see you guys when you come back to johnson city'
negative,'burning tree no quot kitty web cam quot may never know prolly null chased uno up a shelf and fell down'
negative,'burninggoats woah woah'
positive,'bravoranwell more tea will solve that '
negative,'bravotv nooo real housewives of atlanta is awful '
positive,'bravoyankee you just type stuff i think still trying to work it out me wonders if there is a quot video guide quot hmmmm '
positive,'bravstar hahah its a good quote and i ve never heard about that movie i live under a rock is it any good '
positive,'bravstar hahah that s sweet '
negative,'brawls i would love too i am afraid i could not make it without lorileinard '
positive,'brawngp fanblog anything u can do '
negative,'brawngp fanblog i don t like max'
negative,'brawngp fanblog aaaaaaaaaaarggggggggggghhhhhhhhh just when i d purged that image from my mind '
positive,'brawngp fanblog i was thinking more that fota become governing body maxout'
positive,'brawnx ohhhh well everything else was really good too '
positive,'braxiatel haha don t worry i wont you continue your twice a week tweets p'
positive,'brazendesign i can see that you are a spectacular candidate for all caps fridays can t wait till tomorrow '
negative,'brazendesign that was what happend to me and why i ended up switching so sorry'
positive,'brazendesign very cool what a great gift adding '
negative,'brazenone u know yer spellin my twit name wrong some fool took my name lordofbeer so i had to take lordobeer '
negative,'brazenone ya'
positive,'brazildood it is so good report back '
positive,'brazilian angel dang but that might be for a while don t they have twitter lol that way we could plan a meeting '
positive,'brazilian angel i would have helped you with that but you know i barely know you '
positive,'brazilian angel networkin website for business join www myvinci net '
negative,'brazilianmami if good pussy do dat den i neva had it '
positive,'brazilianpeel thank you so much it s a great system and i love it have a super night hugs '
positive,'brazilianwns i second that dc where r u '
positive,'brazilianwns thank you so much for your help '
positive,'brazilionaire hah told you soo im glad you liked it '
negative,'brazillofblak grrrr that sucks tear '
positive,'brazillofblak hey hey that was an affectionate quot punks quot i m like you re older sis now '
negative,'brazz wow you really hate being in georgia i feel bad for you your friends and your gf are all in la aren t they poor you '
negative,'brbik i happy the princess is ok i sure you had a stressful night '
positive,'brcphoto i can t complain hawaii is almost like oklahoma you re not missing much i ll have to check about aug th '
negative,'brdlyleon yeah i have sats saturday too but i m just trying to study'
positive,'bre why limit your story to ch tell all what is annoying you at www iamsoannoyed com '
positive,'bre also true and i do less work'
negative,'breadandbadger oh i miss the smell of rain'
negative,'breadroad hailun hemoni you grandmama wht s all those kr words hmph i think ur kr is better than mine alr '
positive,'burninghat pour sï r '
positive,'burningman thanks for the link this is my first year there greetings from germany '
negative,'burningsound but that s kind of iffy for me too because my internet is up and down because of the weather too '
negative,'burningsteady if i weren t finishing an assignment for e'
negative,'burninup ubabyy i really wanna go see miley'
positive,'burninup ubabyy nice'
negative,'burninup ubabyy why are you depressed '
positive,'burns think of it as an abstraction that refers to the deep structures we might use to reconfigure our cities '
negative,'burnsclean aww someone s got a case of the gays '
positive,'burntar we won next game is tomorrow night at sec better dominate '
positive,'burntbroccoli weellll'
negative,'burntcaramel i used to throw at least one party every year'
positive,'burntees i just sold shirts for you at full commission sweet i would have sent it in a dm but you aren t following me '
positive,'burnthatbox thank you '
negative,'burpcola when my career isn t going the way i want i tend to lose myself in working out seems like neither is a happy place for u '
positive,'burpfish privacy s overrated '
positive,'burr urie hahaha i m sure he like'
positive,'burre here you have http post ly htz http post ly htb looks blue in the pics though but it s purple in real life '
negative,'burritobandita yay i m glad she s looking more ferret like again and boo for speeding ticket '
positive,'burritolingus awesome i m working my way through ff just now'
negative,'burrrbank acorns lamppost lanterns ooooooh asian foooood i m hungry now itunes store is bad for the wallet very very bad'
negative,'burrrbank ian go byebye gonna go create the ian crawford experience'
negative,'bursaar that wasnt nice '
negative,'bursaar good for me i haven t gone to bed '
negative,'burstingenergy i was invited to see that today but i had to work '
positive,'burstingenergy just do not let on how very accurately she has poised such the opinion is a fantastic age wonkavision '
positive,'burstoid i know'
positive,'burto i made soup'
positive,'burtonsimmons nope i was in medford a thriving metropolis known for it s elderly drivers '
positive,'burtonski omg'
positive,'burtymagee and i went to the soundcheck thing'
negative,'buryuntime what one site what s the for '
negative,'bus i can t reach the remote '
negative,'busabusss i love you man'
negative,'breadsu see thats the smart thing to do '
positive,'breagrant twitter was right '
positive,'breagrant dont shoot in vancouver'
positive,'breagrant have a great day stay safe in whatever you do '
positive,'breagrant i hear ya can t get through my day without my fix of the daily show '
positive,'breagrant mmmmm i love american pancakes can t wait to try them when i m in washington next week so are austin pancakes better lol '
negative,'breagrant that s what happening right now in perth australia '
negative,'breakawaychick do u have body language by heidi i don t have mine anymore '
negative,'breakdancingamy im sry btw wut every happend to grapes '
positive,'breakfastatsaks have a deelish pastry and some good caffino in the a m at tiffanys s'
positive,'breakfastnews anything u need to know regarding news of the day '
negative,'breakfastnews i think it has already been written '
negative,'breakfastt thanks for calling me a pansy it s not that i m afraid of thunder'
positive,'breaking habits your swimming pool rules '
positive,'breakingglass what s going onnnnnn '
negative,'breakingnews breakingnews that sucks '
negative,'breakingnews dead in dc metro accident '
positive,'breakingnews will they be doing their for still '
positive,'breakingnewsoff boy'
negative,'breakintheweb no it scares me '
negative,'breaksdiva i miss you too'
positive,'breaksk tyson the book is a lil better more imagination to think bout '
negative,'breaktheirbones why '
positive,'breakthruguy hey sweetness good day to you my friend thank you i will make sure i have fun today you do the same hon '
positive,'breakthruguy lol'
negative,'breakxaway das bremst mich so'
negative,'breanaphillips i am so jealous of you'
positive,'breann nicole yay post ur cap and gown pic '
negative,'breannagaddie during those hours unfortunately i will only be able to go for a couple of hours in the afternoon'
positive,'breannamreina faithgoddess muttleylax thank you so much the followfriday endorsements u folks r awesome cheers '
positive,'breannamreina oh breanna i love your new av so fitting for spring and i love your hair color thanks for the ff every week muah '
positive,'breannaroseriot i love you too '
negative,'breannathomas can t get tweets to the mobile in china i saw bernie will visit'
negative,'breanne natalieeie kdegandi i work the th of july and dont know how ill get it off '
negative,'breannnna i have a really bad sore throat '
positive,'breannuhh joy there goin to the finals for sure '
negative,'breasy imdabest amaziing a n r faballie where are u guys '
positive,'breathe in oh that now i get ya i thought i offended you or something lol sorry '
positive,'breatheheavycom bon appetit '
positive,'andrewbravener thats definitelyâ not my hand writing â i didn t write it'
negative,'andrewbsims elisalovorn your haikus don t show up in the trending topics b c your tweets are on private '
positive,'andrewbucholtz a short article of course no sense in prattling on '
positive,'andrewbuxton oh thank you for looking '
positive,'andrewbuxton thanks she s a lovely model and friend so we should have alot of fun '
positive,'andrewcamp i can t imagine which our music tastes are pretty dissimilar'
negative,'andrewcardwell doc has done three injections over years but that didnt help'
positive,'andrewcareaga sha nazzy new avatar'
positive,'andrewchet i m stoked to see you too no she isn t we re not friends '
positive,'andrewckey but in all seriousness '
positive,'andrewconnell i think that s the first time i ve seen someone retweet themselves '
negative,'andrewcrawshaw there should have been a warning on that link very sad but incredible of pixar'
positive,'andrewdearling blushes i m ex directory '
positive,'andrewdearling yawns '
negative,'andrewdearling o and i missed it and i ll miss the rpt mrw oh well there s youtube sunday i guess thanks andrew '
positive,'andrewdearling do u just love twitter my timeline is always littered with ur crap '
positive,'andrewdearling feeling a bit better'
positive,'andrewdearling hi andrew'
positive,'andrewdearling http twitpic com kh quot that s my hedge quot haha'
positive,'andrewdearling http twitpic com v qy caaa uuuuute '
positive,'andrewdearling it can sometimes put a more interesting spin on things '
positive,'andrewdearling loved your t snipets u amp mark could not be more different if you tried lol '
positive,'andrewdearling oh is there when macs came back i was like how gd even though u said he was coming bk '
positive,'andrewdearling sounds very similar to my day andrew im quite relaxed '
positive,'andrewdearling spotify is awesome i m loving the playlist aussi'
negative,'andrewdearling that s an amazing idea except it s almost am and nowhere is open for pizza in my area '
negative,'andrewdemey sad day i miss wine nights so much '
positive,'andrewdisley patrick h lauke sefton park in liverpool would be good and m down the road from me '
positive,'andrewdisley excellant where you off to i just got back from an extended weekend in dublin great place '
negative,'andrewdisley now way dead pixels are a bugger '
positive,'andrewdoll saw it this afternoon did you stay through the credits for the secret ending of wolverine '
positive,'andreweastgate yes it can play games if i install windows '
positive,'andreweddie breaking out the champaign thanks for the clarification'
positive,'andrewemmett heck yes listening to him and dean martin right now it s sooo great '
positive,'breatheheavycom congratulations years and still britneys biggest fan keeps going lol'
positive,'breatheheavycom happy birthday to breatheheavy '
negative,'breathein oh cindy '
negative,'breatheintome i think that girls these days grow up too fast '
positive,'breatheitin cool which part of the world r u living '
positive,'breatheitin u got sum nice pics girl '
negative,'breathemusic i hope you arent talking to me'
negative,'breathemusic i would except it is a church trip come with me next year '
negative,'breathesuccexy good'
positive,'breatheyoga sounds like you enjoyed the concert i ll give you a call tonight to chat '
negative,'breathofreshair omg i don t think i ll be here '
negative,'brebaby and im thinking the closest i ll get to them is th row in indy no for me '
negative,'brebabyizbadd i see that '
negative,'brebabyizbadd ummmm tell him i said hi i guess i m sad now'
negative,'brechtje ik krijg deze melding quot sorry you are not a member of the group you are trying to access quot '
positive,'breckrealtor well count me in on that celebration '
positive,'bree haha im watching the logies toooo '
negative,'bree awwwwwwwwwww no this town will feel empty without you '
negative,'bree omg one of the followers i got to follow u stopped following me and kept following you '
negative,'bree fero yeah sorry girl i was like eww no amp im sad we wont get to see each other tomorrow next week we should have coffee hehe'
positive,'bree haha gotta love waiters who don t care if you drink all of your moms ginormous margerita '
negative,'breeanabustos yumm i love pie and you i really want a cam phone but my upgrades in months and the phone i want is w out one '
positive,'breeannarose hahaha ohh okay thanks for clearing that up '
negative,'breeawnuhh'
negative,'breeawnuhh'
negative,'breebreemarie ohhh that would explain a lot '
negative,'breedarling woof'
positive,'breedimetria go on girl preach let these men know what women like '
positive,'breedimetria how was ur date last night u wish it was me huh '
negative,'breedimetria i feel you i have a third eye right now and right before i go see foreign boys '
positive,'breedimetria same as atl shawty am'
negative,'breeeezy one of those days '
negative,'breeezzie that s ass if you want to talk about it you can text me '
negative,'breegeek on phone work can t view it '
negative,'breegladd i love you more babycakes even though you and lindsay both have boyfriends now'
positive,'breelee swore manbehindclouds lol when you get drunk you sound like yoda today'
negative,'breelovesit i wanna come too bad i live not in california haha imdbjb reunion at dland laurasauruss i wanna go too '
negative,'breelovesit i wanna go to cali '
negative,'breemarie but but but but mark you have to share doode '
positive,'breeme more time to play with you blackberry then '
positive,'andrewfaith take me '
positive,'andrewfallon haha true did you see all of the split action on the patio i would be excited if it weren t too easy '
negative,'andrewfarr wtf what s going on omg what type of whale are they '
negative,'andrewfasano why are you at school '
negative,'andrewfyfe constitution is too long a word to write i m going insane from not studying s freaking myself out '
negative,'andrewgalka sorry to hear when i bingled my car they had it for a whole month '
positive,'andrewgdotcom i was a chemist and talked my way in took a quantum theory module and got hooked'
positive,'andrewghayes g mornin to you wow its really summer here now '
positive,'andrewghayes good morning to you how are you today '
positive,'andrewghayes don t mind if i do '
positive,'andrewghayes i had some lovely spare ribs actually but i think a home made pizza will feature some time this week '
positive,'andrewghayes you re welcome honeypie '
positive,'andrewgoldstein hmm hard choice you totally want to pick me up on your way to seattle though'
positive,'andrewgoldstein http twitpic com i xd haha now you should get one of those beer boots '
positive,'andrewgoldstein i loveeeeeee the new album i can t wait to officially have it '
negative,'andrewgoldstein you ever going to play a cool show in jersey '
positive,'andrewgoldstein you guys were amazing look forward to seeing you again congrats on the new record '
positive,'andrewgrill yeah'
negative,'andrewhagiwara dude i m sorry but it s hard when your phone doesn t work i don t get text updates on my phone sowwwwwwy '
negative,'andrewhagiwara naruto is so good i ve watched a little just because i ve passed by it in tv gundam looks scary'
positive,'andrewhansen i m using twitter to get a hold of your ass twitter ugh hit me up on skype it s wordpress related yo '
positive,'andrewhansen thanks andrew it hasn t yet been published'
positive,'andrewhellmich ta '
negative,'andrewho why would u get in trouble with me'
positive,'andrewhoyes this morning was unreal god s so good and you were awesome can t wait for tonight '
positive,'andrewhuntre awwwh you re so kind how s your friday going so far '
positive,'andrewhuntre great song '
negative,'andrewhuntre just looked up the industry looks funny'
negative,'andrewhuntre only once for me '
positive,'andrewhuntre that would be quite a workout '
negative,'andrewhuntre wasn t able to perform was thrown in the big house again '
negative,'andrewhuntre you re british from where i m just catching up and finding i m very behind on things that s a great idea '
positive,'andrewhyde glad to hear congratulations so is ft higher than boulder '
positive,'andrewhyde heard you were gf and in boulder'
negative,'andrewin d i completely feel your pain angels amp kings lt '
positive,'andrewismyname just so you know'
positive,'busaco great image in the first '
negative,'busch baby awww im sorry it will get better'
positive,'bush thanks for trying to check my id tonight '
positive,'bushmr haha'
negative,'business design congratulations sorry to hear there are printing mistakes but luckily it s the quot soft quot launch'
negative,'businesscrazy they re getting monopolistic '
positive,'businessgeeks'
negative,'buskizzle you don t know that really '
negative,'bustalkmag sca il forecast for thurs chance of storms'
positive,'bustersdad kitteh good luck '
negative,'bustheproducer yea no one was talking to me lol '
positive,'bustheproducer yep you look like you was on fire and you tried to put it out '
positive,'bustxamovex ps did you see the segment during his first show where he was running there was a clip of him running in eville '
positive,'bustyb coffee'
positive,'bustyb good letting sun get a little lower as its murderous but nice outside then going for walk with dogsies '
positive,'bustyb hello there'
positive,'bustyb how you today '
negative,'bustyb would love to'
positive,'bustybettyboop just so u know aff suspended your account for spam quot affiliate suspended quot '
positive,'bustyrachel thankkkkkkkk you rachel you are the bestest kisses xoxoxoxo'
negative,'bustyrockets farewell we ll miss ya '
positive,'bustyrockets ha ha u are potty u know what wouldn t it be awful if you died in the living room '
positive,'bustyrockets i m good'
negative,'bustyrockets really well i would try find it but it was ages ago so would take forever soz x'
positive,'bustyrockets you re tied with wossy s wife for of votes right now '
positive,'busyasabeemom nothing love ily '
positive,'busybeads ha ha doggie telepathy i think '
negative,'busybeeblogger oh i know'
positive,'busybeeblogger yes'
positive,'busyinamsterdam oh yes i know'
positive,'busylizzie morning have a great day '
negative,'busymom dm me store deets'
negative,'busymom lmao'
negative,'busymom that s what i try to do as well'
positive,'busymom what your favorite color is and why'
negative,'busymom yes'
positive,'busymommaval lol mmb i remember that place i was only convinced to get twitter recently cough retta cough '
positive,'busymommaval val saw your quot shout out quot for tweets you always look for yeah'
positive,'breeolson congrats love u deserve it '
positive,'breeolson hardy har har that was actally very funny '
positive,'breeolson http www twitpic com ajsk in case u like keeping fan pics or wondered how it came out '
negative,'breeolson i do but i never get any replies lol '
positive,'breeolson i see your date is showing you a good time still want a stripper picture '
negative,'breesha that s mean '
positive,'breesmom okay talk to you later '
negative,'breesymone nooooooooooooooo i feel so shattered now i know that sounds selfish i still love you tho '
positive,'breesymone i will never think of you the same you perv lol j k '
negative,'breethevampire i m so sorry bree '
positive,'breevez welcome to twitter black girl '
positive,'breezeandsp your the hip and im ya hop '
negative,'breezefloetry i dont have a facebook but im from philly u '
positive,'breezesblue we re happy to have you as a uofl parent let us know if you have any questions '
negative,'breeziebri yea amp y i fell back asleep '
positive,'breeziegee i watched that today not bad justin long is cute though '
negative,'breezy star ohh well idk that and id o not like rihanna so she is nothing to me sorry '
negative,'breezy i m sick don t sass me '
negative,'breezyballababe im failing math and i need to pass or i wont graduate '
negative,'breezyballababe oh awwwww dats how ima feel in weeks i wish i wuz graduating wit u guys '
negative,'breezyfeen you amp me both '
positive,'breezyscott hopefully you will be soon lt you '
negative,'breezzer thats the song that makes me think of him '
positive,'bregehrken i actually went a full year without any type of cable it can be done '
negative,'breglez i cant see what the paper says '
negative,'brelee rofl yeah i certainly hope not '
negative,'bren i m sorry you had a bad day '
negative,'bren awwww hugs i think you had a lot of people rooting for you'
positive,'brenarcher fucking win right there spaceaids is a serious issue'
positive,'brenblackburn good afternoon sunshine '
positive,'brenbren im at home now '
negative,'brencalderon i want to meet my nephew so bad '
positive,'brenda song i m one of those followers '
positive,'brenda lol i do that same thing so funny '
positive,'brenda thanks for the ff that was awesome of you '
positive,'brendabby never mind i think i understand your last post you raging homo '
positive,'brendabea http twitpic com g ds lol f amp k your couch '
positive,'brendabea i was born in carmel in ca at a hospital called chomp '
positive,'brendaberg we got both chairs in cherry color'
positive,'brendabethman i knew i could count on you '
positive,'brendabloom almost they re praying i m out though chillin in my car waiting for leti and alfredo parents are in chicago '
negative,'brendaboo all those products you have posted don t have direct links to them '
positive,'brendacopeland love mossy green yrs looks v pretty amp calm'
negative,'andrewjhawkins but u work for kyle don t u no days off for '
negative,'andrewjpan justinkoh bytebot its not a public holiday tomorrow guys '
negative,'andrewjpan i cant i m at work lah cant tk a nap '
negative,'andrewjparker tibia or fibula either way'
negative,'andrewkbmx dood me too '
positive,'andrewkelsall great i ll be watching for it '
negative,'andrewkew it suggests that that attemps to curl up in a fetal position but is too inflated to do so '
negative,'andrewkew great wtf will i do now ahhah next week then '
negative,'andrewkew no much being a loser at home on friday night you '
positive,'andrewkjs i think it s ok i personally think it only pales in comparison because of microsoft s huge announcement '
positive,'andrewkungphoto workin on it'
positive,'andrewlin mentioned you to several people today at econaffinity in ny you might get some random intro s over next couple wks '
negative,'andrewlowson sunburn'
negative,'andrewlynn driven thru there but that s it '
negative,'andrewm absolutely man very disheartening '
positive,'andrewm i konw when it s due but i had to have it done by yesterday'
positive,'andrewmaier thanks for your webjam review'
negative,'andrewmcphee no tgif i work saturday '
positive,'andrewmeyer follow me back '
positive,'andrewmilton not nearly long enough need at least hours '
negative,'andrewmilton a vanishingly small fraction of the cost to me of a new iphone which is around quid '
positive,'andrewmilton in this heat you must be mad '
positive,'andrewmilton wow i see you left a barbershop pun on both my facebook and twitter '
negative,'andrewmoore i m living it salt lake city'
positive,'andrewmoore jpeg'
positive,'andrewmoore let me think it through we need something that sell good rescue story must worth some clicks '
positive,'andrewmoriarty lol well'
negative,'andrewmzs no hot tub though '
negative,'andrewoc starting to think i wasted on the domain if he isn t going to follow through with us doing it '
negative,'andrewoid i m with you each client so far all suck bigtime in their own way '
negative,'andrewortolano yikes i sympathize sending you lots of patience hope it helps '
positive,'andrewpglover robby and i would like to see you tonight ill bring the chips and salsa '
negative,'andrewphelps yes'
negative,'andrewpierre me get it huh'
negative,'andrewpour don t know about that'
negative,'andrewpprice me too '
negative,'andrewpycroft andrewpycroft maths revision and far away and sunday service amp it ll be cold and gross by the time i get there '
negative,'andrewpycroft ohhh i should write my dads card amp burn that bloody green t shirt i don t wanna wear it again '
